 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 210150 BARAO DE GRAJAU, 210300 CAXIAS, 211220 TIMON
Sexo: Masc
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;1;4;-;9
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";11;6;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
". 093 Feto e recemnasc afet fat mat e compl grav";4;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
". 094 Transt relac duração gestação e cresc fetal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";6;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
". 097 Rest afec originadas no período perinatal";-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";7;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
". 098 Malformações congênitas do sistema nervoso";2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
". 099 Malf congênitas do aparelho circulatório";3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
". 100 Rest de malf cong, deform e anomal Cromoss";2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";1;-;1;-;-;-;-;2;3;2;1;4;4;1;3;6;5;8;8;11;2;62
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;1;1;-;-;1;1;2;1;3;2;8;5;1;26
". 103 Rest sint, sin e ach anorm clín e laborat";1;-;1;-;-;-;-;2;2;1;1;4;3;-;1;5;2;6;-;5;1;35
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;-;3;3;4;26;53;42;34;45;20;20;12;16;15;9;6;6;5;4;323
". 104 Acidentes de transporte";-;-;-;2;-;-;5;8;9;5;10;8;6;5;7;4;3;1;1;-;-;74
". 105 Quedas";-;-;-;-;-;2;-;-;1;-;-;1;2;1;-;2;2;1;-;3;-;15
". 106 Afogamento e submersões acidentais";-;-;-;1;1;-;2;2;1;-;1;-;2;-;-;1;1;-;-;-;-;12
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;1;1;3;9;2;9;-;2;1;3;1;1;2;2;-;2;39
". 110 Agressões";-;-;-;-;-;1;18;40;22;25;23;9;6;5;4;4;1;1;1;-;1;161
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;-;-;-;-;4
". 113 Todas as outras causas externas";-;-;-;-;2;-;-;-;-;2;2;1;1;-;1;2;1;1;2;2;1;18
"Total";19;9;18;5;6;6;33;68;58;71;80;81;78;69;117;115;128;152;163;312;8;1596
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
