 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 260010 AFOGADOS DA INGAZEIRA, 260120 ARCOVERDE, 260170 BELO JARDIM, 260190 BEZERROS, 260210 BOM CONSELHO, 260260 BREJO DA MADRE DE DEUS, 260310 CACHOEIRINHA, 260350 CAMOCIM DE SAO FELIX, 260360 CAMUTANGA, 260400 CARPINA, 260410 CARUARU, 260500 CUPIRA, 260540 FEIRA NOVA, 260600 GARANHUNS, 260640 GRAVATA, 260765 ITAMBE, 260850 LAGOA DE ITAENGA, 260880 LAJEDO, 260890 LIMOEIRO, 260950 NAZARE DA MATA, 261090 PESQUEIRA, 261110 PETROLINA, 261220 SALGUEIRO, 261250 SANTA CRUZ DO CAPIBARIBE, 261390 SERRA TALHADA, 261450 SURUBIM, 261530 TIMBAUBA, 261540 TORITAMA, 261550 TRACUNHAEM, 261560 TRINDADE, 261640 VITORIA DE SANTO ANTAO
Sexo: Masc
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;1;3;6;31;31;22;31;33;15;12;7;5;7;-;204
"... 080.2 Fibrose e cirrose do fígado";-;-;-;1;-;-;2;1;1;3;5;5;6;5;2;11;7;3;3;3;-;58
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;1;1;1;3;4;6;10;6;9;14;4;7;-;66
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;2;3;-;8
". 082 Rest doenças do aparelho digestivo";-;-;-;1;-;-;-;3;6;8;6;10;9;12;7;15;15;23;29;44;-;188
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;2;-;1;3;1;3;-;1;5;4;8;-;28
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;1;-;-;-;1;-;-;1;1;2;1;2;-;5;-;5;2;12;-;33
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;1;-;-;-;1;-;2;3;3;3;6;8;11;17;20;27;32;107;-;241
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;1;-;1;-;-;1;1;-;2;1;1;4;1;7;-;20
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;1;3;2;3;3;5;8;9;9;10;31;-;84
". 087 Rest doenças do aparelho geniturinário";-;-;1;-;-;-;-;-;1;2;-;-;2;5;4;8;10;14;21;69;-;137
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";97;23;9;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;131
". 093 Feto e recemnasc afet fat mat e compl grav";34;10;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45
". 094 Transt relac duração gestação e cresc fetal";18;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
". 095 Traumatismo de parto";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";32;5;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
". 097 Rest afec originadas no período perinatal";12;8;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";24;4;15;6;1;1;2;-;2;-;-;1;1;-;1;1;-;1;-;1;-;61
". 098 Malformações congênitas do sistema nervoso";4;1;3;1;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
". 099 Malf congênitas do aparelho circulatório";7;2;10;4;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;25
". 100 Rest de malf cong, deform e anomal Cromoss";13;1;2;1;1;-;-;-;1;-;-;1;1;-;1;1;-;1;-;-;-;24
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";1;-;2;3;2;2;5;10;12;12;10;15;11;19;24;20;29;27;47;119;-;370
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;24;-;26
". 102 Morte sem assistência médica";1;-;-;-;-;-;4;5;7;2;5;14;6;11;10;10;21;18;26;54;-;194
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;2;3;2;2;1;5;5;10;5;1;5;8;14;10;8;9;19;41;-;150
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;2;8;15;10;24;302;383;312;238;203;176;116;78;57;41;48;23;30;41;12;2119
". 104 Acidentes de transporte";-;-;-;3;3;-;28;57;62;44;56;53;34;19;20;15;16;7;6;7;1;431
". 105 Quedas";-;-;1;-;-;-;-;-;2;3;4;5;7;2;8;1;10;7;13;18;-;81
". 106 Afogamento e submersões acidentais";-;-;-;7;4;8;10;3;5;3;4;5;3;1;3;1;-;-;1;-;-;58
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;1;-;-;-;1;2;1;-;1;-;1;-;-;7
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;1;6;10;8;13;5;8;5;5;4;2;3;4;3;1;-;78
". 110 Agressões";-;-;-;1;2;14;249;305;220;160;126;95;58;34;13;9;8;1;2;4;10;1311
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;1;2;-;-;3;5;6;7;7;4;4;7;4;7;5;1;2;4;-;69
". 112 Intervenções legais e operações de guerra";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
". 113 Todas as outras causas externas";-;2;6;1;1;1;6;3;8;7;1;6;4;8;4;6;5;3;2;7;1;82
"Total";125;31;65;53;28;44;340;436;397;351;379;434;417;470;549;621;698;752;815;1913;12;8930
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
