 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 230110 ARACATI, 230190 BARBALHA, 230250 BREJO SANTO, 230260 CAMOCIM, 230280 CANINDE, 230350 CASCAVEL, 230370 CAUCAIA, 230410 CRATEUS, 230420 CRATO, 230435 FORQUILHA, 230523 HORIZONTE, 230550 IGUATU, 230630 ITAPAGE, 230640 ITAPIPOCA, 230730 JUAZEIRO DO NORTE, 230760 LIMOEIRO DO NORTE, 230770 MARANGUAPE, 230960 PACAJUS, 231130 QUIXADA, 231140 QUIXERAMOBIM, 231180 RUSSAS, 231290 SOBRAL, 231340 TIANGUA
Sexo: Fem
Período:2020
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;2;-;1;4;4;14;7;2;12;46
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;3;-;4;1;4;16
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;1;1;-;4;10;10;19;21;30;18;42;156
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;1;-;1;5
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;3;7;4;15;14;29;24;15;23;13;17;29;193
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;-;5;9;6;8;8;12;10;7;6;7;8;86
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;1;-;1;-;-;2;1;3;3;4;3;4;22
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;1;1;4;4;5;1;4;4;2;6;8;40
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;1;7;12
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;1;3;-;-;1;2;-;3;4;-;3;12;4;5;8;4;11;61
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;1;-;-;2;-;-;1;-;3;2;1;5;2;3;20
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;2;1;-;8;16
". 050 Leucemia";-;-;-;1;5;-;1;1;-;-;-;6;2;-;1;3;4;6;1;5;36
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;1;-;1;3;1;4;1;1;3;7;22
". 052 Restante de neoplasias malignas";-;-;1;1;-;2;-;2;-;1;1;11;8;13;16;31;27;27;19;66;226
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;2;-;-;1;-;1;1;1;-;4;1;3;1;1;6;1;17;40
". 053 Anemias";-;-;-;-;-;-;1;-;1;1;-;-;3;-;1;1;-;4;1;15;28
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;2;-;-;-;-;-;-;1;-;1;1;2;-;1;2;-;2;12
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;2;1;-;-;2;1;3;5;9;12;17;17;26;37;47;68;220;468
". 055 Diabetes mellitus";-;-;-;-;-;-;-;1;1;-;4;7;11;14;15;23;34;37;59;183;389
". 056 Desnutrição";-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;1;5;13;21
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;1;1;1;-;-;1;-;2;1;2;1;3;2;3;3;9;4;24;58
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;1;-;-;2;5;2;2;5;3;5;3;8;32;68
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;-;1;3;1;2;4;-;3;2;3;3;22
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;-;1;3;1;1;2;-;2;-;-;-;10
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;1;-;-;1;2;1;-;1;3;2;1;5;29;46
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;3;3;2;2;5;5;2;9;1;4;3;4;9;7;7;14;22;133;235
". 060 Meningite";-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;1;-;-;-;-;4
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;7;16;100;124
". 062 Epilepsia";-;-;-;-;-;-;-;1;-;1;-;-;1;1;-;2;-;1;-;1;8
". 063 Restante das doenças do sistema nervoso";-;-;3;3;2;2;4;3;2;7;1;4;2;3;9;4;6;6;6;32;99
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;1;-;1;1;2;4;4;10;26;29;34;65;81;96;151;193;229;871;1798
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;1;-;1;-;2;-;1;3;1;1;1;2;2;15
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;2;4;3;10;11;14;28;29;46;171;318
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;1;1;2;5;3;12;21;25;30;55;81;74;231;541
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;1;1;1;4;3;10;14;21;24;49;62;58;197;445
". 069 Outras doenças cardíacas";-;-;1;-;-;-;2;1;-;2;6;7;8;17;16;18;27;28;35;167;335
". 070 Doenças cerebrovasculares";-;-;-;-;1;-;-;1;3;4;12;10;11;15;22;25;32;48;63;259;506
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;1;-;-;-;1;1;3;-;1;4;8;8;6;9;40;82
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;1;3;1;-;2;8;1;3;12;8;8;17;32;46;62;90;110;495;899
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;5;7
". 074 Pneumonia";-;-;1;2;-;-;1;5;-;2;7;3;6;5;9;14;36;53;64;274;482
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;1;-;1;1;6
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;1;-;1;-;1;1;4;7;12;15;17;25;114;198
"... 076.1 Asma";-;-;-;-;-;-;-;1;-;1;-;1;1;-;3;-;1;2;3;9;22
". 077 Restante  doenças do aparelho respiratório";-;-;-;1;-;-;1;2;1;-;4;4;1;8;16;18;10;20;19;101;206
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;2;-;-;-;-;-;1;1;5;7;9;14;16;23;33;36;34;114;295
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;3;3;7;19
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;2;-;1;-;4;10
". 080 Doenças do fígado";-;-;-;-;-;-;-;-;1;1;3;3;4;6;4;9;6;6;7;13;63
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;1;-;1;1;3;3;-;2;1;2;-;-;14
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;2;1;-;3;3;4;4;3;6;3;29
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;3;1;1;1;10;20
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;4;7;15
". 082 Rest doenças do aparelho digestivo";-;-;2;-;-;-;-;-;-;-;1;4;5;7;10;9;23;24;20;83;188
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;2;-;-;-;-;-;-;1;-;2;2;1;3;3;4;6;5;26;55
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;1;-;2;1;1;3;5;3;2;2;3;2;4;5;5;17;56
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;1;1;1;-;1;1;2;3;1;2;3;2;7;10;18;12;15;74;154
". 085 D glomerulares e d renais túbulo-interstic";-;-;1;1;-;-;-;1;-;-;-;1;2;-;1;1;1;-;1;4;14
". 086 Insuficiência renal";-;-;-;-;1;-;-;-;1;1;1;1;1;1;2;6;11;8;8;22;64
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;1;-;1;2;-;-;-;1;4;3;6;4;6;48;76
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;1;10;9;10;7;2;-;-;-;-;-;-;-;-;39
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;-;5;5;4;6;1;-;-;-;-;-;-;-;-;21
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;1;4;4;4;1;1;-;-;-;-;-;-;-;-;15
". 091 Causa obstétrica não espec direta/indireta";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
". 092 Causas maternas tardias e sequelas";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;2
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";77;26;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;115
". 093 Feto e recemnasc afet fat mat e compl grav";15;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
". 094 Transt relac duração gestação e cresc fetal";16;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
". 095 Traumatismo de parto";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 096 Trans resp e cardiovas espec per perinatal";33;9;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48
". 097 Rest afec originadas no período perinatal";11;15;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";14;1;15;4;2;1;-;-;1;1;-;-;1;1;1;-;-;-;-;1;43
". 098 Malformações congênitas do sistema nervoso";4;-;5;1;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;14
". 099 Malf congênitas do aparelho circulatório";2;1;1;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;7
". 100 Rest de malf cong, deform e anomal Cromoss";8;-;9;1;-;1;-;-;-;1;-;-;-;1;1;-;-;-;-;-;22
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;-;-;-;2;1;-;2;9;6;8;6;9;13;12;19;25;31;190;333
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;22
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;5;3;6;16
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;-;-;-;2;1;-;2;9;6;8;6;8;13;11;19;20;28;162;295
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";1;-;2;5;1;9;29;40;20;27;25;24;15;13;13;9;4;10;12;53;312
". 104 Acidentes de transporte";-;-;-;2;-;2;6;13;6;8;5;5;2;3;7;1;2;1;3;2;68
". 105 Quedas";-;-;-;-;-;-;-;1;-;-;1;-;1;1;1;2;2;3;6;34;52
". 106 Afogamento e submersões acidentais";-;-;-;1;-;1;-;1;-;2;-;1;-;-;-;-;-;2;-;-;8
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;1;3;6;3;1;2;3;1;1;1;1;-;-;-;2;25
". 110 Agressões";-;-;-;1;-;3;18;15;10;12;13;13;4;3;1;2;-;2;-;2;99
". 111 Eventos(fatos) cuja intenção é indeterminada";1;-;1;1;-;2;2;2;1;4;3;2;3;5;2;2;-;1;1;8;41
". 113 Todas as outras causas externas";-;-;1;-;1;-;-;1;-;-;1;-;3;-;1;1;-;1;2;5;17
"Total";92;27;53;25;19;18;50;84;61;119;151;193;203;311;390;463;609;768;836;3092;7564
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
