 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 230110 ARACATI, 230190 BARBALHA, 230250 BREJO SANTO, 230260 CAMOCIM, 230280 CANINDE, 230350 CASCAVEL, 230370 CAUCAIA, 230410 CRATEUS, 230420 CRATO, 230435 FORQUILHA, 230523 HORIZONTE, 230550 IGUATU, 230630 ITAPAGE, 230640 ITAPIPOCA, 230730 JUAZEIRO DO NORTE, 230760 LIMOEIRO DO NORTE, 230770 MARANGUAPE, 230960 PACAJUS, 231130 QUIXADA, 231140 QUIXERAMOBIM, 231180 RUSSAS, 231290 SOBRAL, 231340 TIANGUA
Sexo: Masc
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;-;-;-;4
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;1;1;4;4;5;12;8;13;21;38;148;-;255
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;1;5;3;10;18;30;56;60;73;86;94;99;185;-;720
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;1;4;3;10;16;26;48;56;67;73;87;85;161;-;637
". 069 Outras doenças cardíacas";-;-;1;1;-;1;-;2;4;10;9;12;10;16;23;31;36;42;52;146;-;396
". 070 Doenças cerebrovasculares";-;-;-;2;-;-;2;6;2;6;10;8;13;37;31;42;56;82;91;236;-;624
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;1;-;1;-;-;3;2;-;3;5;6;17;10;11;25;-;84
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;7;7;1;2;7;8;9;12;6;20;29;26;35;34;62;86;107;497;-;955
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;3
". 074 Pneumonia";-;-;4;5;1;1;4;6;1;7;3;10;22;18;23;21;36;51;61;320;-;594
". 075 Out infec agudas das vias aéreas inferiores";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;5
"... 075.1 Bronquiolite";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;1;-;1;1;1;-;1;1;4;2;8;11;20;30;89;-;170
"... 076.1 Asma";-;-;-;-;-;1;-;-;1;1;-;1;-;2;-;1;1;2;-;5;-;15
". 077 Restante  doenças do aparelho respiratório";-;-;2;2;-;-;3;1;7;4;3;9;6;4;10;4;14;15;15;84;-;183
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;4;1;-;-;1;5;9;12;16;30;47;53;53;34;45;36;39;61;-;446
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;2;2;4;2;3;1;3;6;-;23
". 079 Peritonite";-;-;-;-;-;-;-;-;-;1;-;1;1;1;2;2;2;1;1;-;-;12
". 080 Doenças do fígado";-;-;2;1;-;-;1;1;6;5;12;20;33;38;32;19;21;15;16;7;-;229
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;2;3;8;12;21;18;16;12;6;9;4;1;-;112
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;3;-;-;3;10;12;9;3;12;4;3;4;-;63
"... 080.3 Outras doenças do fígado";-;-;2;1;-;-;1;1;1;2;4;5;2;8;7;4;3;2;9;2;-;54
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;2;-;5
". 082 Rest doenças do aparelho digestivo";-;-;2;-;-;-;-;4;3;6;4;9;11;12;14;11;18;19;18;46;-;177
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;1;-;1;-;-;1;-;-;1;-;3;2;4;6;4;3;18;-;44
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;1;-;2;4;-;1;3;1;2;1;2;9;-;26
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;1;-;-;-;1;1;2;3;4;6;4;7;14;14;19;33;101;-;210
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;1;2;-;-;-;2;1;1;3;4;8;-;22
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;1;1;4;4;1;2;10;8;13;16;54;-;114
". 087 Rest doenças do aparelho geniturinário";-;-;-;1;-;-;-;1;1;-;-;-;2;3;3;3;5;3;13;39;-;74
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";114;25;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;151
". 093 Feto e recemnasc afet fat mat e compl grav";22;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;27
". 094 Transt relac duração gestação e cresc fetal";20;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
". 095 Traumatismo de parto";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";49;8;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60
". 097 Rest afec originadas no período perinatal";22;13;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";24;10;24;3;3;-;2;1;-;1;-;2;1;1;-;-;-;-;-;2;-;74
". 098 Malformações congênitas do sistema nervoso";6;1;1;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
". 099 Malf congênitas do aparelho circulatório";5;3;14;2;-;-;1;1;-;-;-;1;-;1;-;-;-;-;-;2;-;30
". 100 Rest de malf cong, deform e anomal Cromoss";13;6;9;-;1;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;32
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;2;2;-;1;2;4;2;6;9;10;13;17;12;10;11;23;32;82;-;238
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10;-;10
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;1;-;-;-;2;1;-;2;2;1;1;8;-;18
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;2;2;-;1;2;4;1;6;9;10;11;16;12;8;9;22;31;64;-;210
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;1;2;5;10;24;323;399;297;250;203;152;108;105;76;55;48;27;27;54;3;2169
". 104 Acidentes de transporte";-;1;-;1;4;4;27;55;52;50;57;44;36;37;22;21;18;10;9;8;1;457
". 105 Quedas";-;-;-;1;-;-;-;1;2;1;3;5;4;3;7;10;9;7;7;25;-;85
". 106 Afogamento e submersões acidentais";-;-;-;-;2;2;8;9;4;6;7;6;6;2;1;2;1;1;1;-;-;58
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;3
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;1;-;-;-;-;-;4
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;3;11;16;15;15;18;17;9;7;12;7;4;3;3;4;1;145
". 110 Agressões";-;-;-;1;-;13;270;310;216;165;108;71;43;41;25;7;4;2;4;4;1;1285
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;2;-;4;3;5;11;3;7;7;11;5;7;6;2;1;5;-;79
". 113 Todas as outras causas externas";-;-;2;2;2;2;3;5;2;1;6;2;3;4;4;-;5;2;1;7;-;53
"Total";139;37;70;37;25;46;361;446;358;350;324;346;360;449;467;499;643;687;802;2156;4;8606
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
