 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 310170 ALMENARA, 310730 BOCAIUVA, 310940 BURITIZEIRO, 312770 GOVERNADOR VALADARES, 313210 ITACARAMBI, 313510 JANAUBA, 313520 JANUARIA, 314330 MONTES CLAROS, 314430 NANUQUE, 314435 NAQUE, 314505 NOVA PORTEIRINHA, 314870 PEDRA AZUL, 315120 PIRAPORA, 315700 SALINAS, 316110 SAO FRANCISCO, 316800 TAIOBEIRAS, 316860 TEOFILO OTONI, 317080 VARZEA DA PALMA
Sexo: Masc
Período:2020
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"... 015 Infecções com transmissão predom sexual";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 016-023 Doenças virais";-;-;-;-;-;-;1;2;3;5;4;-;3;8;3;1;-;2;1;1;-;34
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;4
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;2;3;5;4;-;3;7;2;1;-;-;-;-;-;27
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;1;1;-;6;2;7;3;12;5;7;7;7;-;58
"... 024 Malária";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;1;-;-;5;2;7;2;11;4;7;7;6;-;52
"... 027 Toxoplasmose";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;2
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;1;1;1;1;-;7
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;1;1;-;6
"... 029 Cisticercose";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
". 031 Restante algumas doenç infec e parasitárias";-;1;1;-;-;1;-;3;3;5;5;25;19;56;51;63;85;83;93;206;-;700
"032-052 NEOPLASIAS";-;-;-;3;3;2;-;3;5;6;17;18;30;67;106;99;128;98;112;178;-;875
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;2;2;3;9;12;10;4;3;1;5;-;51
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;2;3;12;19;13;5;5;6;11;-;76
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;1;1;3;5;3;4;11;15;3;8;16;-;70
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;1;1;-;2;6;4;6;9;8;9;11;-;57
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;5;7;10;6;3;-;34
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;1;-;2;1;3;6;2;6;2;4;2;-;29
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;2;5;3;1;9;6;-;-;-;26
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;2;2;1;2;9;9;10;12;18;23;-;88
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;1;-;5
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;1;1;1;6;7;19;19;27;54;-;135
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;-;4;7;-;17
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;-;-;-;-;4;-;3;4;7;4;3;3;2;6;-;36
". 048 Linfoma não-Hodgkin";-;-;-;-;-;1;-;1;1;-;-;2;-;1;3;1;3;1;1;4;-;19
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;3;2;3;3;3;-;19
". 050 Leucemia";-;-;-;2;1;1;-;1;1;-;2;1;-;4;3;2;3;3;2;4;-;30
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;2;4;2;3;2;2;-;3;-;18
". 052 Restante de neoplasias malignas";-;-;-;1;2;-;-;1;3;2;5;3;7;10;22;19;27;17;20;25;-;164
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;3;1;-;1;2;1;-;1;1;1;2;-;3;1;4;3;1;6;-;31
". 053 Anemias";-;-;-;1;-;1;2;1;-;-;1;-;1;-;3;1;2;1;1;4;-;19
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;3;-;-;-;-;-;-;1;-;1;1;-;-;-;2;2;-;2;-;12
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;1;1;-;1;-;2;3;5;9;11;21;37;28;27;28;36;67;-;278
". 055 Diabetes mellitus";-;-;-;-;-;-;1;-;-;1;5;6;9;14;33;22;22;24;28;46;-;211
". 056 Desnutrição";-;-;1;1;-;-;-;-;1;-;-;-;1;2;1;4;-;2;3;11;-;27
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;1;-;-;-;1;2;-;3;1;5;3;2;5;2;5;10;-;40
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;2;1;5;5;5;9;12;16;13;11;6;2;5;-;92
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;2;1;5;5;3;9;10;15;12;10;5;2;2;-;81
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;2;1;2;4;3;9;8;15;11;9;4;1;1;-;70
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;1;1;1;-;3;-;11
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;3;3;2;-;4;4;1;1;4;5;5;5;5;4;11;9;10;37;-;113
". 060 Meningite";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;3
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;5;23;-;31
". 062 Epilepsia";-;-;1;-;-;-;1;1;-;1;4;2;1;2;1;1;5;-;1;4;-;25
". 063 Restante das doenças do sistema nervoso";-;-;2;3;1;-;3;3;1;-;-;3;4;3;3;3;6;6;4;9;-;54
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";1;-;2;2;1;-;3;4;3;9;21;20;45;70;96;117;133;130;154;364;-;1175
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;3
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;1;2;-;3;13;15;17;21;18;26;80;-;196
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;1;1;4;7;12;26;29;38;51;41;29;65;-;304
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;1;1;3;6;12;24;26;33;44;37;22;54;-;263
". 069 Outras doenças cardíacas";1;-;1;2;1;-;2;2;2;4;10;7;11;15;22;23;24;23;37;89;-;276
". 070 Doenças cerebrovasculares";-;-;1;-;-;-;1;1;-;3;3;5;19;14;24;34;32;40;48;113;-;338
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;1;-;-;1;1;-;2;6;5;5;7;13;16;-;57
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;-;5;-;1;-;2;1;4;3;8;11;18;14;30;29;45;56;193;-;420
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;3
". 074 Pneumonia";-;-;-;3;-;1;-;2;1;1;2;4;5;9;4;11;14;25;21;91;-;194
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;3
"... 075.1 Bronquiolite";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;1;-;2;4;5;6;10;9;21;66;-;124
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;3;-;-;-;3;-;9
". 077 Restante  doenças do aparelho respiratório";-;-;-;1;-;-;-;-;-;3;-;4;4;5;4;12;5;11;13;34;-;96
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;-;-;-;-;-;1;5;4;16;20;29;33;40;27;36;25;21;54;-;311
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;2;1;3;1;-;-;11
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;1;1;-;6
". 080 Doenças do fígado";-;-;-;-;-;-;-;-;4;2;11;12;24;24;26;14;24;9;6;11;-;167
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;3;1;9;6;17;15;11;8;12;5;1;2;-;90
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;1;1;5;7;7;9;3;8;2;3;5;-;51
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;1;-;1;1;-;2;6;3;4;2;2;4;-;26
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;7;-;9
". 082 Rest doenças do aparelho digestivo";-;-;-;-;-;-;-;-;1;2;4;7;5;9;11;10;9;12;13;35;-;118
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;1;1;1;2;-;3;1;1;1;-;6;-;17
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;6;-;14
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;2;2;-;2;1;-;5;3;3;14;15;17;30;68;-;162
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;2;-;8
". 086 Insuficiência renal";-;-;-;-;-;-;-;1;-;2;1;-;3;3;2;8;11;7;16;33;-;87
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;2;1;-;-;-;-;2;-;1;6;3;8;11;33;-;67
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";37;15;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;60
". 093 Feto e recemnasc afet fat mat e compl grav";9;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
". 094 Transt relac duração gestação e cresc fetal";6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
". 096 Trans resp e cardiovas espec per perinatal";15;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
". 097 Rest afec originadas no período perinatal";7;9;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;20
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";7;5;8;1;-;1;2;-;1;1;-;-;-;-;-;1;-;-;-;-;-;27
". 098 Malformações congênitas do sistema nervoso";1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 099 Malf congênitas do aparelho circulatório";2;3;2;1;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;11
". 100 Rest de malf cong, deform e anomal Cromoss";4;2;5;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;13
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";1;-;5;-;-;5;2;9;4;6;19;32;43;50;49;73;63;68;65;207;-;701
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;7;-;8
". 102 Morte sem assistência médica";-;-;1;-;-;1;-;3;1;3;5;4;11;16;14;24;17;18;12;60;-;190
". 103 Rest sint, sin e ach anorm clín e laborat";1;-;4;-;-;4;2;6;3;3;14;28;32;34;35;49;46;49;53;140;-;503
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;1;5;5;7;6;53;88;76;70;49;66;43;35;42;41;26;16;20;43;2;694
". 104 Acidentes de transporte";-;-;1;-;2;4;13;22;17;28;16;24;16;16;14;8;11;2;5;3;-;202
". 105 Quedas";-;-;-;1;-;-;-;-;1;2;2;5;3;2;4;7;6;4;8;27;-;72
". 106 Afogamento e submersões acidentais";-;-;-;1;3;-;5;3;8;3;2;4;-;2;1;-;-;1;1;1;1;36
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;3
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;-;-;-;-;1;-;5
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;2;9;10;9;9;11;4;4;5;4;2;4;2;1;-;76
". 110 Agressões";-;-;-;1;-;1;31;48;38;23;11;17;12;7;9;9;4;1;1;1;1;215
". 111 Eventos(fatos) cuja intenção é indeterminada";-;1;1;-;1;-;2;2;1;1;4;3;4;-;6;7;1;3;2;4;-;43
". 113 Todas as outras causas externas";-;-;3;2;1;1;-;4;1;2;5;2;2;3;2;5;2;1;1;5;-;42
"Total";47;22;38;22;14;17;70;122;107;127;154;222;271;397;487;540;588;559;625;1481;3;5913
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
