 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 220020 AGUA BRANCA, 220040 ALTOS, 220190 BOM JESUS, 220220 CAMPO MAIOR, 220390 FLORIANO, 220770 PARNAIBA, 220800 PICOS, 220840 PIRIPIRI, 220880 REGENERACAO, 221100 TERESINA, 221130 VALENCA DO PIAUI
Sexo: Masc
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"032-052 NEOPLASIAS";-;-;-;5;2;5;4;4;6;1;17;13;35;42;56;67;91;114;90;145;-;697
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;5;3;5;5;5;5;2;3;-;33
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;6;7;9;4;4;-;36
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;1;1;2;1;2;5;3;6;5;9;6;4;-;45
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;2;2;4;5;5;1;8;7;3;12;-;49
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;1;-;-;1;1;-;5;6;7;11;5;8;-;45
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;7;5;4;5;4;-;30
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;2;-;2;7;1;3;3;3;3;-;24
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;1;-;-;3;-;1;4;6;13;13;24;14;23;-;102
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;3
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;3
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;2;12;18;22;46;-;104
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;7;-;11
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;1;-;4;3;-;-;-;3;1;1;3;3;2;2;1;4;4;-;32
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;1;-;1;-;1;-;2;3;1;3;4;-;-;16
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;2;4;3;1;-;14
". 050 Leucemia";-;-;-;2;2;1;-;1;2;-;3;2;1;1;1;3;5;-;5;3;-;32
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;2;-;3;-;7
". 052 Restante de neoplasias malignas";-;-;-;2;-;-;1;2;1;-;3;2;14;13;10;9;16;13;6;19;-;111
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;1;-;2;-;2;-;1;-;-;-;-;1;-;-;-;1;3;8;-;19
". 053 Anemias";-;-;-;-;2;-;2;-;1;-;-;-;-;1;-;-;-;1;2;5;-;14
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;5
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;1;-;-;-;-;-;3;4;8;11;25;14;23;36;38;37;69;-;270
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;-;3;4;7;11;22;12;21;31;36;34;56;-;237
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;2;8;-;13
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;1;1;-;-;-;-;-;-;-;1;-;1;2;2;5;1;1;5;-;20
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;1;1;3;5;10;13;12;10;12;5;11;4;2;6;-;95
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;1;3;5;8;13;11;10;11;4;10;3;1;2;-;82
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;2;5;4;8;7;9;10;4;9;3;1;-;-;62
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;1;-;-;-;2;-;1;-;1;1;1;1;1;4;-;13
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;1;7;-;2;4;3;4;4;3;5;3;6;5;4;7;11;14;37;-;120
". 060 Meningite";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;5;9;23;-;40
". 062 Epilepsia";-;-;-;-;-;-;-;-;1;1;1;-;1;3;-;-;-;-;-;2;-;9
". 063 Restante das doenças do sistema nervoso";-;-;1;7;-;2;4;3;3;3;2;5;-;3;5;4;5;6;5;12;-;70
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;2;1;-;1;3;6;5;12;23;33;48;69;83;112;150;173;201;433;1;1356
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;3
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;4;2;6;11;11;19;24;31;43;102;-;253
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;1;1;2;4;4;17;27;30;38;46;60;60;42;88;1;421
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;1;1;2;4;4;16;23;26;33;34;40;52;35;67;1;339
". 069 Outras doenças cardíacas";-;-;1;1;-;1;2;2;1;6;9;6;7;8;8;8;19;25;32;70;-;206
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;2;2;1;4;7;7;18;23;34;43;52;70;163;-;426
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;3;1;-;9
". 072 Rest doenças do aparelho circulatório";-;-;1;-;-;-;-;1;-;-;1;1;1;2;2;5;2;3;10;9;-;38
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;7;4;2;2;1;3;3;6;8;4;11;11;23;33;39;45;53;210;1;466
". 073 Influenza (gripe)";-;-;-;1;1;1;-;-;1;-;1;1;-;-;1;1;2;-;-;-;-;10
". 074 Pneumonia";-;-;7;2;1;1;-;2;1;5;4;2;5;5;15;22;21;26;32;144;-;295
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"... 075.1 Bronquiolite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;1;-;-;-;-;-;-;-;-;4;4;3;7;11;13;12;38;-;93
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;3;3;-;10
". 077 Restante  doenças do aparelho respiratório";-;-;-;-;-;-;1;1;1;1;3;1;2;2;4;3;5;6;9;26;1;66
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;2;1;-;2;-;4;4;9;11;23;25;26;23;34;32;25;27;44;-;292
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;2;-;-;1;2;4;3;-;3;4;-;19
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;1;-;-;-;2;-;7
". 080 Doenças do fígado";-;-;1;-;-;-;-;1;2;8;7;17;23;19;16;19;13;7;11;5;-;149
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;1;5;5;12;13;15;9;13;4;3;4;-;-;84
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;2;-;3;5;1;3;3;3;-;1;1;-;22
"... 080.3 Outras doenças do fígado";-;-;1;-;-;-;-;1;1;1;2;2;5;3;4;3;6;4;6;4;-;43
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3
". 082 Rest doenças do aparelho digestivo";-;-;1;1;-;2;-;3;2;1;1;5;1;6;4;9;16;18;13;31;-;114
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;4;-;3;2;10;-;22
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;1;1;-;-;-;1;-;1;3;-;2;2;4;-;15
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;2;-;-;-;1;1;1;1;5;1;7;9;5;5;15;12;41;-;106
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;2;1;-;7
". 086 Insuficiência renal";-;-;-;2;-;-;-;1;1;1;1;4;-;5;7;5;2;8;7;17;-;61
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;-;2;5;3;23;-;38
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";71;23;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;104
". 093 Feto e recemnasc afet fat mat e compl grav";31;9;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43
". 094 Transt relac duração gestação e cresc fetal";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 096 Trans resp e cardiovas espec per perinatal";28;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
". 097 Rest afec originadas no período perinatal";9;11;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";22;4;12;4;1;1;2;1;-;2;-;1;-;-;1;1;-;2;-;-;-;54
". 098 Malformações congênitas do sistema nervoso";5;-;1;-;-;1;1;1;-;-;-;1;-;-;-;1;-;-;-;-;-;11
". 099 Malf congênitas do aparelho circulatório";6;3;5;2;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;19
". 100 Rest de malf cong, deform e anomal Cromoss";11;1;6;2;1;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;24
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;1;1;-;-;1;2;3;1;7;7;9;7;6;8;14;13;8;6;27;-;121
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;5
". 102 Morte sem assistência médica";-;1;-;-;-;-;1;1;1;3;5;4;6;2;5;4;7;2;5;8;-;55
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;1;-;-;1;1;2;-;4;2;5;1;4;3;10;6;6;1;14;-;61
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";1;-;1;5;1;6;86;143;124;96;110;79;68;45;53;37;25;15;21;25;2;943
". 104 Acidentes de transporte";-;-;-;1;-;1;12;38;31;26;47;29;24;25;25;17;8;5;7;5;-;301
". 105 Quedas";-;-;-;-;-;-;-;1;-;1;5;3;2;1;8;2;1;5;7;9;-;45
". 106 Afogamento e submersões acidentais";-;-;-;2;1;2;3;5;5;4;5;4;4;1;2;1;-;-;-;-;1;40
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;1;-;4
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;-;-;-;2;1;-;-;1;-;-;-;-;-;-;-;4
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;9;12;15;14;8;10;9;5;2;8;8;1;1;-;1;103
". 110 Agressões";1;-;-;-;-;2;60;82;72;44;40;27;20;6;8;5;3;1;-;3;-;374
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;1;-;-;-;4;-;4;-;2;4;4;6;3;3;1;2;4;-;38
". 112 Intervenções legais e operações de guerra";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;2
". 113 Todas as outras causas externas";-;-;1;1;-;1;2;1;-;1;3;4;3;2;2;1;2;2;3;3;-;32
"Total";95;29;45;31;8;22;107;173;164;158;207;207;236;262;300;350;420;474;485;1091;4;4868
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
