 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 290320 BARREIRAS, 290390 BOM JESUS DA LAPA, 290460 BRUMADO, 290687 CAPIM GROSSO, 290720 CASA NOVA, 290840 CONCEICAO DO COITE, 291080 FEIRA DE SANTANA, 291170 GUANAMBI, 291460 IRECE, 291470 ITABERABA, 291580 ITAMBE, 291640 ITAPETINGA, 291680 ITARANTIM, 291710 ITORORO, 291750 JACOBINA, 291760 JAGUAQUARA, 291800 JEQUIE, 291840 JUAZEIRO, 291970 MACARANI, 292400 PAULO AFONSO, 292510 POCOES, 292660 RIBEIRA DO POMBAL, 292810 SANTA MARIA DA VITORIA, 292905 SAO FELIX DO CORIBE, 293010 SENHOR DO BONFIM, 293050 SERRINHA, 293077 SOBRADINHO, 293330 VITORIA DA CONQUISTA, 293360 XIQUE-XIQUE
Sexo: Fem
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"... 015 Infecções com transmissão predom sexual";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 016-023 Doenças virais";-;-;-;-;-;-;-;1;3;8;4;4;8;2;4;4;1;-;1;-;-;40
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;1;-;-;4
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;1;2;8;4;3;6;2;4;3;1;-;-;-;-;34
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;1;5;-;4;2;2;3;2;7;-;26
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;1;5;-;3;2;2;3;2;6;-;24
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;1;-;4
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"... 029 Cisticercose";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;2
". 031 Restante algumas doenç infec e parasitárias";-;-;4;3;2;1;3;9;9;32;39;72;83;103;116;135;151;168;145;356;-;1431
"032-052 NEOPLASIAS";-;-;1;1;6;2;5;5;8;23;29;70;77;109;126;141;152;137;123;267;-;1282
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;1;1;1;2;2;2;1;3;1;9;-;23
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;1;1;-;7;2;3;6;6;3;5;-;34
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;2;4;5;3;3;3;8;3;11;14;-;56
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;1;2;2;3;8;11;11;11;10;10;17;-;86
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;1;-;-;2;6;8;3;8;9;7;15;-;59
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;2;-;4;4;7;10;10;9;9;-;55
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;1;1;1;1;-;9
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;1;2;-;-;6;12;24;18;12;12;27;-;114
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;1;-;-;-;-;-;6
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;7;4;25;24;24;17;21;16;19;12;35;-;204
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;-;4;6;9;17;8;12;5;5;4;7;11;-;88
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;2;3;2;2;5;9;9;9;8;2;10;-;61
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;1;-;-;1;-;2;10;6;6;5;2;10;-;43
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;2;2;6;-;13
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;1;2;-;2;-;3;-;2;3;7;6;6;9;4;8;3;5;-;61
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;1;-;-;1;2;1;2;1;3;2;1;2;5;-;21
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;4;2;6;3;4;-;23
". 050 Leucemia";-;-;1;-;-;1;-;-;1;-;-;2;2;1;2;1;2;2;7;8;-;30
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;1;-;-;1;-;-;-;3;4;1;7;7;2;8;-;34
". 052 Restante de neoplasias malignas";-;-;-;-;4;1;2;4;3;5;5;13;12;18;20;23;36;21;27;68;-;262
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;1;-;-;1;3;1;2;1;3;3;4;5;4;6;4;9;8;18;-;73
". 053 Anemias";-;-;-;-;-;1;3;-;2;-;1;1;3;1;1;3;2;7;7;14;-;46
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;1;-;-;-;-;1;-;1;2;2;1;4;3;3;2;2;1;4;-;27
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;4;1;-;2;3;5;3;6;12;14;21;24;40;61;65;91;116;320;-;788
". 055 Diabetes mellitus";-;-;-;-;-;-;3;5;3;4;8;9;16;16;34;57;54;80;105;239;-;633
". 056 Desnutrição";-;-;2;1;-;2;-;-;-;1;1;-;-;2;-;1;-;1;6;35;-;52
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;2;-;-;-;-;-;-;1;3;5;5;6;6;3;11;10;5;46;-;103
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;4;3;2;4;2;6;-;6;3;3;6;12;-;51
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;4;1;-;2;2;5;-;6;3;1;3;5;-;32
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;4;-;-;2;2;2;-;1;2;-;1;1;-;15
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;2;2;2;-;1;-;-;-;2;3;7;-;19
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;2;3;3;8;3;3;4;2;5;2;5;4;4;5;3;13;15;129;-;213
". 060 Meningite";-;-;1;1;-;2;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;7
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;6;9;99;-;118
". 062 Epilepsia";-;-;-;1;-;-;-;1;1;-;1;2;1;1;-;-;1;1;1;6;-;17
". 063 Restante das doenças do sistema nervoso";-;-;1;1;3;6;3;1;3;2;3;-;4;3;3;1;2;6;5;24;-;71
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";1;-;7;-;2;2;1;6;6;14;32;58;70;101;103;160;203;252;314;1111;-;2443
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;1;1;1;1;2;-;-;2;-;1;3;1;-;4;-;17
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;2;-;1;3;6;16;24;20;27;47;62;60;360;-;628
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;-;3;6;17;15;26;22;49;68;67;79;216;-;568
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;3;6;14;15;25;18;43;61;52;71;195;-;503
". 069 Outras doenças cardíacas";1;-;5;-;-;1;-;-;3;1;4;8;13;15;16;23;22;35;54;175;-;376
". 070 Doenças cerebrovasculares";-;-;1;-;2;1;-;-;2;6;16;26;22;29;41;53;57;71;109;307;-;743
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2
". 072 Rest doenças do aparelho circulatório";-;-;1;-;-;-;-;3;-;2;1;1;4;5;4;7;6;15;11;49;-;109
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;3;-;-;1;4;6;2;2;5;9;19;12;25;26;37;62;94;321;-;628
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 074 Pneumonia";-;-;3;-;-;-;-;3;-;2;1;3;5;6;10;10;14;19;36;131;-;243
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;1;2;7;12;-;25
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;1;-;-;1;-;-;2;4;-;6;8;17;20;21;83;-;163
"... 076.1 Asma";-;-;-;-;-;1;-;-;1;-;-;2;2;-;1;2;-;3;4;13;-;29
". 077 Restante  doenças do aparelho respiratório";-;-;-;-;-;-;3;3;1;-;4;4;9;6;9;7;5;21;30;94;-;196
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;9;1;2;2;2;2;4;6;5;11;16;11;36;34;34;45;38;112;-;370
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;1;-;1;7;-;14
". 079 Peritonite";-;-;1;-;-;-;-;-;-;2;-;-;1;1;1;2;1;1;1;2;-;13
". 080 Doenças do fígado";-;-;3;-;-;1;-;1;3;2;5;5;6;7;13;11;9;14;6;11;-;97
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;1;1;-;3;4;3;5;4;-;2;-;-;-;23
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;1;1;1;2;4;2;5;2;2;5;-;25
"... 080.3 Outras doenças do fígado";-;-;3;-;-;1;-;1;2;1;4;1;1;2;4;5;4;10;4;6;-;49
". 081 Colecistite";-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;2;4;6;-;15
". 082 Rest doenças do aparelho digestivo";-;-;5;1;2;1;2;1;-;2;-;5;8;1;20;20;23;28;26;86;-;231
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;1;1;3;1;3;1;3;2;5;6;31;-;57
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;1;-;-;-;-;-;1;2;1;2;-;4;3;2;1;5;5;21;-;48
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;-;1;4;3;10;7;8;16;16;14;26;22;33;80;-;240
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;1;2;1;-;-;-;2;4;-;2;3;4;12;-;31
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;1;1;4;4;5;10;11;6;14;12;11;31;-;110
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;1;1;6;3;3;4;1;8;10;7;18;37;-;99
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;5;9;6;10;9;6;-;-;-;-;-;-;-;-;-;45
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;2;2;1;4;5;2;-;-;-;-;-;-;-;-;-;16
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;2;6;4;6;3;3;-;-;-;-;-;-;-;-;-;24
". 091 Causa obstétrica não espec direta/indireta";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 092 Causas maternas tardias e sequelas";-;-;-;-;-;-;1;-;1;-;1;1;-;-;-;-;-;-;-;-;-;4
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";107;29;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;150
". 093 Feto e recemnasc afet fat mat e compl grav";29;9;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39
". 094 Transt relac duração gestação e cresc fetal";17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
". 095 Traumatismo de parto";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";42;9;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55
". 097 Rest afec originadas no período perinatal";19;10;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";21;12;19;6;-;2;-;-;1;1;1;-;-;-;-;-;1;-;1;-;-;65
". 098 Malformações congênitas do sistema nervoso";1;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
". 099 Malf congênitas do aparelho circulatório";4;5;10;4;-;1;-;-;1;1;1;-;-;-;-;-;-;-;1;-;-;28
". 100 Rest de malf cong, deform e anomal Cromoss";16;5;8;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;32
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;6;4;1;1;4;6;7;13;16;22;37;42;55;65;65;94;92;521;-;1051
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;54;-;57
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;4;1;2;12;25;-;47
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;6;4;1;1;4;6;7;12;16;21;36;42;55;61;63;92;78;442;-;947
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;1;4;4;3;12;18;45;23;24;27;29;27;19;13;15;18;21;20;107;3;433
". 104 Acidentes de transporte";-;-;1;-;-;2;2;8;10;8;5;10;13;2;3;5;4;3;2;6;1;85
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;5;2;5;10;64;-;89
". 106 Afogamento e submersões acidentais";-;-;-;-;-;1;-;1;-;-;-;2;-;-;-;1;1;-;-;-;-;6
". 107 Exposição à fumaça, ao fogo e às chamas";-;1;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;1;2;-;-;7
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;2
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;2;2;8;3;1;5;3;3;1;-;1;1;2;-;-;-;32
". 110 Agressões";-;-;-;1;1;6;13;26;8;9;13;6;7;8;3;1;2;1;-;1;2;108
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;1;-;-;1;-;2;1;3;3;2;-;3;2;1;3;2;3;17;-;44
". 113 Todas as outras causas externas";-;-;2;3;2;-;1;-;1;1;-;4;4;3;4;1;5;7;3;19;-;60
"Total";129;42;82;25;20;35;53;102;90;154;203;324;389;470;560;697;786;956;1046;3511;3;9677
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
