 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 230110 ARACATI, 230190 BARBALHA, 230250 BREJO SANTO, 230260 CAMOCIM, 230280 CANINDE, 230350 CASCAVEL, 230370 CAUCAIA, 230410 CRATEUS, 230420 CRATO, 230435 FORQUILHA, 230523 HORIZONTE, 230550 IGUATU, 230630 ITAPAGE, 230640 ITAPIPOCA, 230730 JUAZEIRO DO NORTE, 230760 LIMOEIRO DO NORTE, 230770 MARANGUAPE, 230960 PACAJUS, 231130 QUIXADA, 231140 QUIXERAMOBIM, 231180 RUSSAS, 231290 SOBRAL, 231340 TIANGUA
Sexo: Masc
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;2;8;10;8;10;8;5;6;8;-;65
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;1;5;6;7;11;8;9;9;9;-;65
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;1;1;4;5;5;11;8;13;28;23;13;28;-;140
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;2;-;-;2;2;9;3;6;6;4;5;13;-;52
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;1;-;2;1;2;-;5;4;5;9;4;11;-;44
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;1;-;-;1;1;8;4;7;8;8;9;-;47
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;4;4;3;6;8;5;8;2;-;40
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;3;2;2;8;14;23;25;32;23;34;-;166
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;1;1;-;5
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;-;-;-;4
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;1;-;1;-;-;4;13;10;15;24;36;69;-;173
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;4;2;5;-;14
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;2;2;2;1;2;2;2;4;3;3;6;2;4;4;6;4;2;-;51
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;1;-;-;2;1;2;3;-;2;2;2;-;15
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;1;1;-;3;1;2;4;4;3;-;19
". 050 Leucemia";-;-;-;3;1;2;2;1;4;2;-;1;1;4;4;5;1;3;1;5;-;40
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;1;-;2;1;2;-;1;4;2;5;7;-;25
". 052 Restante de neoplasias malignas";-;-;-;1;-;1;2;2;5;5;5;2;9;15;16;25;28;21;26;42;-;205
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;2;1;-;-;-;2;4;-;2;2;1;2;-;2;3;3;1;11;-;36
". 053 Anemias";-;-;2;1;-;-;-;1;2;-;-;1;1;1;-;2;2;2;1;8;-;24
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;1;2;-;2;1;-;1;-;-;1;1;-;3;-;12
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;-;-;2;-;2;3;2;3;11;12;10;31;28;31;40;37;89;-;302
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;2;-;3;7;9;8;28;27;28;32;28;68;-;240
". 056 Desnutrição";-;-;-;-;-;-;-;-;1;-;-;3;-;-;-;-;-;5;3;12;-;24
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;1;-;-;2;-;2;-;2;-;1;3;2;3;1;3;3;6;9;-;38
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;1;-;4;5;9;14;11;10;5;8;6;9;18;-;100
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;1;-;3;5;6;12;11;8;5;5;3;6;4;-;69
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;3;3;6;9;9;8;4;4;2;3;1;-;52
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;1;-;3;2;-;2;-;3;3;3;14;-;31
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;5;6;5;3;7;6;4;7;7;8;12;5;12;10;11;16;20;97;-;241
". 060 Meningite";-;-;-;1;-;1;1;-;-;1;-;1;-;-;2;-;-;1;-;1;-;9
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;6;9;58;-;76
". 062 Epilepsia";-;-;-;1;-;-;1;3;-;2;2;2;1;2;3;2;2;-;2;3;-;26
". 063 Restante das doenças do sistema nervoso";-;-;5;4;5;2;5;3;4;4;5;5;11;3;7;7;7;9;9;35;-;130
"064 DOENÇAS DOS OLHOS E ANEXOS";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;4;4;-;1;4;9;10;22;33;54;76;112;138;163;204;252;270;706;-;2062
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;1;-;-;-;-;5
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;1;-;1;4;10;8;13;17;26;35;109;-;224
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;1;4;12;15;39;55;61;65;97;109;91;191;-;740
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;1;4;10;15;33;49;52;57;88;98;77;157;-;641
". 069 Outras doenças cardíacas";-;-;3;4;-;1;2;6;6;7;11;16;16;16;24;29;32;34;45;156;-;408
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;2;3;3;6;6;20;14;26;42;47;52;74;88;210;-;593
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;4
". 072 Rest doenças do aparelho circulatório";-;-;1;-;-;-;-;-;-;4;3;1;2;4;3;8;5;8;10;39;-;88
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;4;8;-;5;3;3;8;6;12;16;25;28;33;37;55;66;110;461;-;880
". 074 Pneumonia";-;-;2;8;-;5;2;2;4;2;5;7;16;19;20;16;36;39;64;306;-;553
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"... 075.1 Bronquiolite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;1;1;1;4;3;4;15;14;19;24;92;-;178
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;4;1;-;8
". 077 Restante  doenças do aparelho respiratório";-;-;2;-;-;-;1;1;4;3;6;8;5;6;8;6;5;8;21;63;-;147
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;1;1;2;1;2;3;3;6;26;37;40;45;41;41;50;44;42;88;1;474
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;2;2;-;1;-;2;4;7;1;5;-;24
". 079 Peritonite";-;-;-;1;-;-;-;-;-;-;-;-;2;1;1;-;1;3;1;6;-;16
". 080 Doenças do fígado";-;-;-;-;1;-;-;-;2;2;14;16;27;26;32;24;27;17;12;15;1;216
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;1;1;10;11;17;16;16;11;15;6;4;3;-;111
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;1;1;2;3;8;7;9;5;8;6;2;6;1;59
"... 080.3 Outras doenças do fígado";-;-;-;-;1;-;-;-;-;-;2;2;2;3;7;8;4;5;6;6;-;46
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;3;-;7
". 082 Rest doenças do aparelho digestivo";-;-;1;-;1;1;2;3;1;4;10;19;11;17;8;14;17;16;27;59;-;211
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;1;-;-;1;2;-;1;7;3;6;7;3;24;-;55
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;1;-;1;-;-;-;-;1;1;1;4;3;5;3;3;19;-;42
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;2;3;1;-;1;-;2;2;-;3;8;9;5;11;23;17;25;106;-;218
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;1;1;-;-;-;-;-;-;-;1;2;1;1;3;1;3;7;-;21
". 086 Insuficiência renal";-;-;2;1;-;-;1;-;-;1;-;1;3;7;1;5;14;8;12;56;-;112
". 087 Rest doenças do aparelho geniturinário";-;-;-;1;-;-;-;-;2;1;-;2;4;-;3;5;6;8;10;43;-;85
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";106;45;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;162
". 093 Feto e recemnasc afet fat mat e compl grav";16;7;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
". 094 Transt relac duração gestação e cresc fetal";19;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
". 096 Trans resp e cardiovas espec per perinatal";46;13;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63
". 097 Rest afec originadas no período perinatal";25;24;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";29;11;17;5;-;2;2;-;-;1;-;1;-;-;-;-;-;2;-;1;-;71
". 098 Malformações congênitas do sistema nervoso";6;1;4;-;-;1;1;-;-;1;-;1;-;-;-;-;-;1;-;-;-;16
". 099 Malf congênitas do aparelho circulatório";9;5;7;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
". 100 Rest de malf cong, deform e anomal Cromoss";14;5;6;2;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;30
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;1;-;1;2;4;3;1;4;5;8;13;11;14;18;13;29;8;52;1;188
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;6
". 102 Morte sem assistência médica";-;-;-;-;-;1;-;-;-;1;1;-;2;1;2;1;1;1;1;4;-;16
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;1;-;1;1;4;3;1;3;4;8;11;10;12;17;12;28;7;42;1;166
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;3;5;7;16;284;393;277;220;225;153;130;100;88;46;47;27;40;59;-;2120
". 104 Acidentes de transporte";-;-;1;1;4;3;25;52;51;48;52;41;36;31;29;15;16;6;14;11;-;436
". 105 Quedas";-;-;-;1;-;-;-;1;1;-;3;4;3;8;8;4;6;5;7;34;-;85
". 106 Afogamento e submersões acidentais";-;-;-;2;2;3;5;5;3;8;5;7;7;5;3;5;4;-;2;2;-;68
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;3
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;3
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;9;10;11;10;12;15;12;12;7;4;5;7;8;2;-;124
". 110 Agressões";-;-;-;1;-;9;238;318;199;143;136;77;56;39;22;13;7;4;2;3;-;1267
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;1;1;5;5;6;10;11;5;13;4;12;4;8;2;4;1;-;92
". 112 Intervenções legais e operações de guerra";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;2
". 113 Todas as outras causas externas";-;-;2;-;-;-;2;1;6;1;6;2;3;-;5;1;1;3;1;6;-;40
"Total";138;56;59;42;20;40;314;429;338;299;352;347;394;432;498;517;635;706;761;2074;2;8453
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
