 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 250150 BANANEIRAS, 250370 CAJAZEIRAS, 250400 CAMPINA GRANDE, 250510 CUITE, 250630 GUARABIRA, 250690 ITABAIANA, 250700 ITAPORANGA, 250830 LAGOA SECA, 250910 MARI, 250920 MASSARANDUBA, 251010 NOVA FLORESTA, 251080 PATOS, 251170 PILOEZINHOS, 251210 POMBAL, 251240 PUXINANA, 251250 QUEIMADAS, 251260 QUIXABA, 251270 REMIGIO, 251340 SANTA LUZIA, 251390 SAO BENTO, 251600 SOLANEA, 251620 SOUSA
Sexo: Masc
Período:2019
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"032-052 NEOPLASIAS";-;-;-;3;-;-;-;3;3;6;6;12;21;32;38;73;72;98;85;166;-;618
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;1;-;2;2;5;2;6;2;3;5;5;-;33
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;1;-;-;5;2;1;6;6;5;9;-;35
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;1;-;2;2;3;7;7;3;11;7;11;-;54
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;2;1;1;2;4;4;5;6;4;1;5;-;35
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;2;1;3;2;4;6;7;5;9;-;39
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;4;5;5;3;5;-;26
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;3;3;5;2;7;-;25
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;1;1;1;1;5;10;9;14;9;16;-;67
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;6;8;14;20;53;-;104
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;3;2;1;5;-;15
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;2;-;-;-;-;-;1;1;-;4;-;4;3;1;2;2;3;-;23
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;1;2;1;-;-;-;7
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;1;-;7
". 050 Leucemia";-;-;-;-;-;-;-;1;1;1;-;-;1;4;1;1;2;5;2;1;-;20
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;1;3;-;9
". 052 Restante de neoplasias malignas";-;-;-;1;-;-;-;1;1;-;2;3;5;2;3;18;13;14;20;32;-;115
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;-;1;-;-;-;1;-;1;2;-;-;2;1;1;2;8;-;19
". 053 Anemias";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;1;-;2;6;-;12
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;1;-;1;-;2;-;7
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;2;1;-;1;-;2;1;3;5;6;7;24;27;26;32;59;35;98;-;329
". 055 Diabetes mellitus";-;-;-;-;-;-;-;1;1;2;3;5;6;19;22;25;29;58;31;86;-;288
". 056 Desnutrição";-;-;2;-;-;1;-;1;-;1;-;-;-;2;3;-;-;-;1;7;-;18
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;1;-;-;-;-;-;-;2;1;1;3;2;1;3;1;3;5;-;23
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;1;2;4;2;11;5;8;5;5;4;2;7;-;56
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;1;2;3;2;9;4;7;3;5;4;-;5;-;45
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;1;1;2;2;5;2;6;1;-;1;-;-;-;21
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;2;-;-;2;2;-;11
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;2;2;1;1;4;4;1;1;3;3;3;2;1;3;10;19;44;-;104
". 060 Meningite";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;5;12;36;-;56
". 062 Epilepsia";-;-;-;-;1;-;-;1;2;-;1;2;2;1;-;-;-;-;1;-;-;11
". 063 Restante das doenças do sistema nervoso";-;-;-;1;1;1;1;3;2;1;-;1;1;2;2;-;1;5;6;8;-;36
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;1;-;-;1;3;3;6;10;16;27;35;52;67;88;104;133;137;359;-;1042
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;3
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;2;5;4;7;8;12;12;23;22;69;-;164
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;2;-;-;4;9;11;11;32;40;46;57;54;40;106;-;412
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;2;-;-;4;9;10;10;28;40;38;55;51;33;93;-;373
". 069 Outras doenças cardíacas";-;-;1;-;-;-;-;1;1;2;1;7;7;5;7;6;13;15;30;80;-;176
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;2;4;4;4;4;12;6;11;21;17;35;40;87;-;247
". 071 Aterosclerose";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;2;-;5
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;1;-;-;-;-;-;-;-;2;1;3;4;5;4;15;-;35
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;4;3;-;3;2;3;2;5;4;8;8;17;20;23;36;42;62;211;-;453
". 073 Influenza (gripe)";-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3
". 074 Pneumonia";-;-;2;2;-;2;1;2;2;2;2;3;3;10;13;10;15;26;36;129;-;260
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
"... 075.1 Bronquiolite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;3;2;1;1;4;4;9;15;12;20;59;-;130
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2;-;-;1;7;-;12
". 077 Restante  doenças do aparelho respiratório";-;-;2;1;-;-;-;1;-;-;-;4;3;3;2;4;5;4;6;23;-;58
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;1;2;-;-;-;2;4;4;9;15;18;24;14;17;22;15;14;30;-;191
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;1;2;-;2;-;8
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2
". 080 Doenças do fígado";-;-;-;-;-;-;-;1;2;2;4;13;12;17;8;9;12;5;4;4;-;93
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;2;2;7;9;12;3;2;2;1;-;-;-;40
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;1;3;-;4;2;4;6;-;1;2;-;23
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;1;2;-;1;3;3;1;3;3;4;4;3;2;-;30
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;3
". 082 Rest doenças do aparelho digestivo";-;-;1;2;-;-;-;1;2;2;4;2;5;5;5;7;8;7;10;24;-;85
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;1;1;-;-;-;-;1;1;-;1;1;1;3;7;-;17
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;3;4;7;-;17
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;1;-;1;1;3;6;8;5;10;10;16;16;24;66;-;167
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;1;2;-;8
". 086 Insuficiência renal";-;-;-;-;-;-;1;-;1;1;2;3;3;3;6;6;11;5;13;37;-;92
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;1;3;4;2;4;3;5;8;10;27;-;67
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";60;16;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;81
". 093 Feto e recemnasc afet fat mat e compl grav";4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
". 094 Transt relac duração gestação e cresc fetal";8;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
". 096 Trans resp e cardiovas espec per perinatal";36;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43
". 097 Rest afec originadas no período perinatal";12;10;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";10;3;11;2;2;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;30
". 098 Malformações congênitas do sistema nervoso";2;1;1;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;7
". 099 Malf congênitas do aparelho circulatório";1;1;8;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
". 100 Rest de malf cong, deform e anomal Cromoss";7;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;12
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;7;1;1;2;2;2;5;7;7;15;10;10;24;11;26;19;20;63;-;232
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;-;12
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;2;1;2;8;-;17
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;7;1;1;2;2;2;5;7;7;14;10;9;23;10;24;18;18;43;-;203
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;-;2;2;3;44;59;48;76;43;41;42;46;27;19;19;13;13;24;1;522
". 104 Acidentes de transporte";-;-;-;1;1;2;10;14;14;27;14;10;12;15;10;5;10;5;2;5;-;157
". 105 Quedas";-;-;-;-;1;-;-;-;-;2;-;-;-;10;2;7;4;4;6;13;1;50
". 106 Afogamento e submersões acidentais";-;-;-;1;-;1;7;-;2;1;1;2;5;3;-;-;-;-;-;-;-;23
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;3
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;5;9;5;9;3;4;8;7;2;2;2;2;2;3;-;63
". 110 Agressões";-;-;-;-;-;-;21;35;26;34;23;23;13;9;10;3;2;1;3;1;-;204
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;2;-;-;-;-;-;6
". 113 Todas as outras causas externas";-;-;-;-;-;-;1;1;1;2;1;1;1;1;2;-;1;1;-;2;-;15
"Total";71;19;33;17;8;13;54;79;79;124;106;140;177;230;248;291;349;428;435;1127;1;4029
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
