 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 210150 BARAO DE GRAJAU, 210300 CAXIAS, 211220 TIMON
Sexo: Fem
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
". 080 Doenças do fígado";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;3
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;3
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
". 082 Rest doenças do aparelho digestivo";-;-;-;2;1;-;-;-;1;-;-;2;1;-;1;2;-;1;3;6;20
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;2;1;1;2;9
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;1;-;-;1;-;5
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;1;-;1;-;-;1;1;1;-;2;4;2;4;7;3;10;37
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;-;-;1;-;2;4;2;2;6;3;4;24
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;2;-;-;6;11
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;-;1;2;2;3;-;-;-;-;-;-;-;-;-;8
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;4
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;3
". 092 Causas maternas tardias e sequelas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";20;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
". 093 Feto e recemnasc afet fat mat e compl grav";11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
". 094 Transt relac duração gestação e cresc fetal";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
". 097 Rest afec originadas no período perinatal";4;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";1;-;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;7
". 098 Malformações congênitas do sistema nervoso";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2
". 099 Malf congênitas do aparelho circulatório";-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 100 Rest de malf cong, deform e anomal Cromoss";-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;-;1;-;-;-;-;-;-;-;-;-;2;4;2;1;5;1;27;43
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;5
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;3;1;12;20
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;-;1;-;-;-;-;-;-;-;-;-;2;2;-;1;2;-;10;18
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;1;1;-;2;3;3;3;4;1;6;4;2;2;2;2;3;2;8;49
". 104 Acidentes de transporte";-;-;-;1;-;1;-;1;-;1;-;1;1;1;1;1;1;2;-;-;12
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;5;7
". 106 Afogamento e submersões acidentais";-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;3
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;-;1;2;-;-;1;-;1;-;1;-;1;1;-;8
". 110 Agressões";-;-;-;-;-;-;2;1;1;2;1;2;2;-;-;-;-;-;-;-;11
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 113 Todas as outras causas externas";-;-;-;-;-;1;1;-;-;-;-;1;1;-;-;-;-;-;-;3;7
"Total";21;2;15;9;5;6;8;9;13;18;25;45;33;49;79;91;94;136;135;382;1175
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
