 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 250150 BANANEIRAS, 250370 CAJAZEIRAS, 250400 CAMPINA GRANDE, 250510 CUITE, 250630 GUARABIRA, 250690 ITABAIANA, 250700 ITAPORANGA, 250830 LAGOA SECA, 250910 MARI, 250920 MASSARANDUBA, 251010 NOVA FLORESTA, 251080 PATOS, 251170 PILOEZINHOS, 251210 POMBAL, 251240 PUXINANA, 251250 QUEIMADAS, 251260 QUIXABA, 251270 REMIGIO, 251340 SANTA LUZIA, 251390 SAO BENTO, 251600 SOLANEA, 251620 SOUSA
Sexo: Masc
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 053 Anemias";-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;1;3;1;1;-;9
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;-;1;-;1;-;1;1;3;3;11;16;19;37;30;40;40;98;-;301
". 055 Diabetes mellitus";-;-;-;-;1;-;1;-;-;-;1;2;11;12;14;33;28;34;37;76;-;250
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;3;-;2;-;11;-;18
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;-;1;1;2;-;-;3;5;1;2;4;3;11;-;33
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;1;1;2;3;11;7;6;1;5;7;3;6;6;8;-;67
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;1;1;2;8;6;6;1;3;7;3;4;4;5;-;51
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;1;1;2;6;3;3;1;2;5;3;3;-;1;-;31
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;1;-;1;1;3;1;-;-;2;-;-;2;2;3;-;16
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;1;1;1;1;-;4;1;2;-;3;5;3;2;3;4;10;15;33;-;89
". 060 Meningite";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;14;25;-;45
". 062 Epilepsia";-;-;-;-;-;-;-;2;1;-;-;2;5;-;-;2;1;-;-;1;-;14
". 063 Restante das doenças do sistema nervoso";-;-;1;1;1;1;-;1;-;2;-;1;-;3;2;1;2;5;1;7;-;29
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;-;-;2;6;3;9;5;15;23;39;60;48;90;121;109;131;391;-;1052
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;1;-;4
". 067 Doenças hipertensivas";-;-;-;-;-;-;1;-;1;-;2;1;-;13;9;9;15;24;21;81;-;177
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;2;-;5;3;5;14;19;22;18;40;50;42;54;120;-;394
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;2;-;5;3;5;14;18;22;15;38;45;37;47;109;-;360
". 069 Outras doenças cardíacas";-;-;-;-;-;1;-;2;-;2;5;5;9;8;6;11;20;13;17;76;-;175
". 070 Doenças cerebrovasculares";-;-;-;-;-;1;2;1;2;-;2;3;10;17;12;28;32;27;34;99;-;270
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;2;3;3;5;12;-;29
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;3;2;1;-;2;5;4;3;5;7;6;14;10;20;32;44;41;198;-;397
". 074 Pneumonia";-;-;2;1;1;-;-;4;3;1;3;5;2;9;4;9;14;19;22;121;-;220
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;1;-;1;-;2;1;3;3;4;8;12;16;13;55;-;119
"... 076.1 Asma";-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;1;-;6;-;10
". 077 Restante  doenças do aparelho respiratório";-;-;1;1;-;-;1;1;-;2;-;1;1;2;2;3;6;9;6;21;-;57
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;1;1;1;-;-;-;7;4;11;21;20;25;29;16;28;12;12;41;-;229
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;1;-;-;-;1;2;1;-;4;-;-;1;-;10
". 079 Peritonite";-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2;-;5
". 080 Doenças do fígado";-;-;-;1;-;-;-;-;4;3;8;16;14;14;22;9;14;6;2;5;-;118
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;3;2;3;8;8;8;12;6;5;2;2;1;-;60
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;1;-;3;6;4;5;4;2;1;3;-;-;-;29
"... 080.3 Outras doenças do fígado";-;-;-;1;-;-;-;-;-;1;2;2;2;1;6;1;8;1;-;4;-;29
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;2;1;-;6
". 082 Rest doenças do aparelho digestivo";-;-;-;-;1;-;-;-;2;1;2;4;4;9;6;6;9;6;8;32;-;90
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;1;-;-;1;-;1;2;-;-;2;1;-;5;-;13
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;1;-;1;-;1;1;1;-;2;2;-;5;9;-;23
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;1;-;-;2;1;-;3;3;10;4;4;13;23;10;14;53;-;141
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;4;-;6
". 086 Insuficiência renal";-;-;-;-;1;-;-;2;1;-;2;3;6;2;2;9;17;9;7;24;-;85
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;1;-;4;2;1;4;5;1;7;25;-;50
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";49;7;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63
". 093 Feto e recemnasc afet fat mat e compl grav";6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
". 094 Transt relac duração gestação e cresc fetal";7;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
". 096 Trans resp e cardiovas espec per perinatal";31;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
". 097 Rest afec originadas no período perinatal";5;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";17;3;6;1;1;1;-;1;-;-;-;1;1;1;1;-;1;-;-;-;-;35
". 098 Malformações congênitas do sistema nervoso";3;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
". 099 Malf congênitas do aparelho circulatório";2;1;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;7
". 100 Rest de malf cong, deform e anomal Cromoss";12;2;2;-;1;-;-;1;-;-;-;1;1;1;-;-;1;-;-;-;-;22
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;2;1;1;-;2;5;4;9;12;11;9;15;18;16;16;8;20;67;1;217
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;6
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;2;3;2;-;3;2;3;3;1;9;29;-;57
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;2;1;1;-;2;5;4;7;9;9;9;12;16;13;13;7;11;32;1;154
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;1;2;2;12;78;108;82;77;57;63;37;23;30;22;17;12;10;17;-;650
". 104 Acidentes de transporte";-;-;-;-;1;4;16;28;14;24;15;26;14;8;12;5;9;5;1;4;-;186
". 105 Quedas";-;-;-;-;1;2;-;-;2;2;5;2;2;3;1;2;1;3;3;12;-;41
". 106 Afogamento e submersões acidentais";-;-;-;1;-;-;-;2;2;-;1;-;2;-;-;1;2;-;-;-;-;11
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;1;5;3;5;7;6;5;7;4;2;4;1;1;4;-;-;55
". 110 Agressões";-;-;-;1;-;3;53;74;55;42;30;27;11;8;13;9;3;2;-;-;-;331
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;1;1;1;2;-;-;1;1;-;1;-;1;-;-;-;-;9
". 113 Todas as outras causas externas";-;-;1;-;-;1;3;-;2;2;-;2;-;-;1;1;-;1;2;1;-;17
"Total";66;10;23;10;9;18;97;137;122;114;127;163;182;200;226;298;354;335;396;1118;1;4006
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
