 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 240020 ACU, 240110 AREIA BRANCA, 240200 CAICO, 240260 CEARA-MIRIM, 240310 CURRAIS NOVOS, 240560 JARDIM DE PIRANHAS, 240710 MACAIBA, 240800 MOSSORO, 240890 PARELHAS, 240940 PAU DOS FERROS, 241120 SANTA CRUZ, 241230 SAO JOSE DO CAMPESTRE
Sexo: Masc
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;1;4;3;9;9;6;6;5;4;1;1;-;49
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;2;-;1;2;3;2;7;2;5;1;2;4;-;31
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;1;-;-;1;1;-;2;2;2;1;-;3;-;13
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;3
". 082 Rest doenças do aparelho digestivo";-;-;-;-;-;-;-;-;1;3;2;3;1;4;8;2;8;10;9;15;-;66
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;1;-;-;2;-;-;-;-;1;1;1;4;1;3;9;-;23
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;1;2;1;5;-;12
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;1;-;-;1;1;-;1;2;2;1;1;2;6;11;9;9;63;-;110
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;1;1;-;2;11;-;18
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;-;2;1;1;1;2;3;5;2;5;18;-;40
". 087 Rest doenças do aparelho geniturinário";-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;2;5;7;2;34;-;52
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";19;4;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27
". 093 Feto e recemnasc afet fat mat e compl grav";8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
". 094 Transt relac duração gestação e cresc fetal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";6;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
". 097 Rest afec originadas no período perinatal";4;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";5;3;4;1;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;16
". 098 Malformações congênitas do sistema nervoso";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3
". 099 Malf congênitas do aparelho circulatório";1;1;2;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;6
". 100 Rest de malf cong, deform e anomal Cromoss";3;1;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;7
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;1;-;-;-;1;1;4;-;4;6;6;6;9;9;5;7;5;26;2;92
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;1;-;-;-;1;1;4;-;4;6;6;6;9;9;5;7;5;25;2;91
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;2;2;1;3;59;96;78;65;63;36;24;23;25;19;14;14;5;19;-;548
". 104 Acidentes de transporte";-;-;-;-;-;-;6;9;10;9;8;7;4;6;12;4;3;1;2;-;-;81
". 105 Quedas";-;-;-;-;-;-;-;-;-;2;-;3;-;2;1;3;4;4;1;11;-;31
". 106 Afogamento e submersões acidentais";-;-;-;1;-;1;2;-;-;-;4;5;1;2;1;1;-;-;-;-;-;18
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;2;7;4;2;3;7;-;7;2;2;4;2;6;1;1;-;50
". 110 Agressões";-;-;-;1;-;-;44;81;59;47;41;18;11;7;5;6;4;1;-;-;-;325
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;1;-;1;-;-;-;1;2;1;2;-;3;1;-;-;-;-;4;-;16
". 113 Todas as outras causas externas";-;-;1;-;-;-;-;2;6;2;2;1;1;1;3;1;1;2;1;3;-;27
"Total";24;8;14;10;4;6;73;108;108;93;104;97;113;169;227;225;261;288;278;777;2;2989
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
