 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 310170 ALMENARA, 310730 BOCAIUVA, 310940 BURITIZEIRO, 312770 GOVERNADOR VALADARES, 313210 ITACARAMBI, 313510 JANAUBA, 313520 JANUARIA, 314330 MONTES CLAROS, 314430 NANUQUE, 314435 NAQUE, 314505 NOVA PORTEIRINHA, 314870 PEDRA AZUL, 315120 PIRAPORA, 315700 SALINAS, 316110 SAO FRANCISCO, 316800 TAIOBEIRAS, 316860 TEOFILO OTONI, 317080 VARZEA DA PALMA
Sexo: Fem
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;1;-;5;2;7;9;9;6;10;5;14;68
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;1;-;-;-;2;-;1;3;4;8;4;4;4;4;35
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;1;-;2;2;2;1;4;5;4;6;27
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;1;1;-;2;1;2;12;9;10;9;11;20;78
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;1;-;2;7
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;1;4;4;7;10;14;11;14;9;9;7;18;108
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;1;-;-;5;5;4;6;3;3;3;3;2;4;39
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;4;4;3;6;7;29
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;-;2;2;1;3;2;3;4;4;3;1;25
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;3;3;6;15
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;-;1;-;1;2;3;3;2;6;6;3;2;3;3;35
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;3;-;2;2;2;11
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;7;4;3;1;16
". 050 Leucemia";-;-;-;-;-;-;1;-;-;1;-;1;-;2;3;3;3;3;3;3;23
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;1;-;-;1;-;4;4;1;1;-;3;4;19
". 052 Restante de neoplasias malignas";-;-;-;1;1;1;-;4;2;5;-;9;7;10;13;19;18;17;16;39;162
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;1;-;1;1;1;-;2;-;2;-;2;-;2;2;4;6;8;32
". 053 Anemias";-;-;-;-;-;1;1;1;-;1;-;1;-;2;-;1;1;2;4;5;20
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;1;1;2;2;3;12
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;-;1;-;1;-;2;2;3;6;8;11;11;23;27;44;36;123;299
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;-;2;2;6;6;10;7;19;21;42;29;91;235
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;13;18
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;1;-;1;-;1;-;2;-;1;-;2;1;3;4;5;1;5;19;46
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;1;-;3;-;3;3;1;4;-;2;5;22
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;1;-;2;-;2;2;1;1;-;1;1;11
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;1;-;1;-;2;2;1;-;-;1;-;8
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;3;-;1;4;11
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;3;2;2;-;-;2;-;2;3;2;2;5;4;4;6;12;13;107;169
". 060 Meningite";-;-;2;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;5
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;6;10;82;101
". 062 Epilepsia";-;-;-;-;-;-;-;-;-;-;1;-;1;2;2;1;-;-;-;5;12
". 063 Restante das doenças do sistema nervoso";-;-;1;1;2;-;-;1;-;2;2;2;1;1;2;1;6;6;3;20;51
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;-;2;-;-;3;3;5;20;25;23;37;68;76;119;112;164;610;1267
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;1;-;-;1;-;1;-;1;2;2;-;1;2;11
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;1;3;4;2;7;15;18;28;28;32;152;290
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;1;-;5;2;6;9;20;18;37;13;35;96;242
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;-;5;2;6;8;19;17;30;10;31;80;208
". 069 Outras doenças cardíacas";-;-;-;-;2;-;-;2;2;1;4;7;4;7;12;13;23;21;34;162;294
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;-;-;1;5;11;8;13;18;18;28;45;48;173;368
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;2;2;1;2;1;2;7;1;5;14;24;61
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;6;4;-;-;1;1;2;3;2;7;7;13;9;23;49;45;66;340;578
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;6;8
". 074 Pneumonia";-;-;1;3;-;-;1;-;1;3;1;2;4;8;4;9;17;24;37;199;314
". 075 Out infec agudas das vias aéreas inferiores";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;4
"... 075.1 Bronquiolite";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;1;-;-;-;2;2;3;2;8;17;10;11;69;125
"... 076.1 Asma";-;-;-;-;-;-;-;1;-;-;-;1;2;-;1;1;4;-;2;5;17
". 077 Restante  doenças do aparelho respiratório";-;-;3;1;-;-;-;-;1;-;1;3;1;2;3;5;15;10;17;65;127
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;-;-;-;-;-;-;2;4;4;7;7;14;11;14;17;28;24;74;206
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;3;-;3;10
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;3
". 080 Doenças do fígado";-;-;-;-;-;-;-;-;1;1;2;4;5;8;5;3;6;7;6;5;53
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;1;1;1;1;3;4;4;2;2;-;1;-;20
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;-;2;1;2;1;1;3;4;3;2;19
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;-;1;1;1;2;-;-;1;3;2;3;14
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;1;-;4;9
". 082 Rest doenças do aparelho digestivo";-;-;-;-;-;-;-;-;1;3;2;3;2;3;3;10;10;16;18;60;131
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;1;-;-;-;1;-;-;4;1;1;4;5;14;31
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;1;-;-;-;1;1;1;1;-;3;-;1;3;2;1;1;11;27
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;-;1;3;-;1;1;7;7;8;7;16;14;22;92;179
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;-;1;2;3;7;18
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;1;-;1;-;3;2;5;3;6;4;8;24;57
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;1;2;-;-;-;3;3;2;4;9;8;11;61;104
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;1;1;1;2;3;2;-;-;-;-;-;-;-;-;10
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;1;1;-;-;2;1;-;-;-;-;-;-;-;-;5
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;-;-;-;2;1;1;-;-;-;-;-;-;-;-;4
". 092 Causas maternas tardias e sequelas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";36;18;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
". 093 Feto e recemnasc afet fat mat e compl grav";15;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
". 094 Transt relac duração gestação e cresc fetal";6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
". 095 Traumatismo de parto";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";11;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
". 097 Rest afec originadas no período perinatal";3;8;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";9;4;10;5;1;-;-;-;-;1;-;-;2;3;-;-;2;-;1;-;38
". 098 Malformações congênitas do sistema nervoso";2;-;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
". 099 Malf congênitas do aparelho circulatório";3;1;6;1;-;-;-;-;-;1;-;-;-;1;-;-;2;-;1;-;16
". 100 Rest de malf cong, deform e anomal Cromoss";4;3;2;2;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;-;15
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;3;5;1;1;2;2;5;8;2;13;17;13;21;17;33;32;43;224;442
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;19
". 102 Morte sem assistência médica";-;-;1;1;-;-;-;-;1;-;-;3;2;1;5;3;12;5;6;43;83
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;2;4;1;1;2;2;4;8;2;10;15;12;16;14;21;27;37;162;340
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;3;3;2;3;11;8;11;11;11;10;7;11;12;9;10;12;17;68;219
". 104 Acidentes de transporte";-;-;-;1;-;2;3;2;5;5;6;4;4;4;3;2;1;2;-;-;44
". 105 Quedas";-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;1;2;7;10;42;65
". 106 Afogamento e submersões acidentais";-;-;-;-;2;-;1;-;-;2;-;-;1;-;1;-;-;-;-;-;7
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;4;-;3;3;2;2;1;3;2;1;-;-;1;-;22
". 110 Agressões";-;-;2;-;-;-;3;4;1;-;1;3;-;1;-;-;1;-;-;-;16
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;1;-;-;-;1;-;1;1;1;-;2;3;3;4;1;3;19;40
". 113 Todas as outras causas externas";-;-;1;1;-;1;-;-;2;-;1;-;-;1;2;2;1;2;2;7;23
"Total";46;22;33;24;10;7;23;30;39;61;68;127;132;198;255;298;415;448;523;1973;4732
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
