 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 240020 ACU, 240110 AREIA BRANCA, 240200 CAICO, 240260 CEARA-MIRIM, 240310 CURRAIS NOVOS, 240560 JARDIM DE PIRANHAS, 240710 MACAIBA, 240800 MOSSORO, 240890 PARELHAS, 240940 PAU DOS FERROS, 241120 SANTA CRUZ, 241230 SAO JOSE DO CAMPESTRE
Sexo: Fem
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 063 Restante das doenças do sistema nervoso";-;-;-;1;-;-;-;-;-;-;-;-;2;1;1;-;1;1;2;4;-;13
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;1;1;-;1;1;1;3;4;9;10;17;21;41;38;57;90;275;-;570
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;3
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;-;-;2;3;1;5;7;6;23;75;-;122
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;-;1;-;2;5;6;8;18;17;24;19;70;-;170
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;1;-;2;5;6;8;15;15;20;18;67;-;157
". 069 Outras doenças cardíacas";-;-;-;1;1;-;-;-;1;-;3;2;1;3;2;4;5;4;15;43;-;85
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;1;-;-;1;-;3;2;4;7;11;6;17;28;74;-;154
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;1;1;2;-;1;2;2;3;6;5;12;-;35
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;2;1;-;-;1;-;1;1;-;5;-;7;9;5;19;19;38;185;-;293
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
". 074 Pneumonia";-;-;1;-;-;-;1;-;1;-;-;2;-;5;1;1;11;7;26;130;-;186
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;1;-;-;-;-;-;-;-;2;-;2;4;3;4;5;5;31;-;57
"... 076.1 Asma";-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;1;-;5
". 077 Restante  doenças do aparelho respiratório";-;-;1;-;-;-;-;-;-;1;-;1;-;-;4;1;4;7;7;22;-;48
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;1;-;-;-;1;-;1;2;2;4;3;5;3;3;5;11;12;32;-;85
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;2;3;1;-;9
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
". 080 Doenças do fígado";-;-;1;-;-;-;1;-;1;2;-;1;-;1;1;-;-;1;1;2;-;12
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;1;-;4
"... 080.3 Outras doenças do fígado";-;-;1;-;-;-;1;-;-;1;-;-;-;1;1;-;-;1;-;1;-;7
". 082 Rest doenças do aparelho digestivo";-;-;-;-;-;-;-;-;-;-;1;3;2;4;2;3;3;8;8;29;-;63
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;1;16;-;22
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;-;-;3;7;-;14
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;-;-;-;1;-;2;2;1;2;2;2;8;7;22;-;49
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2;-;4
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;-;2;4;6;12;-;29
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;4;1;8;-;16
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;1;1;-;4;1;1;-;-;-;-;-;-;-;-;-;8
". 088 Gravidez que termina em aborto";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;-;-;-;3;-;1;-;-;-;-;-;-;-;-;-;4
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;3
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";28;8;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39
". 093 Feto e recemnasc afet fat mat e compl grav";11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
". 094 Transt relac duração gestação e cresc fetal";7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
". 096 Trans resp e cardiovas espec per perinatal";6;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
". 097 Rest afec originadas no período perinatal";4;5;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";6;-;5;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;14
". 098 Malformações congênitas do sistema nervoso";1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 099 Malf congênitas do aparelho circulatório";-;-;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
". 100 Rest de malf cong, deform e anomal Cromoss";5;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;-;-;1;-;-;-;-;-;1;-;-;4;8;3;8;6;8;48;-;87
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;-;-;1;-;-;-;-;-;1;-;-;4;8;3;8;6;8;47;-;86
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;1;3;1;2;8;10;6;9;11;6;7;8;4;5;2;4;5;25;1;118
". 104 Acidentes de transporte";-;-;-;-;1;1;2;-;2;5;2;1;2;2;-;1;1;1;-;-;-;21
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;2;2;17;-;25
". 106 Afogamento e submersões acidentais";-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;4
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;1;-;-;1;3;-;-;2;2;2;-;-;1;-;-;12
". 110 Agressões";-;-;-;2;-;1;5;10;3;2;5;2;4;4;2;-;-;-;-;-;-;40
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;4;1;7
". 113 Todas as outras causas externas";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;4;-;7
"Total";34;8;16;10;4;4;15;12;14;36;36;48;50;104;106;114;138;202;271;884;1;2107
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
