 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 270030 ARAPIRACA, 270240 DELMIRO GOUVEIA, 270630 PALMEIRA DOS INDIOS, 270800 SANTANA DO IPANEMA
Sexo: Masc
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
". 080 Doenças do fígado";-;-;-;-;-;-;-;1;1;4;2;5;6;2;7;7;4;4;4;3;50
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;1;-;2;1;3;4;-;3;3;2;1;1;1;22
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;1;-;1;-;1;1;1;2;-;-;-;1;8
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;2;-;2;1;1;3;2;2;3;3;1;20
". 082 Rest doenças do aparelho digestivo";-;-;1;-;-;-;-;1;1;2;2;1;2;-;-;9;3;6;1;8;37
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;1;4
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;1;-;-;-;-;-;1;-;2;1;-;1;2;5;4;6;2;4;29
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;5;1;6;-;3;17
". 087 Rest doenças do aparelho geniturinário";-;-;1;-;-;-;-;-;1;-;1;1;-;1;-;-;2;-;2;1;10
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";13;4;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
". 093 Feto e recemnasc afet fat mat e compl grav";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 096 Trans resp e cardiovas espec per perinatal";10;1;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
". 097 Rest afec originadas no período perinatal";1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";3;3;2;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
". 098 Malformações congênitas do sistema nervoso";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 099 Malf congênitas do aparelho circulatório";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 100 Rest de malf cong, deform e anomal Cromoss";-;2;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";1;-;2;-;1;-;1;-;2;5;3;10;5;9;15;11;11;11;18;29;134
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 103 Rest sint, sin e ach anorm clín e laborat";1;-;2;-;1;-;1;-;2;5;3;10;5;9;15;11;11;11;18;25;130
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;-;1;-;8;35;57;51;34;38;30;7;9;15;7;2;6;3;5;308
". 104 Acidentes de transporte";-;-;-;-;-;2;8;12;10;6;12;10;2;5;9;4;1;-;1;-;82
". 105 Quedas";-;-;-;-;-;-;-;2;3;2;3;1;-;1;1;1;-;2;1;3;20
". 106 Afogamento e submersões acidentais";-;-;-;-;-;2;-;-;2;2;4;-;2;-;-;-;-;-;-;1;13
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;1;1;5;1;4;2;1;-;1;-;-;1;-;-;-;17
". 110 Agressões";-;-;-;-;-;3;26;38;33;19;15;15;3;2;1;2;-;1;1;-;159
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;-;-;1;1;1;-;-;-;1;-;-;-;-;-;4
". 113 Todas as outras causas externas";-;-;-;1;-;-;-;-;1;-;1;3;-;-;3;-;-;3;-;1;13
"Total";17;8;13;6;4;11;40;66;60;55;61;72;55;74;91;112;126;149;157;287;1464
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
