 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 250150 BANANEIRAS, 250370 CAJAZEIRAS, 250400 CAMPINA GRANDE, 250510 CUITE, 250630 GUARABIRA, 250690 ITABAIANA, 250700 ITAPORANGA, 250830 LAGOA SECA, 250910 MARI, 250920 MASSARANDUBA, 251010 NOVA FLORESTA, 251080 PATOS, 251170 PILOEZINHOS, 251210 POMBAL, 251240 PUXINANA, 251250 QUEIMADAS, 251260 QUIXABA, 251270 REMIGIO, 251340 SANTA LUZIA, 251390 SAO BENTO, 251600 SOLANEA, 251620 SOUSA
Sexo: Fem
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;1;1;2;1;2;3;7;7;3;4;2;1;5;-;39
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;1;2;-;4;1;-;12
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;2;-;1;3;1;2;2;3;1;2;1;9;-;27
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;3
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;1;1;1;-;-;-;1;-;4;4;6;4;7;4;4;-;37
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;1;4;1;2;2;-;14
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;3;-;6
". 050 Leucemia";-;-;-;-;-;-;-;-;-;2;2;-;-;2;-;1;2;2;1;4;-;16
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;2;-;2;3;-;10
". 052 Restante de neoplasias malignas";-;-;-;-;-;1;-;3;-;-;-;5;4;6;11;14;15;10;16;42;-;127
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;-;-;-;1;-;-;-;1;-;2;2;3;-;1;1;6;-;17
". 053 Anemias";-;-;-;-;-;-;-;1;-;-;-;1;-;2;1;2;-;1;1;6;-;15
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;1;3;-;1;5;-;1;3;4;7;18;19;25;37;50;55;193;-;422
". 055 Diabetes mellitus";-;-;-;-;-;-;-;5;-;1;2;4;7;15;18;24;35;45;54;170;-;380
". 056 Desnutrição";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;2;-;4;-;9
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;1;1;-;1;-;-;-;1;-;-;3;1;1;1;3;1;19;-;33
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;1;-;2;2;2;-;1;2;3;3;13;-;29
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;1;-;4;-;9
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;4
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;2;2;1;-;-;1;2;3;9;-;20
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;1;2;-;2;3;2;-;1;4;3;4;4;2;2;3;7;14;85;-;139
". 060 Meningite";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;9;72;-;85
". 062 Epilepsia";-;-;-;-;-;-;1;-;-;-;-;1;1;1;-;2;-;1;-;2;-;9
". 063 Restante das doenças do sistema nervoso";-;-;1;2;-;2;2;2;-;-;4;2;2;3;1;-;2;4;5;11;-;43
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;1;-;-;-;-;2;3;5;12;18;20;33;60;74;93;122;150;623;-;1216
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;1;-;1;1;1;-;1;1;1;1;1;3;-;12
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;1;1;2;4;7;12;14;20;29;27;211;-;328
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;1;-;2;6;4;9;27;32;44;48;63;139;-;375
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;-;2;6;3;9;24;29;38;40;54;122;-;327
". 069 Outras doenças cardíacas";-;-;1;-;-;-;-;1;1;2;4;2;5;5;6;9;10;13;26;99;-;184
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;1;-;2;4;6;6;10;12;15;17;25;28;145;-;271
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;6;-;8
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;3;1;6;3;20;-;38
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;4;4;2;2;1;3;2;1;4;4;4;9;17;27;41;51;80;363;-;619
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;1;-;5
". 074 Pneumonia";-;-;2;2;2;-;1;3;1;-;3;2;2;4;10;19;23;20;43;221;-;358
". 075 Out infec agudas das vias aéreas inferiores";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;1;-;1;-;-;1;-;1;1;1;2;4;4;14;20;21;89;-;160
"... 076.1 Asma";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;1;3;-;7
". 077 Restante  doenças do aparelho respiratório";-;-;1;1;-;1;-;-;-;1;-;1;1;3;3;2;4;10;14;51;-;93
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;-;-;-;1;-;-;1;4;3;4;5;5;13;10;15;17;14;56;-;148
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;2;3;-;8
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
". 080 Doenças do fígado";-;-;-;-;-;-;-;-;1;1;-;1;2;2;1;2;3;6;6;9;-;34
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;2;-;-;2;-;7
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;2;4;5;-;14
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;1;4;2;2;-;13
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;3;-;5
". 082 Rest doenças do aparelho digestivo";-;-;-;-;-;1;-;-;-;3;3;3;2;2;9;8;12;10;6;41;-;100
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;1;3;5;17;-;30
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;1;-;-;1;-;1;1;-;1;1;2;3;3;2;-;3;4;-;23
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;1;-;-;-;-;-;3;1;1;3;3;3;2;18;21;18;101;-;175
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;5;-;6
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;1;1;-;2;3;1;1;8;12;7;33;-;69
". 087 Rest doenças do aparelho geniturinário";-;-;-;1;-;-;-;-;-;2;-;1;1;-;2;1;10;8;11;63;-;100
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;-;2;2;3;1;1;-;-;-;-;-;-;-;-;-;9
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;-;2;1;2;1;1;-;-;-;-;-;-;-;-;-;7
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;2
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";32;10;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47
". 093 Feto e recemnasc afet fat mat e compl grav";6;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
". 094 Transt relac duração gestação e cresc fetal";7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
". 096 Trans resp e cardiovas espec per perinatal";8;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
". 097 Rest afec originadas no período perinatal";11;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";12;6;7;1;1;1;2;-;-;1;-;-;1;-;-;-;-;-;-;1;-;33
". 098 Malformações congênitas do sistema nervoso";2;1;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;6
". 099 Malf congênitas do aparelho circulatório";2;3;4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;12
". 100 Rest de malf cong, deform e anomal Cromoss";8;2;3;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;15
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;1;-;2;1;-;-;-;-;2;2;5;2;4;6;9;15;19;10;124;1;203
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;28;-;29
". 102 Morte sem assistência médica";-;1;-;-;1;-;-;-;-;-;1;2;-;2;2;3;4;2;4;31;-;53
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;-;2;-;-;-;-;-;2;1;3;2;2;4;6;11;16;6;65;1;121
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;3;6;3;1;5;11;10;10;7;7;6;5;11;10;5;5;7;30;-;142
". 104 Acidentes de transporte";-;-;-;1;2;-;3;3;2;3;1;-;3;3;2;3;3;1;-;1;-;31
". 105 Quedas";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;1;3;6;23;-;37
". 106 Afogamento e submersões acidentais";-;-;1;2;-;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;7
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;1;1;4;2;3;1;1;1;5;2;-;-;-;-;-;21
". 110 Agressões";-;-;-;1;-;-;-;3;3;4;3;3;2;1;1;1;-;-;-;-;-;22
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;2;-;-;-;-;-;5
". 113 Todas as outras causas externas";-;-;2;2;1;-;-;2;-;-;-;1;-;-;1;-;1;1;1;6;-;18
"Total";44;17;22;20;11;9;14;36;25;44;56;77;89;144;215;250;340;402;466;1961;1;4243
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
