 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 270030 ARAPIRACA, 270240 DELMIRO GOUVEIA, 270630 PALMEIRA DOS INDIOS, 270800 SANTANA DO IPANEMA
Sexo: Fem
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;5
". 062 Epilepsia";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;2
". 063 Restante das doenças do sistema nervoso";-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;1;-;2;-;-;6
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;-;-;-;-;1;3;2;4;9;16;21;18;31;35;55;50;170;415
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;1;1;-;-;-;2;2;-;-;-;-;-;6
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;1;2;1;3;3;9;7;10;7;58;101
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;2;-;1;2;5;4;6;7;14;14;11;28;94
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;1;-;1;1;5;4;6;6;12;11;9;23;79
". 069 Outras doenças cardíacas";-;-;-;-;-;-;-;1;-;1;-;3;4;3;3;9;4;10;3;24;65
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;-;-;-;2;2;6;8;3;6;8;18;27;52;132
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;3;2;8;17
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;-;-;-;-;1;-;2;1;1;2;3;1;4;12;18;16;18;80;159
". 074 Pneumonia";-;-;-;-;-;-;1;-;2;1;1;2;2;-;1;4;8;7;7;54;90
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;5;5;5;6;11;35
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3
". 077 Restante  doenças do aparelho respiratório";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;5;4;5;15;34
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;1;-;-;-;-;-;1;-;-;1;2;5;3;6;2;5;5;8;39
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2
". 080 Doenças do fígado";-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;1;-;1;1;2;9
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;1;-;1;1;2;8
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2
". 082 Rest doenças do aparelho digestivo";-;-;1;-;-;-;-;-;-;-;-;1;2;1;3;4;2;4;4;4;26
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;1;-;-;2;-;-;-;1;-;1;1;-;1;7
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;3
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;1;-;-;-;-;-;-;1;1;1;1;2;3;2;2;4;4;5;27
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;-;1;1;1;2;2;2;1;3;3;4;20
". 087 Rest doenças do aparelho geniturinário";-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;1;1;6
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;-;3;1;-;1;-;-;-;-;-;-;-;-;-;5
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;-;3;-;-;1;-;-;-;-;-;-;-;-;-;4
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";15;7;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
". 093 Feto e recemnasc afet fat mat e compl grav";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 094 Transt relac duração gestação e cresc fetal";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 096 Trans resp e cardiovas espec per perinatal";5;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
". 097 Rest afec originadas no período perinatal";6;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";2;2;5;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;12
". 098 Malformações congênitas do sistema nervoso";1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
". 099 Malf congênitas do aparelho circulatório";1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;6
". 100 Rest de malf cong, deform e anomal Cromoss";-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;-;-;-;1;1;1;2;1;-;3;3;4;4;4;9;10;14;45;102
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;4
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4;5
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;-;-;-;1;1;1;2;1;-;3;3;4;3;4;9;10;13;38;93
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;-;2;-;-;4;6;5;1;3;12;4;-;3;4;-;3;5;6;58
". 104 Acidentes de transporte";-;-;-;-;-;-;1;1;1;1;2;3;1;-;1;1;-;2;-;-;14
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;3;5;10
". 106 Afogamento e submersões acidentais";-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;3
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;-;1;2;-;-;3;2;-;-;1;-;-;-;-;9
". 110 Agressões";-;-;-;1;-;-;2;3;2;-;-;4;1;-;1;-;-;-;-;-;14
". 113 Todas as outras causas externas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;-;2;1;7
"Total";17;10;13;4;1;4;10;15;16;10;27;34;52;48;65;95;101;136;154;410;1222
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
