 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 220020 AGUA BRANCA, 220040 ALTOS, 220190 BOM JESUS, 220220 CAMPO MAIOR, 220390 FLORIANO, 220770 PARNAIBA, 220800 PICOS, 220840 PIRIPIRI, 220880 REGENERACAO, 221100 TERESINA, 221130 VALENCA DO PIAUI
Sexo: Masc
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;1;-;-;2;2;4;4;9;7;4;5;4;1;43
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;1;-;1;2;1;4;8;4;8;5;3;10;-;47
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;2;1;3;4;4;10;9;13;5;8;1;60
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;1;-;-;1;1;5;4;1;7;4;3;-;27
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;3;1;3;2;3;5;3;-;-;20
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;1;3;2;6;4;5;13;19;16;16;-;85
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;4
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;8;14;17;26;38;-;108
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;3;2;1;2;-;13
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;1;1;1;-;4;1;1;1;3;2;1;6;3;2;-;27
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;1;-;1;3;-;10
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;1;1;-;3;3;1;1;2;4;-;16
". 050 Leucemia";-;-;-;-;1;-;-;-;-;-;-;1;2;-;1;1;-;-;2;6;-;14
". 051 Neoplasias in situ, benig, comport incert";-;-;1;-;1;-;-;-;-;1;-;-;-;-;2;2;1;4;2;-;-;14
". 052 Restante de neoplasias malignas";-;-;-;3;-;-;3;3;3;2;1;6;6;13;10;12;16;13;21;15;-;127
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;2;-;1;2;1;4;1;-;-;1;-;1;2;3;2;5;-;25
". 053 Anemias";-;-;-;-;1;-;1;2;1;3;1;-;-;-;-;1;1;3;-;4;-;18
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;1;-;2;1;-;7
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;1;-;-;1;1;1;5;3;8;15;20;30;30;39;46;36;87;-;323
". 055 Diabetes mellitus";-;-;-;1;-;-;1;1;1;3;3;6;9;18;28;29;36;43;30;69;-;278
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;7;-;11
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;-;-;2;-;2;6;1;2;1;2;2;5;11;-;34
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;1;1;4;6;7;10;7;17;8;17;5;5;3;6;1;98
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;1;3;3;7;10;7;17;5;16;5;4;3;3;1;85
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;2;3;7;8;7;15;2;16;4;2;2;-;1;69
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;1;-;1;3;-;-;-;-;3;1;-;1;-;3;-;13
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;1;2;1;3;4;-;4;4;5;5;8;4;7;5;6;9;15;57;-;140
". 060 Meningite";-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;3
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;5;8;37;-;54
". 062 Epilepsia";-;-;-;-;-;1;-;-;-;-;5;4;3;3;1;-;-;-;1;1;-;19
". 063 Restante das doenças do sistema nervoso";-;-;1;2;-;2;4;-;4;3;-;1;5;1;5;5;2;4;6;19;-;64
"064 DOENÇAS DOS OLHOS E ANEXOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";1;-;1;-;1;2;2;6;7;19;28;55;49;65;105;146;189;188;204;473;-;1541
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;2;1;2;-;-;8
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;1;3;7;6;8;11;21;29;33;42;39;95;-;295
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;3;9;5;27;13;23;45;46;72;57;62;122;-;484
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;3;9;4;19;9;17;30;34;48;36;42;78;-;329
". 069 Outras doenças cardíacas";1;-;1;-;-;-;-;4;1;4;7;12;14;13;11;21;29;20;24;74;-;236
". 070 Doenças cerebrovasculares";-;-;-;-;1;1;1;2;1;2;8;9;13;15;24;43;44;61;72;166;-;463
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;1;1;2;7;-;16
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;1;-;-;-;1;-;1;1;3;2;4;8;6;3;9;-;39
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;3;2;2;-;2;4;3;3;4;10;8;14;24;28;45;55;75;252;-;534
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;3;-;6
". 074 Pneumonia";-;-;1;1;1;-;1;2;2;2;2;2;5;10;19;13;24;30;44;155;-;314
". 075 Out infec agudas das vias aéreas inferiores";-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;5;-;10
"... 075.1 Bronquiolite";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;1;-;-;-;-;-;-;1;1;1;3;7;12;12;16;47;-;101
"... 076.1 Asma";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;-;5
". 077 Restante  doenças do aparelho respiratório";-;-;-;1;-;-;1;2;1;1;1;6;2;3;2;8;7;13;13;42;-;103
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;4;-;-;1;1;-;5;6;23;29;29;49;32;33;25;43;30;54;-;364
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;1;1;2;1;1;3;1;-;2;4;11;-;27
". 079 Peritonite";-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;2;2;1;1;-;9
". 080 Doenças do fígado";-;-;1;-;-;-;-;-;2;4;16;21;22;34;20;22;16;14;9;4;-;185
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;2;2;13;15;14;23;12;17;5;5;6;3;-;117
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;1;-;2;6;5;2;2;9;4;-;-;-;31
"... 080.3 Outras doenças do fígado";-;-;1;-;-;-;-;-;-;1;3;4;2;6;6;3;2;5;3;1;-;37
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
". 082 Rest doenças do aparelho digestivo";-;-;3;-;-;-;1;-;3;1;6;5;5;13;9;10;7;25;16;37;-;141
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;1;-;-;-;-;-;-;1;2;3;-;5;5;3;1;9;10;-;40
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;1;-;1;1;-;2;1;-;-;1;2;3;-;12
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;1;-;-;1;-;-;1;1;4;4;5;7;13;16;13;21;55;-;142
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;-;6
". 086 Insuficiência renal";-;-;-;-;-;-;1;-;-;1;1;3;3;3;3;10;6;8;8;20;-;67
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;-;1;1;2;4;3;10;3;11;34;-;69
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";57;23;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;93
". 093 Feto e recemnasc afet fat mat e compl grav";33;13;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58
". 094 Transt relac duração gestação e cresc fetal";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
". 096 Trans resp e cardiovas espec per perinatal";14;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
". 097 Rest afec originadas no período perinatal";6;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";14;4;16;7;-;-;-;-;1;1;-;-;-;-;2;-;1;-;-;-;-;46
". 098 Malformações congênitas do sistema nervoso";1;-;1;3;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;7
". 099 Malf congênitas do aparelho circulatório";7;2;8;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;21
". 100 Rest de malf cong, deform e anomal Cromoss";6;2;7;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;18
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;1;4;1;1;-;1;2;4;4;5;9;5;12;6;11;12;13;14;46;-;151
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;-;7
". 102 Morte sem assistência médica";-;-;1;-;-;-;-;-;1;1;1;2;1;3;3;2;2;6;1;6;-;30
". 103 Rest sint, sin e ach anorm clín e laborat";-;1;3;1;1;-;1;2;3;3;4;7;4;9;3;9;10;7;13;33;-;114
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";2;1;1;2;3;7;76;178;150;109;111;97;64;52;23;25;28;17;21;45;3;1015
". 104 Acidentes de transporte";1;-;-;-;-;-;9;34;28;22;26;34;14;20;9;12;12;8;4;7;1;241
". 105 Quedas";1;-;1;-;-;-;-;-;1;2;3;1;4;4;-;2;3;3;5;22;-;52
". 106 Afogamento e submersões acidentais";-;-;-;1;-;-;3;5;6;6;3;3;-;3;1;-;-;-;2;-;-;33
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;2;4;11;14;14;14;12;14;12;5;3;2;2;6;4;-;119
". 110 Agressões";-;-;-;-;-;3;57;120;95;58;60;39;26;9;4;2;3;1;-;1;2;480
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;1;-;3;3;2;4;2;4;2;1;1;4;3;2;-;6;-;38
". 112 Intervenções legais e operações de guerra";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
". 113 Todas as outras causas externas";-;1;-;1;-;1;-;5;4;1;3;4;3;3;3;2;4;1;4;5;-;45
"Total";76;29;50;25;14;14;98;203;197;183;216;276;245;312;341;428;482;549;574;1298;6;5616
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
