 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 210015 AGUA DOCE DO MARANHAO, 210090 ARAIOSES, 210210 BREJO, 210220 BURITI, 210630 MAGALHAES DE ALMEIDA, 210660 MATOES, 210667 MILAGRES DO MARANHAO, 210780 PARNARAMA, 211010 SANTA QUITERIA DO MARANHAO, 211023 SANTANA DO MARANHAO, 211060 SAO BERNARDO, 211090 SAO FRANCISCO DO MARANHAO, 211250 TUTOIA
Sexo: Masc
Período:2019
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;-;-;-;1;-;-;-;1;3;2;-;1;2;8;-;18
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;4
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;4;-;8
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;3;-;6
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";15;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
". 093 Feto e recemnasc afet fat mat e compl grav";6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
". 094 Transt relac duração gestação e cresc fetal";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 096 Trans resp e cardiovas espec per perinatal";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
". 097 Rest afec originadas no período perinatal";2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";5;2;1;3;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;14
". 098 Malformações congênitas do sistema nervoso";-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 099 Malf congênitas do aparelho circulatório";2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 100 Rest de malf cong, deform e anomal Cromoss";3;1;1;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;9
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;1;-;1;1;2;-;1;2;4;7;4;6;5;2;10;8;6;34;-;94
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
". 102 Morte sem assistência médica";-;-;-;-;-;1;1;-;-;1;2;1;2;3;1;-;3;1;3;10;-;29
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;1;-;1;-;1;-;1;1;2;6;2;3;4;2;7;7;3;22;-;63
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;-;2;4;4;6;10;12;10;11;9;9;5;6;4;6;4;3;3;-;108
". 104 Acidentes de transporte";-;-;-;1;2;3;1;5;6;6;3;5;4;2;3;2;4;-;-;-;-;47
". 105 Quedas";-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;1;1;-;5
". 106 Afogamento e submersões acidentais";-;-;-;-;-;-;-;1;-;-;2;-;2;1;1;-;1;-;1;-;-;9
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;1;1;-;1;-;7
". 110 Agressões";-;-;-;-;-;-;3;2;5;3;4;2;-;1;2;-;-;3;-;1;-;26
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;3
". 113 Todas as outras causas externas";-;-;-;1;1;1;1;1;-;1;1;1;-;1;-;1;-;-;1;-;-;11
"Total";22;5;13;8;10;9;12;13;20;25;24;29;35;38;44;43;91;76;109;237;1;864
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
