 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 230010 ABAIARA, 230020 ACARAU, 230030 ACOPIARA, 230040 AIUABA, 230050 ALCANTARAS, 230060 ALTANEIRA, 230070 ALTO SANTO, 230075 AMONTADA, 230080 ANTONINA DO NORTE, 230090 APUIARES, 230120 ARACOIABA, 230125 ARARENDA, 230130 ARARIPE, 230140 ARATUBA, 230150 ARNEIROZ, 230160 ASSARE, 230170 AURORA, 230180 BAIXIO, 230185 BANABUIU, 230195 BARREIRA, 230200 BARRO, 230205 BARROQUINHA, 230220 BEBERIBE, 230230 BELA CRUZ, 230240 BOA VIAGEM, 230290 CAPISTRANO, 230300 CARIDADE, 230310 CARIRE, 230320 CARIRIACU, 230330 CARIUS, 230340 CARNAUBAL, 230360 CATARINA, 230365 CATUNDA, 230390 CHAVAL, 230393 CHORO, 230395 CHOROZINHO, 230400 COREAU, 230423 CROATA, 230425 CRUZ, 230426 DEPUTADO IRAPUAN PINHEIRO, 230427 ERERE, 230430 FARIAS BRITO, 230445 FORTIM, 230450 FRECHEIRINHA, 230460 GENERAL SAMPAIO, 230465 GRACA, 230470 GRANJA, 230480 GRANJEIRO, 230490 GROAIRAS, 230500 GUARACIABA DO NORTE, 230510 GUARAMIRANGA, 230520 HIDROLANDIA, 230526 IBARETAMA, 230530 IBIAPINA, 230533 IBICUITINGA, 230535 ICAPUI, 230560 INDEPENDENCIA, 230565 IPAPORANGA, 230570 IPAUMIRIM, 230590 IPUEIRAS, 230600 IRACEMA, 230610 IRAUCUBA, 230620 ITAICABA, 230650 ITAPIUNA, 230655 ITAREMA, 230660 ITATIRA, 230670 JAGUARETAMA, 230680 JAGUARIBARA, 230700 JAGUARUANA, 230710 JARDIM, 230720 JATI, 230725 JIJOCA DE JERICOACOARA, 230740 JUCAS, 230750 LAVRAS DA MANGABEIRA, 230763 MADALENA, 230780 MARCO, 230800 MASSAPE, 230810 MAURITI, 230820 MERUOCA, 230830 MILAGRES, 230835 MILHA, 230837 MIRAIMA, 230840 MISSAO VELHA, 230850 MOMBACA, 230860 MONSENHOR TABOSA, 230880 MORAUJO, 230890 MORRINHOS, 230900 MUCAMBO, 230910 MULUNGU, 230920 NOVA OLINDA, 230940 NOVO ORIENTE, 230945 OCARA, 230980 PACOTI, 230990 PACUJA, 231000 PALHANO, 231010 PALMACIA, 231030 PARAMBU, 231040 PARAMOTI, 231060 PENAFORTE, 231080 PEREIRO, 231090 PIQUET CARNEIRO, 231095 PIRES FERREIRA, 231100 PORANGA, 231110 PORTEIRAS, 231120 POTENGI, 231123 POTIRETAMA, 231126 QUITERIANOPOLIS, 231135 QUIXELO, 231170 RERIUTABA, 231190 SABOEIRO, 231195 SALITRE, 231200 SANTANA DO ACARAU, 231210 SANTANA DO CARIRI, 231220 SANTA QUITERIA, 231230 SAO BENEDITO, 231240 SAO GONCALO DO AMARANTE, 231250 SAO JOAO DO JAGUARIBE, 231260 SAO LUIS DO CURU, 231270 SENADOR POMPEU, 231280 SENADOR SA, 231300 SOLONOPOLE, 231320 TAMBORIL, 231325 TARRAFAS, 231335 TEJUCUOCA, 231350 TRAIRI, 231355 TURURU, 231360 UBAJARA, 231370 UMARI, 231375 UMIRIM, 231390 URUOCA, 231410 VICOSA DO CEARA
Sexo: Fem
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
". 062 Epilepsia";-;-;-;1;-;-;-;-;-;-;-;2;-;3;1;1;1;1;-;4;14
". 063 Restante das doenças do sistema nervoso";-;-;1;2;4;3;3;4;2;2;2;1;4;5;5;4;6;8;7;50;113
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;1;1;1;2;4;4;7;14;19;33;50;75;114;145;160;227;345;1411;2613
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;1;-;-;1;1;2;2;-;1;2;2;1;1;1;2;3;20
". 067 Doenças hipertensivas";-;-;-;-;-;-;1;-;-;-;2;2;14;8;16;15;23;29;68;406;584
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;1;1;2;5;4;18;10;25;44;50;58;87;108;355;768
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;1;1;2;5;4;17;10;25;39;48;54;80;93;325;704
". 069 Outras doenças cardíacas";-;-;1;-;-;-;1;2;1;4;4;5;9;18;22;20;30;41;56;265;479
". 070 Doenças cerebrovasculares";-;-;-;1;-;2;-;-;3;2;7;7;13;19;27;52;42;55;101;337;668
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;4;7
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;1;-;-;1;-;1;3;3;3;7;5;13;9;41;87
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;8;3;-;1;2;2;5;5;7;11;15;29;36;43;58;90;103;659;1077
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;4;6
". 074 Pneumonia";-;-;6;3;-;-;1;2;4;2;3;3;10;12;12;15;22;47;51;348;541
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;5;8
"... 075.1 Bronquiolite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;3
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;1;2;4;9;10;7;15;28;114;190
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;3;7;14
". 077 Restante  doenças do aparelho respiratório";-;-;2;-;-;1;1;-;1;3;4;5;3;13;15;17;29;26;24;188;332
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;3;1;-;-;2;3;2;5;8;9;5;22;19;21;27;42;36;113;318
". 078 Úlcera gástrica, duodenal e péptica";-;-;1;-;-;-;-;-;-;-;-;-;-;2;1;1;1;7;2;10;25
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;5
". 080 Doenças do fígado";-;-;-;1;-;-;1;1;-;3;4;3;3;6;7;7;6;7;6;11;66
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;2;2;1;-;1;4;2;1;2;2;-;17
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;-;1;2;3;2;3;4;3;3;4;25
"... 080.3 Outras doenças do fígado";-;-;-;1;-;-;1;1;-;1;2;1;1;2;1;2;1;2;1;7;24
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;5;9
". 082 Rest doenças do aparelho digestivo";-;-;2;-;-;-;1;2;2;2;4;6;2;14;10;12;18;26;26;86;213
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;2;1;1;1;1;2;8;8;4;36;64
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;2;-;3;1;1;-;3;2;2;3;5;41;63
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;-;1;2;1;4;4;10;10;5;14;20;18;23;78;190
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;1;1;1;2;-;3;1;2;2;3;16
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;1;1;3;3;6;4;4;8;10;13;8;32;93
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;1;1;-;-;-;3;4;1;3;9;3;13;43;81
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;7;5;15;9;6;5;1;-;-;-;-;-;-;-;48
". 088 Gravidez que termina em aborto";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;4;2;6;1;2;2;-;-;-;-;-;-;-;-;17
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;2;3;8;6;4;3;1;-;-;-;-;-;-;-;27
". 092 Causas maternas tardias e sequelas";-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;3
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";68;18;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;97
". 093 Feto e recemnasc afet fat mat e compl grav";7;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
". 094 Transt relac duração gestação e cresc fetal";14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
". 096 Trans resp e cardiovas espec per perinatal";30;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35
". 097 Rest afec originadas no período perinatal";17;13;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";26;2;14;2;-;-;1;-;-;-;-;-;-;2;-;-;-;1;-;2;50
". 098 Malformações congênitas do sistema nervoso";6;-;2;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;10
". 099 Malf congênitas do aparelho circulatório";7;1;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;17
". 100 Rest de malf cong, deform e anomal Cromoss";13;1;6;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;23
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";1;-;1;-;-;1;-;1;4;3;5;1;4;5;15;10;12;11;22;121;217
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;19;21
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 103 Rest sint, sin e ach anorm clín e laborat";1;-;1;-;-;1;-;1;4;3;5;1;4;5;15;10;11;10;21;102;195
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;2;6;1;12;29;25;25;25;30;17;14;17;13;15;16;12;18;53;330
". 104 Acidentes de transporte";-;-;1;3;-;3;10;7;9;11;9;8;4;7;7;3;6;2;2;3;95
". 105 Quedas";-;-;-;1;-;1;-;-;-;-;1;1;-;1;1;2;4;3;8;42;65
". 106 Afogamento e submersões acidentais";-;-;-;1;-;1;1;1;1;-;1;-;-;-;-;1;-;-;-;-;7
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;5;5;3;4;3;4;2;3;3;2;5;3;4;4;-;50
". 110 Agressões";-;-;1;-;-;2;13;12;9;10;12;4;7;6;1;1;-;2;-;1;81
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;-;2;1;-;2;-;-;-;1;2;-;1;1;3;13
". 113 Todas as outras causas externas";-;-;-;1;1;-;-;-;1;1;1;2;-;-;1;1;3;-;3;4;19
"Total";96;20;55;28;15;26;55;66;101;112;185;223;261;385;550;607;725;902;1089;4098;9599
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
