 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 230010 ABAIARA, 230020 ACARAU, 230030 ACOPIARA, 230040 AIUABA, 230050 ALCANTARAS, 230060 ALTANEIRA, 230070 ALTO SANTO, 230075 AMONTADA, 230080 ANTONINA DO NORTE, 230090 APUIARES, 230120 ARACOIABA, 230125 ARARENDA, 230130 ARARIPE, 230140 ARATUBA, 230150 ARNEIROZ, 230160 ASSARE, 230170 AURORA, 230180 BAIXIO, 230185 BANABUIU, 230195 BARREIRA, 230200 BARRO, 230205 BARROQUINHA, 230220 BEBERIBE, 230230 BELA CRUZ, 230240 BOA VIAGEM, 230290 CAPISTRANO, 230300 CARIDADE, 230310 CARIRE, 230320 CARIRIACU, 230330 CARIUS, 230340 CARNAUBAL, 230360 CATARINA, 230365 CATUNDA, 230390 CHAVAL, 230393 CHORO, 230395 CHOROZINHO, 230400 COREAU, 230423 CROATA, 230425 CRUZ, 230426 DEPUTADO IRAPUAN PINHEIRO, 230427 ERERE, 230430 FARIAS BRITO, 230445 FORTIM, 230450 FRECHEIRINHA, 230460 GENERAL SAMPAIO, 230465 GRACA, 230470 GRANJA, 230480 GRANJEIRO, 230490 GROAIRAS, 230500 GUARACIABA DO NORTE, 230510 GUARAMIRANGA, 230520 HIDROLANDIA, 230526 IBARETAMA, 230530 IBIAPINA, 230533 IBICUITINGA, 230535 ICAPUI, 230560 INDEPENDENCIA, 230565 IPAPORANGA, 230570 IPAUMIRIM, 230590 IPUEIRAS, 230600 IRACEMA, 230610 IRAUCUBA, 230620 ITAICABA, 230650 ITAPIUNA, 230655 ITAREMA, 230660 ITATIRA, 230670 JAGUARETAMA, 230680 JAGUARIBARA, 230700 JAGUARUANA, 230710 JARDIM, 230720 JATI, 230725 JIJOCA DE JERICOACOARA, 230740 JUCAS, 230750 LAVRAS DA MANGABEIRA, 230763 MADALENA, 230780 MARCO, 230800 MASSAPE, 230810 MAURITI, 230820 MERUOCA, 230830 MILAGRES, 230835 MILHA, 230837 MIRAIMA, 230840 MISSAO VELHA, 230850 MOMBACA, 230860 MONSENHOR TABOSA, 230880 MORAUJO, 230890 MORRINHOS, 230900 MUCAMBO, 230910 MULUNGU, 230920 NOVA OLINDA, 230940 NOVO ORIENTE, 230945 OCARA, 230980 PACOTI, 230990 PACUJA, 231000 PALHANO, 231010 PALMACIA, 231030 PARAMBU, 231040 PARAMOTI, 231060 PENAFORTE, 231080 PEREIRO, 231090 PIQUET CARNEIRO, 231095 PIRES FERREIRA, 231100 PORANGA, 231110 PORTEIRAS, 231120 POTENGI, 231123 POTIRETAMA, 231126 QUITERIANOPOLIS, 231135 QUIXELO, 231170 RERIUTABA, 231190 SABOEIRO, 231195 SALITRE, 231200 SANTANA DO ACARAU, 231210 SANTANA DO CARIRI, 231220 SANTA QUITERIA, 231230 SAO BENEDITO, 231240 SAO GONCALO DO AMARANTE, 231250 SAO JOAO DO JAGUARIBE, 231260 SAO LUIS DO CURU, 231270 SENADOR POMPEU, 231280 SENADOR SA, 231300 SOLONOPOLE, 231320 TAMBORIL, 231325 TARRAFAS, 231335 TEJUCUOCA, 231350 TRAIRI, 231355 TURURU, 231360 UBAJARA, 231370 UMARI, 231375 UMIRIM, 231390 URUOCA, 231410 VICOSA DO CEARA
Sexo: Fem
Período:2019
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;2;1;-;-;3;1;2;1;2;3;1;7;9;8;3;4;3;-;50
". 048 Linfoma não-Hodgkin";-;-;-;-;1;-;-;-;1;1;1;3;1;-;1;2;1;2;-;3;-;17
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;3;-;1;3;-;10
". 050 Leucemia";-;-;-;3;2;3;1;1;3;1;-;1;1;1;4;3;3;5;5;11;-;48
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;1;-;1;1;1;4;2;2;4;4;3;2;5;10;-;40
". 052 Restante de neoplasias malignas";-;-;1;1;-;1;-;1;3;-;4;8;6;8;27;26;28;39;40;72;-;265
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;3;-;1;-;1;2;-;-;3;3;2;1;1;1;1;7;9;19;-;54
". 053 Anemias";-;-;-;-;1;-;-;1;-;-;2;3;1;-;1;1;-;4;9;15;-;38
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;3;-;-;-;1;1;-;-;1;-;1;1;-;-;1;3;-;4;-;16
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;6;1;4;-;3;2;1;1;4;5;8;15;21;23;48;63;91;277;-;573
". 055 Diabetes mellitus";-;-;-;-;-;-;1;-;1;1;3;3;5;8;16;21;42;54;83;216;-;454
". 056 Desnutrição";-;-;2;-;3;-;1;2;-;-;1;1;-;-;2;-;2;4;3;26;-;47
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;4;1;1;-;1;-;-;-;-;1;3;7;3;2;4;5;5;35;-;72
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;1;-;2;1;-;-;3;4;3;1;4;5;2;9;31;-;66
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;1;-;-;-;2;1;2;1;2;1;1;1;5;-;17
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;1;1;-;-;6
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;1;-;1;1;-;-;1;3;1;-;2;4;1;8;26;-;49
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;4;6;4;5;4;8;5;4;3;2;1;1;6;5;9;13;22;153;-;255
". 060 Meningite";-;-;1;-;-;-;-;-;-;1;-;-;1;-;2;-;-;-;-;-;-;5
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;6;16;119;-;145
". 062 Epilepsia";-;-;1;-;1;-;-;2;3;1;2;1;-;-;1;1;-;-;2;2;-;17
". 063 Restante das doenças do sistema nervoso";-;-;2;6;3;5;4;6;2;2;1;1;-;1;2;4;6;7;4;32;-;88
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;4
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;3;2;1;1;2;6;10;19;18;25;42;70;105;117;173;223;332;1320;-;2469
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;1;-;1;2;-;1;2;2;-;3;-;1;-;-;13
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;1;1;1;2;7;8;7;10;24;35;68;324;-;488
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;1;2;2;6;5;12;12;18;44;55;68;79;119;347;-;770
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;1;2;2;6;5;11;11;16;40;47;58;66;109;316;-;690
". 069 Outras doenças cardíacas";-;-;2;1;1;1;1;2;3;2;5;2;11;13;20;16;23;43;41;205;-;392
". 070 Doenças cerebrovasculares";-;-;1;1;-;-;-;-;4;8;5;7;9;27;28;32;51;58;88;395;-;714
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;1;-;1;-;2;2;2;4;4;4;7;15;48;-;90
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;10;1;1;3;7;4;4;8;5;10;7;22;18;36;84;109;179;832;-;1340
". 073 Influenza (gripe)";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;6
". 074 Pneumonia";-;-;2;1;1;2;7;3;2;5;3;5;6;11;12;15;43;58;90;517;-;783
". 075 Out infec agudas das vias aéreas inferiores";-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;-;6
"... 075.1 Bronquiolite";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;1;1;2;-;1;-;5;3;14;25;32;57;155;-;296
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2;2;1;4;8;-;19
". 077 Restante  doenças do aparelho respiratório";-;-;5;-;-;1;-;-;1;1;2;4;1;5;3;7;16;18;32;153;-;249
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;3;-;2;-;1;1;3;7;3;7;10;16;15;28;31;29;38;90;-;284
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;-;2;8;-;15
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;5;-;-;8
". 080 Doenças do fígado";-;-;-;-;1;-;1;-;1;2;-;3;4;4;4;6;7;7;6;5;-;51
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;-;-;1;2;2;1;3;-;-;-;1;-;10
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;2;5;5;2;3;-;22
"... 080.3 Outras doenças do fígado";-;-;-;-;1;-;1;-;1;2;-;1;1;1;1;1;2;2;4;1;-;19
". 081 Colecistite";-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;2;1;2;2;4;-;14
". 082 Rest doenças do aparelho digestivo";-;-;3;-;1;-;-;1;1;5;2;3;3;12;10;18;22;19;23;73;-;196
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;1;1;2;1;-;3;2;3;2;9;11;39;-;74
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;3;4;1;2;3;1;2;2;-;5;4;3;24;-;54
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;1;1;1;1;1;1;3;4;7;3;2;7;13;14;24;28;84;-;195
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;1;-;-;1;1;-;-;2;2;-;1;1;3;3;3;2;5;-;25
". 086 Insuficiência renal";-;-;-;-;1;1;-;-;-;3;1;5;2;1;5;6;8;12;16;35;-;96
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;1;-;1;-;1;-;1;4;3;9;10;44;-;74
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;4;8;6;10;4;2;-;-;-;-;-;-;-;-;-;34
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;3;3;4;3;1;1;-;-;-;-;-;-;-;-;-;15
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;-;2;-;1;2;1;-;-;-;-;-;-;-;-;-;6
". 092 Causas maternas tardias e sequelas";-;-;-;-;-;-;1;3;2;6;1;-;-;-;-;-;-;-;-;-;-;13
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";108;28;9;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;147
". 093 Feto e recemnasc afet fat mat e compl grav";17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;18
". 094 Transt relac duração gestação e cresc fetal";12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
". 096 Trans resp e cardiovas espec per perinatal";49;5;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59
". 097 Rest afec originadas no período perinatal";30;23;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";20;7;31;3;2;1;1;-;-;2;-;-;1;-;-;-;3;-;-;-;-;71
". 098 Malformações congênitas do sistema nervoso";13;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;20
". 099 Malf congênitas do aparelho circulatório";4;4;16;1;-;1;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;29
". 100 Rest de malf cong, deform e anomal Cromoss";3;2;13;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;22
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";1;-;-;1;-;1;1;-;2;1;3;8;3;5;9;9;12;15;31;148;-;250
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;22;-;24
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;8;-;11
". 103 Rest sint, sin e ach anorm clín e laborat";1;-;-;1;-;1;1;-;2;1;3;8;3;4;9;9;12;13;29;118;-;215
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;4;7;5;4;25;40;22;20;18;20;21;14;16;7;13;23;21;43;-;323
". 104 Acidentes de transporte";-;-;1;2;4;1;9;12;11;8;4;6;8;5;7;5;4;8;4;6;-;105
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;5;7;28;-;41
". 106 Afogamento e submersões acidentais";-;-;-;4;-;-;1;4;1;-;-;-;-;2;1;-;2;-;1;-;-;16
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;1;8;6;5;1;4;3;4;1;3;-;3;2;6;-;-;47
". 110 Agressões";-;-;-;-;-;2;4;15;3;10;6;6;5;3;2;-;1;1;-;1;-;59
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;2;-;-;-;2;2;2;1;4;4;2;-;2;2;2;3;3;4;-;35
". 113 Todas as outras causas externas";-;-;1;1;1;-;1;1;-;-;-;-;2;3;-;-;1;4;-;4;-;19
"Total";130;36;81;32;30;23;53;86;81;102;113;153;178;246;352;399;592;689;981;3518;1;7876
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
