 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 250010 AGUA BRANCA, 250020 AGUIAR, 250040 ALAGOA NOVA, 250050 ALAGOINHA, 250053 ALCANTIL, 250057 ALGODAO DE JANDAIRA, 250070 SAO JOAO DO RIO DO PEIXE, 250073 AMPARO, 250077 APARECIDA, 250080 ARACAGI, 250090 ARARA, 250100 ARARUNA, 250115 AREIA DE BARAUNAS, 250120 AREIAL, 250130 AROEIRAS, 250135 ASSUNCAO, 250153 BARAUNA, 250157 BARRA DE SANTANA, 250160 BARRA DE SANTA ROSA, 250170 BARRA DE SAO MIGUEL, 250190 BELEM, 250200 BELEM DO BREJO DO CRUZ, 250205 BERNARDINO BATISTA, 250210 BOA VENTURA, 250215 BOA VISTA, 250220 BOM JESUS, 250230 BOM SUCESSO, 250240 BONITO DE SANTA FE, 250260 IGARACY, 250270 BORBOREMA, 250280 BREJO DO CRUZ, 250290 BREJO DOS SANTOS, 250310 CABACEIRAS, 250330 CACHOEIRA DOS INDIOS, 250340 CACIMBA DE AREIA, 250350 CACIMBA DE DENTRO, 250355 CACIMBAS, 250360 CAICARA, 250375 CAJAZEIRINHAS, 250380 CALDAS BRANDAO, 250390 CAMALAU, 250407 CARAUBAS, 250410 CARRAPATEIRA, 250415 CASSERENGUE, 250420 CATINGUEIRA, 250435 CATURITE, 250450 CONDADO, 250470 CONGO, 250485 COXIXOLA, 250500 CUBATI, 250523 CUITE DE MAMANGUAPE, 250530 CURRAL VELHO, 250535 DAMIAO, 250540 DESTERRO, 250550 VISTA SERRANA, 250560 DIAMANTE, 250570 DONA INES, 250580 DUAS ESTRADAS, 250590 EMAS, 250610 FAGUNDES, 250620 FREI MARTINHO, 250625 GADO BRAVO, 250640 GURINHEM, 250650 GURJAO, 250660 IBIARA, 250670 IMACULADA, 250720 ITATUBA, 250740 JERICO, 250770 JUAZEIRINHO, 250780 JUNCO DO SERIDO, 250800 JURU, 250810 LAGOA, 250820 LAGOA DE DENTRO, 250840 LASTRO, 250850 LIVRAMENTO, 250855 LOGRADOURO, 250870 MAE D'AGUA, 250900 MANAIRA, 250933 MATINHAS, 250937 MATO GROSSO, 250939 MATUREIA, 250940 MOGEIRO, 250950 MONTADAS, 250960 MONTE HOREBE, 250980 MULUNGU, 250990 NATUBA, 251000 NAZAREZINHO, 251020 NOVA OLINDA, 251030 NOVA PALMEIRA, 251040 OLHO D'AGUA, 251050 OLIVEDOS, 251060 OURO VELHO, 251065 PARARI, 251070 PASSAGEM, 251090 PAULISTA, 251100 PEDRA BRANCA, 251110 PEDRA LAVRADA, 251160 PILOES, 251200 POCINHOS, 251203 POCO DANTAS, 251207 POCO DE JOSE DE MOURA, 251220 PRATA, 251274 RIACHAO, 251275 RIACHAO DO BACAMARTE, 251276 RIACHAO DO POCO, 251278 RIACHO DE SANTO ANTONIO, 251280 RIACHO DOS CAVALOS, 251300 SALGADINHO, 251310 SALGADO DE SAO FELIX, 251315 SANTA CECILIA, 251320 SANTA CRUZ, 251330 SANTA HELENA, 251335 SANTA INES, 251350 SANTANA DE MANGUEIRA, 251360 SANTANA DOS GARROTES, 251365 JOCA CLAUDINO, 251380 SANTA TERESINHA, 251385 SANTO ANDRE, 251392 SAO BENTINHO, 251394 SAO DOMINGOS DO CARIRI, 251396 SAO DOMINGOS, 251398 SAO FRANCISCO, 251400 SAO JOAO DO CARIRI, 251410 SAO JOAO DO TIGRE, 251420 SAO JOSE DA LAGOA TAPADA, 251430 SAO JOSE DE CAIANA, 251440 SAO JOSE DE ESPINHARAS, 251445 SAO JOSE DOS RAMOS, 251450 SAO JOSE DE PIRANHAS, 251455 SAO JOSE DE PRINCESA, 251460 SAO JOSE DO BONFIM, 251465 SAO JOSE DO BREJO DO CRUZ, 251470 SAO JOSE DO SABUGI, 251480 SAO JOSE DOS CORDEIROS, 251510 SAO SEBASTIAO DE LAGOA DE ROCA, 251520 SAO SEBASTIAO DO UMBUZEIRO, 251540 SAO VICENTE DO SERIDO, 251550 SERRA BRANCA, 251560 SERRA DA RAIZ, 251570 SERRA GRANDE, 251580 SERRA REDONDA, 251590 SERRARIA, 251593 SERTAOZINHO, 251597 SOBRADO, 251610 SOLEDADE, 251615 SOSSEGO, 251640 TACIMA, 251650 TAPEROA, 251660 TAVARES, 251670 TEIXEIRA, 251675 TENORIO, 251680 TRIUNFO, 251700 UMBUZEIRO, 251710 VARZEA, 251720 VIEIROPOLIS, 251740 ZABELE
Sexo: Masc
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 062 Epilepsia";-;-;-;-;-;1;-;1;-;-;4;2;1;-;2;2;-;-;-;1;-;14
". 063 Restante das doenças do sistema nervoso";-;-;-;1;1;3;1;1;2;1;1;5;-;-;3;2;3;4;10;7;-;45
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;3;2;-;1;1;3;6;7;15;25;42;61;92;105;122;137;169;530;-;1321
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;3
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;1;-;-;1;-;6;6;13;13;20;20;30;124;-;234
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;2;3;5;12;30;32;45;46;45;54;70;186;-;530
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;2;3;5;9;28;31;41;42;42;44;63;169;-;479
". 069 Outras doenças cardíacas";-;-;3;1;-;1;-;2;2;3;4;7;2;13;11;12;23;24;31;101;-;240
". 070 Doenças cerebrovasculares";-;-;-;1;-;-;1;-;2;1;4;5;4;8;19;28;24;35;32;103;-;267
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;2
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;1;-;-;2;4;6;9;4;4;15;-;45
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;2;6;3;2;2;6;7;3;5;10;8;12;21;23;29;65;66;284;-;554
". 073 Influenza (gripe)";-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;1;-;-;1;6;-;11
". 074 Pneumonia";-;-;2;5;2;1;1;2;4;1;3;5;6;6;14;9;11;33;36;142;-;283
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;1;1;-;-;-;1;4;4;7;8;21;16;90;-;153
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;5
". 077 Restante  doenças do aparelho respiratório";-;-;-;1;1;-;1;3;2;2;1;4;1;2;3;5;10;11;13;46;-;106
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;1;-;1;-;-;-;2;4;16;18;9;25;24;18;20;20;30;13;59;-;260
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;1;-;-;-;2;1;1;-;1;3;1;5;-;15
". 079 Peritonite";-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;1;-;-;4
". 080 Doenças do fígado";-;1;-;1;-;-;-;1;2;11;14;8;19;14;13;11;9;6;5;12;-;127
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;1;1;7;8;7;15;4;8;6;5;-;2;5;-;69
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;4;5;-;3;5;-;3;1;3;-;2;-;26
"... 080.3 Outras doenças do fígado";-;1;-;1;-;-;-;-;1;-;1;1;1;5;5;2;3;3;3;5;-;32
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3
". 082 Rest doenças do aparelho digestivo";-;-;-;-;-;-;-;1;1;4;2;1;4;9;4;9;9;21;6;40;-;111
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;2;1;2;11;-;22
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;1;1;-;2;-;-;-;2;-;-;8;-;14
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;-;1;1;-;8;1;5;5;8;1;7;9;19;73;-;138
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;-;5
". 086 Insuficiência renal";-;-;-;-;-;-;-;1;1;-;7;1;4;4;5;-;3;5;6;23;-;60
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;1;4;3;13;47;-;73
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";39;24;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66
". 093 Feto e recemnasc afet fat mat e compl grav";10;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
". 094 Transt relac duração gestação e cresc fetal";7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
". 096 Trans resp e cardiovas espec per perinatal";16;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
". 097 Rest afec originadas no período perinatal";6;12;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";15;3;6;1;1;-;1;-;-;-;1;1;-;-;-;1;1;-;1;1;-;33
". 098 Malformações congênitas do sistema nervoso";-;-;1;1;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;5
". 099 Malf congênitas do aparelho circulatório";1;2;3;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;1;-;10
". 100 Rest de malf cong, deform e anomal Cromoss";14;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;18
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";1;-;4;1;-;-;-;2;8;13;7;13;23;29;29;30;45;50;55;211;1;522
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16;-;16
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;1;-;2;3;3;6;10;5;7;11;14;12;50;-;124
". 103 Rest sint, sin e ach anorm clín e laborat";1;-;4;1;-;-;-;1;8;11;4;10;17;19;24;23;34;36;43;145;1;382
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;3;1;3;5;66;82;94;68;64;66;69;46;51;25;32;17;18;26;1;737
". 104 Acidentes de transporte";-;-;1;1;1;1;18;40;36;28;21;23;25;23;24;10;11;8;5;2;-;278
". 105 Quedas";-;-;-;-;-;-;-;1;5;1;-;2;2;-;4;3;5;1;5;14;-;43
". 106 Afogamento e submersões acidentais";-;-;-;-;1;2;5;2;2;1;3;4;7;3;3;2;2;1;-;-;-;38
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;1;8;5;5;2;7;4;7;7;5;4;9;2;4;3;-;73
". 110 Agressões";-;-;-;-;1;-;33;30;42;27;28;24;22;7;10;5;3;2;1;2;1;238
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;-;2;2;2;1;3;1;3;2;-;2;-;1;1;-;20
". 113 Todas as outras causas externas";-;-;2;-;-;1;2;2;2;7;4;6;5;3;3;1;-;2;2;4;-;46
"Total";55;28;28;18;10;16;73;103;140;122;149;171;223;243;334;320;405;479;515;1702;2;5136
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
