 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 290035 ADUSTINA, 290040 AGUA FRIA, 290050 ERICO CARDOSO, 290115 AMERICA DOURADA, 290120 ANAGE, 290130 ANDARAI, 290135 ANDORINHA, 290140 ANGICAL, 290150 ANGUERA, 290160 ANTAS, 290170 ANTONIO CARDOSO, 290180 ANTONIO GONCALVES, 290200 ARACATU, 290210 ARACI, 290250 BAIANOPOLIS, 290260 BAIXA GRANDE, 290265 BANZAE, 290280 BARRA DA ESTIVA, 290300 BARRA DO MENDES, 290323 BARRO ALTO, 290327 BARROCAS, 290350 BELO CAMPO, 290360 BIRITINGA, 290370 BOA NOVA, 290380 BOA VISTA DO TUPIM, 290395 BOM JESUS DA SERRA, 290405 BONITO, 290420 BOTUPORA, 290430 BREJOES, 290440 BREJOLANDIA, 290480 CAATIBA, 290485 CABACEIRAS DO PARAGUACU, 290510 CAEM, 290515 CAETANOS, 290530 CAFARNAUM, 290550 CALDEIRAO GRANDE, 290590 CAMPO ALEGRE DE LOURDES, 290610 CANAPOLIS, 290620 CANARANA, 290640 CANDEAL, 290660 CANDIBA, 290680 CANSANCAO, 290682 CANUDOS, 290685 CAPELA DO ALTO ALEGRE, 290689 CARAIBAS, 290710 CARINHANHA, 290740 CATOLANDIA, 290760 CENTRAL, 290870 CONDEUBA, 290880 CONTENDAS DO SINCORA, 290890 CORACAO DE MARIA, 290900 CORDEIROS, 290920 CORONEL JOAO SA, 290930 CORRENTINA, 290940 COTEGIPE, 290950 CRAVOLANDIA, 290960 CRISOPOLIS, 290970 CRISTOPOLIS, 290990 CURACA, 291000 DARIO MEIRA, 291010 DOM BASILIO, 291030 ELISIO MEDRADO, 291070 EUCLIDES DA CUNHA, 291075 FATIMA, 291085 FILADELFIA, 291125 GAVIAO, 291130 GENTIO DO OURO, 291140 GLORIA, 291165 GUAJERU, 291185 HELIOPOLIS, 291200 IBIASSUCE, 291220 IBICOARA, 291240 IBIPEBA, 291260 IBIQUERA, 291310 IBITITA, 291330 ICHU, 291340 IGAPORA, 291370 INHAMBUPE, 291380 IPECAETA, 291420 IRAJUBA, 291430 IRAMAIA, 291440 IRAQUARA, 291450 IRARA, 291500 ITAETE, 291535 ITAGUACU DA BAHIA, 291650 ITAPICURU, 291670 ITAQUARA, 291700 ITIUBA, 291720 ITUACU, 291733 IUIU, 291735 JABORANDI, 291740 JACARACI, 291770 JAGUARARI, 291810 JEREMOABO, 291830 JITAUNA, 291850 JUSSARA, 291860 JUSSIAPE, 291870 LAFAIETE COUTINHO, 291875 LAGOA REAL, 291900 LAJEDINHO, 291905 LAJEDO DO TABOCAL, 291910 LAMARAO, 291930 LENCOIS, 291940 LICINIO DE ALMEIDA, 291950 LIVRAMENTO DE NOSSA SENHORA, 291960 MACAJUBA, 291995 MAETINGA, 292000 MAIQUINIQUE, 292010 MAIRI, 292020 MALHADA, 292030 MALHADA DE PEDRAS, 292040 MANOEL VITORINO, 292080 MARCIONILIO SOUZA, 292105 MATINA, 292130 MILAGRES, 292140 MIRANGABA, 292145 MIRANTE, 292150 MONTE SANTO, 292170 MORRO DO CHAPEU, 292180 MORTUGABA, 292190 MUCUGE, 292205 MULUNGU DO MORRO, 292210 MUNDO NOVO, 292225 MUQUEM DE SAO FRANCISCO, 292265 NORDESTINA, 292270 NOVA CANAA, 292273 NOVA FATIMA, 292280 NOVA ITARANA, 292285 NOVA REDENCAO, 292290 NOVA SOURE, 292305 NOVO TRIUNFO, 292335 OUROLANDIA, 292340 PALMAS DE MONTE ALTO, 292350 PALMEIRAS, 292360 PARAMIRIM, 292370 PARATINGA, 292380 PARIPIRANGA, 292405 PE DE SERRA, 292420 PEDRO ALEXANDRE, 292450 PINDAI, 292465 PINTADAS, 292470 PIRIPA, 292490 PLANALTINO, 292500 PLANALTO, 292525 PONTO NOVO, 292540 POTIRAGUA, 292560 PRESIDENTE DUTRA, 292570 PRESIDENTE JANIO QUADROS, 292580 QUEIMADAS, 292590 QUIJINGUE, 292593 QUIXABEIRA, 292595 RAFAEL JAMBEIRO, 292610 RETIROLANDIA, 292620 RIACHAO DAS NEVES, 292640 RIACHO DE SANTANA, 292650 RIBEIRA DO AMPARO, 292665 RIBEIRAO DO LARGO, 292670 RIO DE CONTAS, 292680 RIO DO ANTONIO, 292750 SANTA BARBARA, 292760 SANTA BRIGIDA, 292820 SANTANA, 292830 SANTANOPOLIS, 292850 SANTA TERESINHA, 292890 SAO DESIDERIO, 292895 SAO DOMINGOS, 292925 SAO GABRIEL, 292937 SAO JOSE DO JACUIPE, 292970 SATIRO DIAS, 292980 SAUDE, 292990 SEABRA, 293000 SEBASTIAO LARANJEIRAS, 293015 SERRA DO RAMALHO, 293020 SENTO SE, 293030 SERRA DOURADA, 293040 SERRA PRETA, 293060 SERROLANDIA, 293075 SITIO DO MATO, 293076 SITIO DO QUINTO, 293080 SOUTO SOARES, 293090 TABOCAS DO BREJO VELHO, 293100 TANHACU, 293105 TANQUE NOVO, 293110 TANQUINHO, 293150 TEOFILANDIA, 293180 TREMEDAL, 293190 TUCANO, 293200 UAUA, 293210 UBAIRA, 293240 UIBAI, 293245 UMBURANAS, 293260 URANDI, 293305 VARZEA DA ROCA, 293310 VARZEA DO POCO, 293315 VARZEA NOVA, 293340 WAGNER, 293345 WANDERLEY
Sexo: Fem
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 053 Anemias";-;-;2;1;2;-;2;1;-;-;2;-;2;2;1;4;2;5;4;30;-;60
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;1;-;-;-;-;-;-;-;2;-;1;-;1;-;1;1;2;-;9
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;4;-;2;2;1;4;2;8;13;8;17;17;31;36;68;92;106;350;-;761
". 055 Diabetes mellitus";-;-;-;-;-;-;1;1;-;6;8;6;13;14;26;26;58;86;92;278;-;615
". 056 Desnutrição";-;-;1;-;-;1;-;-;-;1;2;2;1;-;-;1;2;1;3;45;-;60
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;3;-;2;1;-;3;2;1;3;-;3;3;5;9;8;5;11;27;-;86
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;1;1;-;-;-;5;8;-;2;3;5;4;3;9;4;15;-;60
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;5;5;-;2;3;5;4;2;3;2;7;-;38
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;4;5;-;2;1;5;4;1;1;1;1;-;25
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;1;1;-;-;-;-;3;-;-;-;-;-;1;6;2;8;-;22
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;5;3;7;5;4;4;2;2;1;2;-;3;6;4;5;7;18;81;-;159
". 060 Meningite";-;-;2;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;4
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;12;64;-;82
". 062 Epilepsia";-;-;1;-;3;1;1;-;-;-;-;1;-;-;2;-;-;1;1;-;-;11
". 063 Restante das doenças do sistema nervoso";-;-;2;3;4;4;3;4;2;1;1;1;-;2;4;3;4;2;5;17;-;62
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;2;1;2;1;3;7;10;10;26;40;63;80;92;148;162;263;326;1231;-;2467
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;2;-;1;-;-;1;2;1;2;1;1;-;-;-;-;11
". 067 Doenças hipertensivas";-;-;-;-;1;-;-;-;-;2;3;5;7;10;14;23;28;50;67;309;-;519
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;1;4;1;7;9;21;36;33;53;53;100;103;265;-;686
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;1;4;1;7;9;21;33;31;51;50;90;94;234;-;626
". 069 Outras doenças cardíacas";-;-;2;-;1;1;-;3;3;2;9;5;11;9;19;26;26;40;56;215;-;428
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;1;3;2;5;5;19;22;24;22;42;52;68;91;398;-;754
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;5
". 072 Rest doenças do aparelho circulatório";-;-;-;1;-;-;-;-;-;-;2;1;-;-;2;3;2;5;9;39;-;64
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;1;19;9;4;3;3;4;5;4;8;11;11;17;32;25;45;65;92;400;-;758
". 073 Influenza (gripe)";-;-;-;1;-;-;-;-;-;-;-;2;-;-;2;-;-;-;-;3;-;8
". 074 Pneumonia";-;1;13;5;3;3;2;2;2;1;3;3;7;7;12;7;12;27;44;195;-;349
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4;-;5
"... 075.1 Bronquiolite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;1;1;-;1;3;3;7;9;21;26;32;116;-;220
"... 076.1 Asma";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;3;3;2;9;-;19
". 077 Restante  doenças do aparelho respiratório";-;-;6;3;1;-;1;2;2;2;5;5;1;7;10;9;12;12;16;82;-;176
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;2;-;-;1;2;5;2;7;6;5;15;25;10;26;33;34;48;111;-;332
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;5;10;-;18
". 079 Peritonite";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;2;3;-;8
". 080 Doenças do fígado";-;-;-;-;-;-;-;1;1;7;4;4;6;11;5;10;9;6;8;12;-;84
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;4;2;2;-;5;3;5;2;1;-;1;-;25
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;1;2;1;2;4;4;2;2;4;2;5;6;-;35
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;1;-;1;1;-;2;2;-;3;3;3;3;5;-;24
". 081 Colecistite";-;-;-;-;-;-;1;-;-;-;-;-;1;3;-;1;-;1;-;4;-;11
". 082 Rest doenças do aparelho digestivo";-;-;2;-;-;-;1;4;1;-;2;1;8;10;5;15;23;24;33;82;-;211
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;2;2;-;7;25;-;39
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;1;-;1;2;1;1;-;-;2;2;2;3;-;1;1;1;2;25;-;45
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;2;-;-;-;1;2;2;4;4;4;5;3;9;4;9;13;23;63;-;148
". 085 D glomerulares e d renais túbulo-interstic";-;-;2;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;3;2;-;10
". 086 Insuficiência renal";-;-;-;-;-;-;-;2;2;2;3;3;5;3;6;-;6;10;10;31;-;83
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;1;-;-;1;-;1;-;-;3;3;3;3;10;30;-;55
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;1;5;4;5;6;3;1;-;-;-;-;-;-;-;-;-;25
". 088 Gravidez que termina em aborto";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;2;2;1;2;1;1;-;-;-;-;-;-;-;-;-;9
". 090 Causas obstétricas indiretas";-;-;-;-;-;1;2;1;2;2;1;-;-;-;-;-;-;-;-;-;-;9
". 091 Causa obstétrica não espec direta/indireta";-;-;-;-;-;-;1;1;1;2;-;-;-;-;-;-;-;-;-;-;-;5
". 092 Causas maternas tardias e sequelas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";125;26;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;163
". 093 Feto e recemnasc afet fat mat e compl grav";19;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
". 094 Transt relac duração gestação e cresc fetal";17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
". 096 Trans resp e cardiovas espec per perinatal";63;8;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;76
". 097 Rest afec originadas no período perinatal";26;17;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";36;7;18;2;3;-;2;2;-;-;-;-;-;1;1;1;-;-;1;-;-;74
". 098 Malformações congênitas do sistema nervoso";11;1;2;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;18
". 099 Malf congênitas do aparelho circulatório";9;2;9;1;1;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;25
". 100 Rest de malf cong, deform e anomal Cromoss";16;4;7;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;1;-;-;31
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;9;5;2;5;5;8;5;12;20;14;30;33;32;55;71;90;123;755;1;1275
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;54;-;56
". 102 Morte sem assistência médica";-;-;2;-;-;-;-;-;1;-;8;7;8;14;10;18;26;41;55;309;-;499
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;7;5;2;5;5;8;4;12;12;7;22;19;22;37;45;48;67;392;1;720
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;3;8;3;11;22;26;18;21;21;8;19;15;13;13;11;15;27;68;-;322
". 104 Acidentes de transporte";-;-;-;2;1;2;9;12;10;8;6;1;8;6;4;2;2;2;2;-;-;77
". 105 Quedas";-;-;-;-;-;-;-;-;-;1;1;-;-;-;2;2;2;2;8;33;-;51
". 106 Afogamento e submersões acidentais";-;-;-;2;-;1;-;-;-;3;2;-;1;4;1;1;-;1;1;-;-;17
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3;-;5
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;2
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;1;1;-;1;2;1;2;4;-;1;3;-;-;1;-;-;17
". 110 Agressões";-;-;-;1;-;2;4;10;5;2;5;2;5;3;1;-;2;3;2;-;-;47
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;1;-;1;2;3;3;1;5;2;2;1;1;4;2;3;3;8;19;-;61
". 113 Todas as outras causas externas";-;-;2;2;1;3;5;1;1;-;2;1;-;1;-;2;2;4;5;13;-;45
"Total";162;34;92;36;31;38;59;74;64;100;148;151;239;290;334;432;563;769;956;3495;1;8068
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
