 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 270010 AGUA BRANCA, 270090 BELO MONTE, 270120 CACIMBINHAS, 270150 CAMPO GRANDE, 270160 CANAPI, 270180 CARNEIROS, 270200 COITE DO NOIA, 270235 CRAIBAS, 270250 DOIS RIACHOS, 270255 ESTRELA DE ALAGOAS, 270290 GIRAU DO PONCIANO, 270310 IGACI, 270330 INHAPI, 270340 JACARE DOS HOMENS, 270370 JARAMATAIA, 270410 LAGOA DA CANOA, 270440 MAJOR ISIDORO, 270460 MARAVILHA, 270500 MATA GRANDE, 270530 MINADOR DO NEGRAO, 270540 MONTEIROPOLIS, 270580 OLHO D'AGUA DO CASADO, 270590 OLHO D'AGUA GRANDE, 270600 OLIVENCA, 270610 OURO BRANCO, 270620 PALESTINA, 270640 PAO DE ACUCAR, 270642 PARICONHA, 270720 POCO DAS TRINCHEIRAS, 270750 PORTO REAL DO COLEGIO, 270760 QUEBRANGULO, 270820 SAO BRAS, 270840 SAO JOSE DA TAPERA, 270895 SENADOR RUI PALMEIRA, 270920 TRAIPU
Sexo: Fem
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 031 Restante algumas doenç infec e parasitárias";-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"032-052 NEOPLASIAS";-;-;1;1;1;1;1;-;2;4;7;8;16;16;13;18;13;13;16;26;157
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;2;2;8
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;1;-;2;6
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;1;4
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;2;1;3;12
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;2;1;7
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;1;1;-;2;-;1;2;2;2;1;3;15
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;1;2;2;7;2;1;1;1;1;2;20
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;1;2;-;1;3;2;1;1;-;-;-;-;11
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;3
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;3;-;-;-;-;5
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;3
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;2;3;8
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;2;-;5
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
". 050 Leucemia";-;-;1;-;-;1;1;-;-;-;2;1;1;-;-;-;1;-;1;1;10
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2;-;2;6
". 052 Restante de neoplasias malignas";-;-;-;1;-;-;-;-;-;-;1;1;2;1;3;2;4;4;4;4;27
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;4;2;9
". 053 Anemias";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;3;2;7
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;2;-;-;1;-;-;-;3;5;5;1;13;12;21;13;25;51;152
". 055 Diabetes mellitus";-;-;-;1;-;-;1;-;-;-;2;4;3;1;10;9;19;10;22;38;120
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;1;1;9;14
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;1;-;-;-;-;-;-;1;-;2;-;1;3;2;2;2;4;18
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;1;1;-;1;2;-;2;-;-;-;-;7
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;-;-;4
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;-;-;-;4
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;3
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;1;1;-;2;-;2;-;-;-;-;2;-;-;-;1;1;1;9;20
". 060 Meningite";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;6;7
". 062 Epilepsia";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2
". 063 Restante das doenças do sistema nervoso";-;-;1;1;-;-;-;2;-;-;-;-;2;-;-;-;1;-;1;2;10
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;1;1;-;-;1;1;2;5;3;5;17;16;26;36;45;54;74;240;527
". 067 Doenças hipertensivas";-;-;-;1;-;-;-;-;1;2;-;-;3;5;7;11;12;14;12;75;143
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;-;2;3;1;6;4;9;12;17;12;26;53;145
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;2;3;1;6;4;6;10;13;10;25;49;129
". 069 Outras doenças cardíacas";-;-;1;-;-;-;1;1;1;1;-;3;1;2;3;2;4;11;10;35;76
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;-;-;-;-;-;7;4;7;11;11;15;25;70;150
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;2;1;7;13
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;2;5;-;-;1;-;1;-;2;3;4;4;4;9;10;24;19;89;177
". 074 Pneumonia";-;-;2;3;-;-;1;-;-;-;1;1;3;2;1;5;4;10;11;48;92
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;2;2;9;5;26;50
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;3
". 077 Restante  doenças do aparelho respiratório";-;-;-;2;-;-;-;-;1;-;1;2;-;-;-;2;4;4;2;15;33
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;-;1;-;1;-;-;-;1;3;2;2;2;3;2;-;5;4;12;38
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2
". 080 Doenças do fígado";-;-;-;-;-;-;-;-;-;1;1;1;2;1;2;-;-;2;1;2;13
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;4
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;1;1;2;8
". 082 Rest doenças do aparelho digestivo";-;-;-;1;-;1;-;-;-;-;2;1;-;-;1;2;-;3;3;9;23
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;5;6
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;1;-;-;-;3;7
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;1;-;-;-;-;-;-;-;1;1;1;1;2;-;3;2;3;8;23
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;-;3;6;13
". 087 Rest doenças do aparelho geniturinário";-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;2;2;-;2;8
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
". 089 Outras causas obstétricas diretas";-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";29;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
". 093 Feto e recemnasc afet fat mat e compl grav";6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
". 094 Transt relac duração gestação e cresc fetal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";17;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
". 097 Rest afec originadas no período perinatal";5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";8;1;5;2;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;18
". 098 Malformações congênitas do sistema nervoso";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 099 Malf congênitas do aparelho circulatório";1;1;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
". 100 Rest de malf cong, deform e anomal Cromoss";7;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;10
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";1;1;1;1;-;1;-;1;3;-;1;1;2;1;4;3;10;11;7;34;83
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;6;7
". 102 Morte sem assistência médica";-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;5;10
". 103 Rest sint, sin e ach anorm clín e laborat";1;-;1;1;-;1;-;1;3;-;1;1;2;1;3;2;9;10;6;23;66
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;1;2;1;5;5;4;3;2;3;3;5;7;1;2;2;1;1;15;63
". 104 Acidentes de transporte";-;-;-;-;-;2;3;3;3;-;2;2;-;1;-;1;-;-;-;-;17
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;14;17
". 106 Afogamento e submersões acidentais";-;-;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;2;-;1;-;-;-;-;1;1;-;-;-;-;-;-;5
". 110 Agressões";-;-;-;-;-;-;1;-;-;1;-;-;-;3;1;1;-;-;-;-;7
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
". 113 Todas as outras causas externas";-;-;-;-;1;-;1;-;-;1;1;1;3;1;-;-;1;-;1;1;12
"Total";38;4;19;19;5;13;10;8;13;14;27;31;58;52;66;87;111;133;160;518;1386
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
