 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 270010 AGUA BRANCA, 270090 BELO MONTE, 270120 CACIMBINHAS, 270150 CAMPO GRANDE, 270160 CANAPI, 270180 CARNEIROS, 270200 COITE DO NOIA, 270235 CRAIBAS, 270250 DOIS RIACHOS, 270255 ESTRELA DE ALAGOAS, 270290 GIRAU DO PONCIANO, 270310 IGACI, 270330 INHAPI, 270340 JACARE DOS HOMENS, 270370 JARAMATAIA, 270410 LAGOA DA CANOA, 270440 MAJOR ISIDORO, 270460 MARAVILHA, 270500 MATA GRANDE, 270530 MINADOR DO NEGRAO, 270540 MONTEIROPOLIS, 270580 OLHO D'AGUA DO CASADO, 270590 OLHO D'AGUA GRANDE, 270600 OLIVENCA, 270610 OURO BRANCO, 270620 PALESTINA, 270640 PAO DE ACUCAR, 270642 PARICONHA, 270720 POCO DAS TRINCHEIRAS, 270750 PORTO REAL DO COLEGIO, 270760 QUEBRANGULO, 270820 SAO BRAS, 270840 SAO JOSE DA TAPERA, 270895 SENADOR RUI PALMEIRA, 270920 TRAIPU
Sexo: Masc
Período:2020
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;1;-;-;-;1;1;-;-;1;-;-;-;-;-;2;-;6
"... 025 Leishmaniose";-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;4
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;3;2;1;4;3;5;3;8;7;23;12;25;29;58;183
"032-052 NEOPLASIAS";-;-;2;1;-;2;2;-;1;2;2;4;3;15;17;15;23;38;37;45;209
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;2;1;3;4;4;19
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;2;1;2;2;-;13
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;1;-;-;2;3;1;3;7;7;2;26
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;1;1;-;-;5;1;-;-;2;2;12
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;2;1;1;8
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;4
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;1;-;-;-;-;-;-;-;2;2;-;2;3;1;4;15
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;4;11;5;20;42
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;3
". 047 Neopl malig mening,encéf e out partes SNC";-;-;2;1;-;-;1;-;-;1;-;1;1;2;-;-;2;2;-;-;13
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2
". 050 Leucemia";-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;1;4;-;8
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;4
". 052 Restante de neoplasias malignas";-;-;-;-;-;1;-;-;1;-;-;-;-;3;2;7;4;4;8;4;34
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;5
". 053 Anemias";-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;4
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;3;-;-;-;-;2;1;1;3;4;2;6;8;6;16;20;24;47;143
". 055 Diabetes mellitus";-;-;1;-;-;-;-;1;1;1;2;4;2;5;8;6;12;15;18;38;114
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;6;9
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;2;-;-;-;-;1;-;-;1;-;-;1;-;-;3;5;4;3;20
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;1;2;-;7;7;3;1;3;2;1;-;1;28
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;1;1;-;6;7;3;1;3;2;1;-;1;26
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;1;1;-;6;6;2;1;3;1;1;-;-;22
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;-;-;2;-;-;2;1;-;1;1;2;1;-;2;4;5;8;29
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;8;13
". 062 Epilepsia";-;-;-;-;-;1;-;-;1;-;-;1;1;2;1;-;2;1;-;-;10
". 063 Restante das doenças do sistema nervoso";-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;2;1;-;6
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;2;-;-;1;3;2;1;8;8;17;15;23;38;34;53;64;68;185;522
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;1;-;-;1;1;3;5;5;6;15;9;17;48;111
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;1;3;5;7;7;10;16;17;19;24;26;52;187
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;1;3;5;7;6;9;16;17;18;22;24;48;176
". 069 Outras doenças cardíacas";-;-;2;-;-;-;2;1;-;2;1;5;2;3;6;4;7;12;8;31;86
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;-;-;2;1;4;3;4;9;7;11;19;17;52;129
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;1;-;-;-;1;-;-;-;1;2;-;-;-;-;2;7
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;2;1;1;-;3;-;1;3;3;1;4;4;9;8;7;19;25;48;139
". 074 Pneumonia";-;-;-;1;-;-;2;-;1;3;2;-;2;2;5;4;1;10;15;21;69
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;2;4;5;6;15;36
"... 076.1 Asma";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;1;4
". 077 Restante  doenças do aparelho respiratório";-;-;2;-;1;-;-;-;-;-;1;1;2;1;2;2;2;4;4;11;33
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;1;-;-;-;1;3;4;2;8;5;7;10;10;8;12;9;10;12;102
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;2
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
". 080 Doenças do fígado";-;-;-;-;-;-;-;1;3;2;6;4;5;7;5;4;7;5;5;1;55
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;1;2;1;1;3;3;5;2;1;2;1;2;1;25
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;2;1;2;-;1;-;1;1;2;-;10
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;1;1;3;-;-;2;2;3;4;3;1;-;20
". 082 Rest doenças do aparelho digestivo";-;-;1;-;-;-;1;1;1;-;2;1;1;3;5;4;5;4;4;11;44
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;3;-;2;9
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;3
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;1;-;-;1;-;-;2;1;1;-;1;4;5;3;13;32
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;3;2;1;3;11
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;1;1;2;2;10;19
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";25;8;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37
". 093 Feto e recemnasc afet fat mat e compl grav";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
". 094 Transt relac duração gestação e cresc fetal";2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 096 Trans resp e cardiovas espec per perinatal";13;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
". 097 Rest afec originadas no período perinatal";6;6;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";6;1;1;1;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;12
". 098 Malformações congênitas do sistema nervoso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
". 099 Malf congênitas do aparelho circulatório";1;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;4
". 100 Rest de malf cong, deform e anomal Cromoss";5;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;7
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;1;-;1;-;1;3;2;-;7;9;11;19;13;23;16;7;17;41;171
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;3;-;1;2;8
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;1;-;1;-;1;3;2;-;7;9;10;19;13;22;13;7;16;37;161
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;-;3;2;6;32;37;54;39;32;36;24;24;17;13;9;10;4;14;356
". 104 Acidentes de transporte";-;-;-;-;1;1;15;9;23;17;10;11;8;10;9;5;1;2;1;2;125
". 105 Quedas";-;-;-;-;-;1;1;-;-;-;2;3;1;1;1;2;1;3;2;8;26
". 106 Afogamento e submersões acidentais";-;-;-;3;1;2;4;2;4;1;4;1;2;2;1;-;2;-;-;1;30
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;3
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;2;3;-;3;3;2;2;3;-;2;2;1;1;1;25
". 110 Agressões";-;-;-;-;-;2;10;20;23;14;9;17;11;6;5;3;2;2;-;-;124
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;3
". 112 Intervenções legais e operações de guerra";-;-;-;-;-;-;-;-;-;3;1;1;-;-;1;-;-;-;-;-;6
". 113 Todas as outras causas externas";-;-;-;-;-;-;-;1;3;1;2;-;-;2;-;1;1;1;-;2;14
"Total";31;9;18;6;6;12;45;50;71;65;68;95;85;118;123;138;163;213;231;482;2029
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
