 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 260020 AFRANIO, 260060 ALAGOINHA, 260100 ANGELIM, 260180 BETANIA, 260200 BODOCO, 260220 BOM JARDIM, 260240 BREJAO, 260250 BREJINHO, 260270 BUENOS AIRES, 260280 BUIQUE, 260320 CAETES, 260330 CALCADO, 260340 CALUMBI, 260370 CANHOTINHO, 260380 CAPOEIRAS, 260390 CARNAIBA, 260392 CARNAUBEIRA DA PENHA, 260415 CASINHAS, 260430 CEDRO, 260470 CORRENTES, 260490 CUMARU, 260515 DORMENTES, 260530 EXU, 260560 FLORES, 260580 FREI MIGUELINHO, 260630 GRANITO, 260650 IATI, 260670 IBIRAJUBA, 260690 IGUARACY, 260700 INAJA, 260710 INGAZEIRA, 260750 ITAIBA, 260770 ITAPETIM, 260800 JATAUBA, 260805 JATOBA, 260825 JUCATI, 260830 JUPI, 260840 JUREMA, 260860 LAGOA DO OURO, 260870 LAGOA DOS GATOS, 260910 MACHADOS, 260915 MANARI, 260930 MIRANDIBA, 260970 OROBO, 260980 OROCO, 261010 PALMEIRINA, 261020 PANELAS, 261030 PARANATAMA, 261040 PARNAMIRIM, 261050 PASSIRA, 261080 PEDRA, 261120 POCAO, 261153 QUIXABA, 261170 RIACHO DAS ALMAS, 261200 SAIRE, 261210 SALGADINHO, 261230 SALOA, 261240 SANHARO, 261245 SANTA CRUZ, 261247 SANTA CRUZ DA BAIXA VERDE, 261255 SANTA FILOMENA, 261260 SANTA MARIA DA BOA VISTA, 261270 SANTA MARIA DO CAMBUCA, 261280 SANTA TEREZINHA, 261320 SAO JOAO, 261350 SAO JOSE DO BELMONTE, 261400 SERRITA, 261430 MOREILANDIA, 261440 SOLIDAO, 261470 TACAIMBO, 261480 TACARATU, 261510 TEREZINHA, 261520 TERRA NOVA, 261570 TRIUNFO, 261580 TUPANATINGA, 261590 TUPARETAMA, 261600 VENTUROSA, 261610 VERDEJANTE, 261618 VERTENTE DO LERIO, 261620 VERTENTES
Sexo: Masc
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;3
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;2;-;1;-;-;2;1;2;8;7;6;18;-;47
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;4;1;2;2;3;4;5;5;6;7;14;15;24;30;32;58;61;321;-;594
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;6;-;8
". 074 Pneumonia";-;-;1;-;1;1;-;-;-;2;2;1;6;11;11;9;10;28;30;132;-;245
". 075 Out infec agudas das vias aéreas inferiores";-;-;2;-;-;-;-;1;-;1;-;-;-;-;1;1;-;2;2;5;-;15
"... 075.1 Bronquiolite";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;1;-;1;3;1;1;4;9;11;15;13;94;-;153
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;-;-;1;3;-;8
". 077 Restante  doenças do aparelho respiratório";-;-;1;1;1;1;3;3;4;2;3;3;7;3;8;11;10;12;16;84;-;173
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;3;1;1;-;-;4;5;6;25;26;31;29;31;27;31;27;37;64;-;348
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;4;-;4;7;-;19
". 079 Peritonite";-;-;2;-;-;-;-;-;-;-;-;-;1;1;-;-;1;2;-;-;-;7
". 080 Doenças do fígado";-;-;-;-;-;-;-;2;4;4;20;15;23;19;22;14;14;14;11;11;-;173
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;1;2;4;12;9;15;10;16;6;5;9;3;3;-;95
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;2;-;5;6;1;1;2;2;2;-;-;21
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;1;2;-;6;6;3;3;5;7;7;3;6;8;-;57
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;4;-;7
". 082 Rest doenças do aparelho digestivo";-;-;1;1;1;-;-;2;1;2;5;9;7;9;6;12;12;10;22;42;-;142
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;4;6;5;12;-;31
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;1;-;-;1;-;-;2;-;1;-;1;2;4;14;-;26
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;1;-;-;-;-;2;1;1;3;6;3;5;9;10;19;12;24;78;-;174
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;2;3;3;1;8;-;21
". 086 Insuficiência renal";-;-;1;-;-;-;-;1;-;1;3;4;1;2;6;4;9;2;10;28;-;72
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;1;-;-;1;2;2;2;4;7;7;13;42;-;81
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";74;16;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;104
". 093 Feto e recemnasc afet fat mat e compl grav";20;5;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
". 094 Transt relac duração gestação e cresc fetal";12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
". 095 Traumatismo de parto";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";21;3;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;30
". 097 Rest afec originadas no período perinatal";20;8;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";10;3;10;6;-;2;3;1;-;-;-;-;1;-;-;-;-;-;1;-;-;37
". 098 Malformações congênitas do sistema nervoso";4;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
". 099 Malf congênitas do aparelho circulatório";-;1;6;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;12
". 100 Rest de malf cong, deform e anomal Cromoss";6;2;3;3;-;1;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;18
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;3;-;1;-;7;9;6;8;14;17;16;31;23;27;32;49;44;209;-;496
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;38;-;41
". 102 Morte sem assistência médica";-;-;-;-;-;-;1;1;1;2;3;4;2;6;7;9;7;10;10;52;-;115
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;3;-;1;-;6;8;5;6;11;13;14;25;16;18;25;38;32;119;-;340
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;1;4;1;6;60;100;94;114;107;78;79;62;45;50;20;29;20;26;4;900
". 104 Acidentes de transporte";-;-;1;-;-;2;23;32;31;34;46;25;17;21;10;16;3;11;2;1;-;275
". 105 Quedas";-;-;-;-;-;-;-;2;-;-;2;1;2;1;2;1;1;5;4;7;-;28
". 106 Afogamento e submersões acidentais";-;-;-;4;1;1;6;5;1;3;5;3;6;4;-;4;1;3;2;-;-;49
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;3
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;8;10;6;8;6;3;11;6;5;5;2;3;2;2;-;77
". 110 Agressões";-;-;-;-;-;1;21;45;47;54;38;36;26;14;15;7;5;-;3;-;3;315
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;-;1;4;12;3;5;8;13;10;12;5;5;2;4;1;85
". 113 Todas as outras causas externas";-;-;-;-;-;2;2;5;5;3;7;3;9;3;3;3;3;2;5;12;-;67
"Total";85;19;48;19;9;21;90;147;134;184;205;228;251;290;343;384;466;556;579;1689;4;5751
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
