 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 260020 AFRANIO, 260060 ALAGOINHA, 260100 ANGELIM, 260180 BETANIA, 260200 BODOCO, 260220 BOM JARDIM, 260240 BREJAO, 260250 BREJINHO, 260270 BUENOS AIRES, 260280 BUIQUE, 260320 CAETES, 260330 CALCADO, 260340 CALUMBI, 260370 CANHOTINHO, 260380 CAPOEIRAS, 260390 CARNAIBA, 260392 CARNAUBEIRA DA PENHA, 260415 CASINHAS, 260430 CEDRO, 260470 CORRENTES, 260490 CUMARU, 260515 DORMENTES, 260530 EXU, 260560 FLORES, 260580 FREI MIGUELINHO, 260630 GRANITO, 260650 IATI, 260670 IBIRAJUBA, 260690 IGUARACY, 260700 INAJA, 260710 INGAZEIRA, 260750 ITAIBA, 260770 ITAPETIM, 260800 JATAUBA, 260805 JATOBA, 260825 JUCATI, 260830 JUPI, 260840 JUREMA, 260860 LAGOA DO OURO, 260870 LAGOA DOS GATOS, 260910 MACHADOS, 260915 MANARI, 260930 MIRANDIBA, 260970 OROBO, 260980 OROCO, 261010 PALMEIRINA, 261020 PANELAS, 261030 PARANATAMA, 261040 PARNAMIRIM, 261050 PASSIRA, 261080 PEDRA, 261120 POCAO, 261153 QUIXABA, 261170 RIACHO DAS ALMAS, 261200 SAIRE, 261210 SALGADINHO, 261230 SALOA, 261240 SANHARO, 261245 SANTA CRUZ, 261247 SANTA CRUZ DA BAIXA VERDE, 261255 SANTA FILOMENA, 261260 SANTA MARIA DA BOA VISTA, 261270 SANTA MARIA DO CAMBUCA, 261280 SANTA TEREZINHA, 261320 SAO JOAO, 261350 SAO JOSE DO BELMONTE, 261400 SERRITA, 261430 MOREILANDIA, 261440 SOLIDAO, 261470 TACAIMBO, 261480 TACARATU, 261510 TEREZINHA, 261520 TERRA NOVA, 261570 TRIUNFO, 261580 TUPANATINGA, 261590 TUPARETAMA, 261600 VENTUROSA, 261610 VERDEJANTE, 261618 VERTENTE DO LERIO, 261620 VERTENTES
Sexo: Fem
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 031 Restante algumas doenç infec e parasitárias";-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;3
"032-052 NEOPLASIAS";-;-;1;1;1;1;1;3;5;12;13;32;24;32;39;45;49;63;71;121;-;514
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2;2;3;-;9
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;2;1;-;1;3;-;10
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;1;-;1;-;-;1;2;3;1;3;4;6;10;-;32
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;1;-;-;1;2;1;2;2;3;4;4;9;-;29
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;2;2;-;2;2;4;4;5;3;11;-;35
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;4;2;7;4;4;-;27
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;1;1;1;-;7
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;2;6;2;3;3;6;7;6;6;11;-;52
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;3;-;6
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;1;1;7;4;10;6;8;7;9;10;11;-;74
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;-;5;3;3;3;1;4;6;3;2;3;5;-;38
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;-;1;-;4;3;-;1;2;1;3;-;15
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;-;1;1;2;2;2;1;3;3;1;1;-;17
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;-;6
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;1;1;1;1;-;1;1;1;-;1;5;1;4;2;5;7;-;32
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;2;-;1;-;6
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2
". 050 Leucemia";-;-;-;1;-;-;-;-;1;-;-;2;1;-;2;1;-;2;2;4;-;16
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;1;-;1;3;-;9
". 052 Restante de neoplasias malignas";-;-;1;-;-;-;-;1;3;4;-;4;5;2;4;6;5;11;19;27;-;92
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;1;1;-;-;-;-;-;-;1;-;2;2;1;3;2;2;4;15;-;34
". 053 Anemias";-;-;1;1;-;-;-;-;-;-;-;-;2;2;1;3;2;2;4;15;-;33
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;2;1;1;2;2;2;2;3;5;8;5;9;20;25;53;55;76;200;-;471
". 055 Diabetes mellitus";-;-;-;-;-;1;1;2;2;2;2;6;2;8;18;24;49;49;71;156;-;393
". 056 Desnutrição";-;-;2;-;-;-;1;-;-;1;1;-;1;-;-;1;2;3;1;25;-;38
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;1;1;1;-;-;-;-;2;2;2;1;2;-;2;3;4;19;-;40
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;1;-;1;1;-;-;4;1;1;2;2;6;6;-;25
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;1;-;1;-;-;-;4;1;1;2;-;2;1;-;13
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;1;-;1;-;-;-;2;1;-;1;-;-;-;-;6
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;4;5;-;12
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;1;1;2;-;4;-;-;2;1;2;-;2;4;3;1;1;4;6;33;-;67
". 060 Meningite";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;5;23;-;31
". 062 Epilepsia";-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;4
". 063 Restante das doenças do sistema nervoso";-;-;1;1;-;4;-;-;2;-;2;-;2;4;2;1;-;2;1;9;-;31
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;4;-;1;1;2;3;9;17;23;29;40;61;78;99;136;193;648;-;1344
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;2;2;-;-;1;2;-;-;1;-;4;-;12
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;2;4;6;4;9;7;17;19;36;164;-;268
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;1;-;-;2;7;5;12;16;30;40;47;60;69;202;-;491
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;1;-;-;2;6;5;11;14;28;37;43;54;63;181;-;445
". 069 Outras doenças cardíacas";-;-;-;4;-;1;-;1;-;1;3;3;1;4;4;10;7;18;25;81;-;163
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;-;2;4;3;8;9;13;13;18;24;34;49;171;-;348
". 071 Aterosclerose";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2;5;-;9
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;1;-;-;-;3;1;2;3;3;3;4;12;21;-;53
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;9;2;1;-;1;3;2;1;4;4;8;8;20;22;51;46;67;304;-;553
". 073 Influenza (gripe)";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;2;-;4
". 074 Pneumonia";-;-;7;1;1;-;1;1;1;1;3;2;1;2;8;7;22;16;26;142;-;242
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;5
"... 075.1 Bronquiolite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;2;3;3;9;10;15;15;22;86;-;165
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;1;6;-;11
". 077 Restante  doenças do aparelho respiratório";-;-;2;1;-;-;-;1;1;-;1;-;4;3;2;5;14;14;17;72;-;137
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;2;1;1;-;2;5;1;4;4;4;11;6;14;12;11;16;21;31;-;146
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;3;-;2;2;4;-;14
". 079 Peritonite";-;-;1;-;1;-;1;-;-;-;-;1;1;-;-;-;-;1;1;1;-;8
". 080 Doenças do fígado";-;-;1;-;-;-;-;3;1;4;1;2;4;2;3;3;3;3;4;5;-;39
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;3;1;3;1;-;1;-;-;-;-;-;-;-;-;9
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;-;-;-;1;4;-;10
"... 080.3 Outras doenças do fígado";-;-;1;-;-;-;-;-;-;1;-;-;2;1;2;3;3;3;3;1;-;20
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;1;1;-;6
". 082 Rest doenças do aparelho digestivo";-;-;-;1;-;-;1;2;-;-;3;1;3;3;11;6;7;8;13;20;-;79
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;2;8;-;13
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;1;2;-;1;2;1;-;-;-;-;-;-;1;13;-;21
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;1;2;1;-;2;1;2;2;5;2;4;8;14;7;52;-;103
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;1;-;-;1;-;-;-;2;-;2;1;-;1;1;-;9
". 086 Insuficiência renal";-;-;-;-;-;1;-;1;-;-;1;2;-;-;2;1;5;7;3;22;-;45
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;1;-;-;1;-;-;2;3;-;1;2;7;3;29;-;49
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;1;4;1;4;2;3;-;-;-;-;-;-;-;-;-;-;15
". 088 Gravidez que termina em aborto";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;2;1;3;2;1;-;-;-;-;-;-;-;-;-;-;9
". 090 Causas obstétricas indiretas";-;-;-;-;-;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;4
". 092 Causas maternas tardias e sequelas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";50;13;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;72
". 093 Feto e recemnasc afet fat mat e compl grav";10;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;15
". 094 Transt relac duração gestação e cresc fetal";8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
". 096 Trans resp e cardiovas espec per perinatal";22;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28
". 097 Rest afec originadas no período perinatal";10;6;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";14;7;5;1;2;1;-;-;-;-;-;-;-;2;-;-;-;1;-;1;-;34
". 098 Malformações congênitas do sistema nervoso";2;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
". 099 Malf congênitas do aparelho circulatório";8;3;4;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;18
". 100 Rest de malf cong, deform e anomal Cromoss";4;2;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;10
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;2;-;-;1;2;1;1;1;3;7;1;4;10;10;14;21;32;147;-;257
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;22;-;24
". 102 Morte sem assistência médica";-;-;1;-;-;1;2;1;-;-;-;2;-;-;2;4;2;12;12;49;-;88
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;1;-;-;-;-;-;1;1;3;5;1;4;8;5;12;9;19;76;-;145
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;2;2;3;6;14;9;8;9;11;10;8;8;2;5;5;14;8;36;-;160
". 104 Acidentes de transporte";-;-;-;1;-;3;5;5;3;3;3;3;3;4;-;1;-;1;2;-;-;37
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;5;4;27;-;37
". 106 Afogamento e submersões acidentais";-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;3;2;2;-;-;2;-;-;1;1;1;3;1;-;-;16
". 110 Agressões";-;-;-;-;1;1;4;1;3;5;6;3;3;2;1;-;4;4;-;1;-;39
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;1;1;-;-;-;-;-;1;-;1;1;-;2;-;1;-;1;-;9
". 112 Intervenções legais e operações de guerra";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 113 Todas as outras causas externas";-;-;2;-;-;-;-;1;-;1;1;2;1;1;-;-;-;-;1;6;-;16
"Total";64;21;38;18;9;20;31;32;29;49;73;95;95;131;179;216;304;386;509;1667;1;3967
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
