 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 210015 AGUA DOCE DO MARANHAO, 210090 ARAIOSES, 210210 BREJO, 210220 BURITI, 210630 MAGALHAES DE ALMEIDA, 210660 MATOES, 210667 MILAGRES DO MARANHAO, 210780 PARNARAMA, 211010 SANTA QUITERIA DO MARANHAO, 211023 SANTANA DO MARANHAO, 211060 SAO BERNARDO, 211090 SAO FRANCISCO DO MARANHAO, 211250 TUTOIA
Sexo: Masc
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"032-052 NEOPLASIAS";-;-;-;-;-;-;-;-;-;1;3;3;3;8;5;10;7;13;11;21;85
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;-;2;-;1;8
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;4
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;1;2;1;7
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;4
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;-;-;-;4
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;4;7
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;5;1;8;18
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;2
". 050 Leucemia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;1;4
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;-;-;-;-;1;-;2;3;-;4;1;-;2;6;19
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";1;-;1;1;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;2;8
". 053 Anemias";1;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2;6
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;-;-;-;-;-;-;-;3;-;2;6;5;9;7;6;11;15;65
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;-;-;2;-;2;5;5;8;7;5;9;14;57
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;2;1;7
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;-;-;-;4
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;3
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;3
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;-;-;1;-;1;-;1;-;-;-;1;1;-;-;-;3;5;13
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;5;8
". 062 Epilepsia";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2
". 063 Restante das doenças do sistema nervoso";-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;3
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;2;1;-;1;2;2;5;2;3;5;9;15;20;28;35;34;123;287
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;2;3;6;25;39
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;2;1;3;1;-;3;4;6;8;12;9;9;31;89
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;2;1;3;1;-;3;4;6;8;12;7;8;29;84
". 069 Outras doenças cardíacas";-;-;-;1;1;-;1;-;-;1;1;1;1;-;1;4;2;5;4;16;39
". 070 Doenças cerebrovasculares";-;-;-;1;-;-;-;-;1;1;-;2;-;5;6;8;12;17;14;50;117
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;1;1;-;1;1;2;-;-;4;2;5;1;3;4;3;10;7;25;70
". 073 Influenza (gripe)";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
". 074 Pneumonia";-;-;-;1;-;-;-;1;-;-;2;1;2;1;2;1;1;4;3;12;31
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;2;6;14
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2
". 077 Restante  doenças do aparelho respiratório";-;-;-;-;-;1;1;1;-;-;2;1;3;-;-;2;1;2;2;7;23
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;1;-;-;-;-;1;2;2;4;6;3;3;5;3;2;5;1;7;45
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;1;1;-;1;7
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 080 Doenças do fígado";-;-;-;-;-;-;-;1;2;1;3;3;1;2;1;2;1;2;-;-;19
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;1;1;2;3;-;-;-;1;-;1;-;-;9
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;1;1;-;1;-;-;2;1;1;1;-;-;-;8
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;2
". 082 Rest doenças do aparelho digestivo";-;-;1;-;-;-;-;-;-;1;-;1;2;-;3;1;-;2;1;6;18
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;-;-;4
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;2;1;6;3;16
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;1;1;1;2;9
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;5;1;7
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";20;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
". 093 Feto e recemnasc afet fat mat e compl grav";2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 094 Transt relac duração gestação e cresc fetal";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 096 Trans resp e cardiovas espec per perinatal";7;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
". 097 Rest afec originadas no período perinatal";9;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";-;3;4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;10
". 098 Malformações congênitas do sistema nervoso";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
". 099 Malf congênitas do aparelho circulatório";-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
". 100 Rest de malf cong, deform e anomal Cromoss";-;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";1;-;2;1;1;1;2;3;3;4;4;3;4;6;5;6;3;4;6;23;82
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
". 102 Morte sem assistência médica";-;-;1;-;1;1;1;-;1;2;2;-;2;4;1;3;-;3;1;7;30
". 103 Rest sint, sin e ach anorm clín e laborat";1;-;1;1;-;-;1;3;2;2;2;3;2;2;4;3;3;1;5;14;50
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;-;1;1;5;13;16;15;16;16;5;7;9;6;1;3;7;1;5;127
". 104 Acidentes de transporte";-;-;-;-;1;-;5;9;5;4;6;2;1;4;5;1;1;3;-;-;47
". 105 Quedas";-;-;-;-;-;-;-;-;1;-;1;1;1;3;-;-;1;-;-;1;9
". 106 Afogamento e submersões acidentais";-;-;-;-;-;1;-;-;-;-;1;1;1;-;-;-;-;-;-;-;4
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;1;2;-;-;-;-;2;-;1;-;-;-;-;1;7
". 110 Agressões";-;-;-;-;-;1;2;4;6;10;6;1;1;2;-;-;1;3;-;-;37
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;1;-;-;4
". 113 Todas as outras causas externas";-;-;-;1;-;3;4;-;-;1;2;-;1;-;-;-;-;-;1;3;16
"Total";22;5;14;7;4;8;17;27;25;30;38;24;31;49;47;56;61;86;85;237;873
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
