 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 290035 ADUSTINA, 290040 AGUA FRIA, 290050 ERICO CARDOSO, 290115 AMERICA DOURADA, 290120 ANAGE, 290130 ANDARAI, 290135 ANDORINHA, 290140 ANGICAL, 290150 ANGUERA, 290160 ANTAS, 290170 ANTONIO CARDOSO, 290180 ANTONIO GONCALVES, 290200 ARACATU, 290210 ARACI, 290250 BAIANOPOLIS, 290260 BAIXA GRANDE, 290265 BANZAE, 290280 BARRA DA ESTIVA, 290300 BARRA DO MENDES, 290323 BARRO ALTO, 290327 BARROCAS, 290350 BELO CAMPO, 290360 BIRITINGA, 290370 BOA NOVA, 290380 BOA VISTA DO TUPIM, 290395 BOM JESUS DA SERRA, 290405 BONITO, 290420 BOTUPORA, 290430 BREJOES, 290440 BREJOLANDIA, 290480 CAATIBA, 290485 CABACEIRAS DO PARAGUACU, 290510 CAEM, 290515 CAETANOS, 290530 CAFARNAUM, 290550 CALDEIRAO GRANDE, 290590 CAMPO ALEGRE DE LOURDES, 290610 CANAPOLIS, 290620 CANARANA, 290640 CANDEAL, 290660 CANDIBA, 290680 CANSANCAO, 290682 CANUDOS, 290685 CAPELA DO ALTO ALEGRE, 290689 CARAIBAS, 290710 CARINHANHA, 290740 CATOLANDIA, 290760 CENTRAL, 290870 CONDEUBA, 290880 CONTENDAS DO SINCORA, 290890 CORACAO DE MARIA, 290900 CORDEIROS, 290920 CORONEL JOAO SA, 290930 CORRENTINA, 290940 COTEGIPE, 290950 CRAVOLANDIA, 290960 CRISOPOLIS, 290970 CRISTOPOLIS, 290990 CURACA, 291000 DARIO MEIRA, 291010 DOM BASILIO, 291030 ELISIO MEDRADO, 291070 EUCLIDES DA CUNHA, 291075 FATIMA, 291085 FILADELFIA, 291125 GAVIAO, 291130 GENTIO DO OURO, 291140 GLORIA, 291165 GUAJERU, 291185 HELIOPOLIS, 291200 IBIASSUCE, 291220 IBICOARA, 291240 IBIPEBA, 291260 IBIQUERA, 291310 IBITITA, 291330 ICHU, 291340 IGAPORA, 291370 INHAMBUPE, 291380 IPECAETA, 291420 IRAJUBA, 291430 IRAMAIA, 291440 IRAQUARA, 291450 IRARA, 291500 ITAETE, 291535 ITAGUACU DA BAHIA, 291650 ITAPICURU, 291670 ITAQUARA, 291700 ITIUBA, 291720 ITUACU, 291733 IUIU, 291735 JABORANDI, 291740 JACARACI, 291770 JAGUARARI, 291810 JEREMOABO, 291830 JITAUNA, 291850 JUSSARA, 291860 JUSSIAPE, 291870 LAFAIETE COUTINHO, 291875 LAGOA REAL, 291900 LAJEDINHO, 291905 LAJEDO DO TABOCAL, 291910 LAMARAO, 291930 LENCOIS, 291940 LICINIO DE ALMEIDA, 291950 LIVRAMENTO DE NOSSA SENHORA, 291960 MACAJUBA, 291995 MAETINGA, 292000 MAIQUINIQUE, 292010 MAIRI, 292020 MALHADA, 292030 MALHADA DE PEDRAS, 292040 MANOEL VITORINO, 292080 MARCIONILIO SOUZA, 292105 MATINA, 292130 MILAGRES, 292140 MIRANGABA, 292145 MIRANTE, 292150 MONTE SANTO, 292170 MORRO DO CHAPEU, 292180 MORTUGABA, 292190 MUCUGE, 292205 MULUNGU DO MORRO, 292210 MUNDO NOVO, 292225 MUQUEM DE SAO FRANCISCO, 292265 NORDESTINA, 292270 NOVA CANAA, 292273 NOVA FATIMA, 292280 NOVA ITARANA, 292285 NOVA REDENCAO, 292290 NOVA SOURE, 292305 NOVO TRIUNFO, 292335 OUROLANDIA, 292340 PALMAS DE MONTE ALTO, 292350 PALMEIRAS, 292360 PARAMIRIM, 292370 PARATINGA, 292380 PARIPIRANGA, 292405 PE DE SERRA, 292420 PEDRO ALEXANDRE, 292450 PINDAI, 292465 PINTADAS, 292470 PIRIPA, 292490 PLANALTINO, 292500 PLANALTO, 292525 PONTO NOVO, 292540 POTIRAGUA, 292560 PRESIDENTE DUTRA, 292570 PRESIDENTE JANIO QUADROS, 292580 QUEIMADAS, 292590 QUIJINGUE, 292593 QUIXABEIRA, 292595 RAFAEL JAMBEIRO, 292610 RETIROLANDIA, 292620 RIACHAO DAS NEVES, 292640 RIACHO DE SANTANA, 292650 RIBEIRA DO AMPARO, 292665 RIBEIRAO DO LARGO, 292670 RIO DE CONTAS, 292680 RIO DO ANTONIO, 292750 SANTA BARBARA, 292760 SANTA BRIGIDA, 292820 SANTANA, 292830 SANTANOPOLIS, 292850 SANTA TERESINHA, 292890 SAO DESIDERIO, 292895 SAO DOMINGOS, 292925 SAO GABRIEL, 292937 SAO JOSE DO JACUIPE, 292970 SATIRO DIAS, 292980 SAUDE, 292990 SEABRA, 293000 SEBASTIAO LARANJEIRAS, 293015 SERRA DO RAMALHO, 293020 SENTO SE, 293030 SERRA DOURADA, 293040 SERRA PRETA, 293060 SERROLANDIA, 293075 SITIO DO MATO, 293076 SITIO DO QUINTO, 293080 SOUTO SOARES, 293090 TABOCAS DO BREJO VELHO, 293100 TANHACU, 293105 TANQUE NOVO, 293110 TANQUINHO, 293150 TEOFILANDIA, 293180 TREMEDAL, 293190 TUCANO, 293200 UAUA, 293210 UBAIRA, 293240 UIBAI, 293245 UMBURANAS, 293260 URANDI, 293305 VARZEA DA ROCA, 293310 VARZEA DO POCO, 293315 VARZEA NOVA, 293340 WAGNER, 293345 WANDERLEY
Sexo: Masc
Período:2019
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;4;2;-;-;1;3;-;1;-;2;1;4;7;2;5;5;4;21;-;62
". 053 Anemias";-;-;-;1;-;-;1;3;-;-;-;-;1;3;6;1;4;5;4;18;-;47
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;4;1;-;-;-;-;-;1;-;2;-;1;1;1;1;-;-;3;-;15
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";2;-;3;2;-;2;2;5;4;5;7;19;27;34;34;45;40;72;91;225;-;619
". 055 Diabetes mellitus";-;-;-;-;-;1;-;3;2;2;5;11;21;26;27;41;33;62;80;144;-;458
". 056 Desnutrição";-;-;1;2;-;1;2;1;1;1;-;4;3;3;3;2;7;5;4;46;-;86
". 057 Rest doenças endócr, nutricion e metabólicas";2;-;2;-;-;-;-;1;1;2;2;4;3;5;4;2;-;5;7;35;-;75
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;2;-;8;18;27;19;20;24;22;12;16;7;13;19;-;207
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;1;-;8;17;27;19;17;24;22;12;14;6;12;13;-;192
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;8;17;24;18;16;22;18;10;10;5;6;6;-;160
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;1;-;-;1;-;-;3;-;-;-;2;1;1;6;-;15
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;3;6;2;4;8;6;8;8;5;5;6;10;6;12;9;17;22;96;-;233
". 060 Meningite";-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;3
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;7;12;62;-;86
". 062 Epilepsia";-;-;-;-;-;-;1;-;1;4;4;4;2;6;5;4;1;1;1;7;-;41
". 063 Restante das doenças do sistema nervoso";-;-;3;6;2;4;7;5;7;3;1;1;4;3;1;4;7;9;9;27;-;103
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";1;-;6;1;-;2;8;6;17;25;39;55;78;124;173;227;246;323;412;1030;-;2773
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;1;1;-;1;-;2;-;1;-;-;-;-;-;1;-;-;7
". 067 Doenças hipertensivas";-;-;2;-;-;-;1;1;4;2;3;5;4;17;32;27;40;44;85;250;-;517
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;1;5;11;8;20;29;52;70;105;78;108;122;207;-;816
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;1;5;11;8;18;28;49;65;101;77;100;114;196;-;773
". 069 Outras doenças cardíacas";1;-;3;-;-;1;2;1;6;10;14;13;16;20;18;22;34;52;60;188;-;461
". 070 Doenças cerebrovasculares";-;-;1;1;-;-;4;3;1;2;10;16;21;31;51;70;85;104;133;345;-;878
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;3
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;2;1;6;4;2;3;8;15;11;39;-;91
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;9;7;4;1;3;5;9;8;12;15;24;36;27;51;71;110;120;504;-;1016
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3;-;-;4
". 074 Pneumonia";-;-;5;7;1;-;2;3;3;8;5;7;8;13;8;12;26;47;40;224;-;419
". 075 Out infec agudas das vias aéreas inferiores";-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;3;3;5;-;14
"... 075.1 Bronquiolite";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;5
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;2;-;1;1;6;9;9;24;24;44;53;182;-;355
"... 076.1 Asma";-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;1;1;4;1;5;-;15
". 077 Restante  doenças do aparelho respiratório";-;-;3;-;3;1;1;2;4;-;4;7;10;14;9;15;21;16;21;93;-;224
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;4;3;1;-;3;5;11;25;38;44;41;64;41;53;48;50;46;95;-;572
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;2;1;2;-;2;5;3;3;5;3;-;26
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;1;2;1;-;-;9
". 080 Doenças do fígado";-;-;1;1;-;-;1;2;10;21;25;33;30;40;28;28;26;19;11;19;-;295
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;1;-;6;12;16;18;17;27;13;13;13;5;5;4;-;150
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;1;2;7;4;13;9;10;10;5;7;6;3;6;-;83
"... 080.3 Outras doenças do fígado";-;-;1;1;-;-;-;1;2;2;5;2;4;3;5;10;6;8;3;9;-;62
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;2;-;5
". 082 Rest doenças do aparelho digestivo";-;-;3;2;1;-;2;3;1;4;11;10;8;21;10;18;18;25;29;71;-;237
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;4;1;1;-;2;2;-;5;4;4;18;-;41
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;1;-;-;-;1;-;-;-;2;2;-;2;2;2;2;1;5;10;-;30
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;4;1;-;-;-;2;3;1;3;8;6;11;12;16;24;31;33;129;-;284
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;2;1;1;11;-;20
". 086 Insuficiência renal";-;-;3;1;-;-;-;2;3;1;3;8;5;9;10;10;16;22;24;57;-;174
". 087 Rest doenças do aparelho geniturinário";-;-;1;-;-;-;-;-;-;-;-;-;1;1;1;3;6;8;8;61;-;90
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";168;41;13;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;224
". 093 Feto e recemnasc afet fat mat e compl grav";31;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;38
". 094 Transt relac duração gestação e cresc fetal";32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
". 095 Traumatismo de parto";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";63;11;8;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;83
". 097 Rest afec originadas no período perinatal";41;25;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";34;4;26;6;1;4;3;1;-;1;-;2;2;-;-;2;-;1;1;2;-;90
". 098 Malformações congênitas do sistema nervoso";8;1;3;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
". 099 Malf congênitas do aparelho circulatório";10;3;13;2;1;1;1;1;-;1;-;1;-;-;-;-;-;-;1;1;-;36
". 100 Rest de malf cong, deform e anomal Cromoss";16;-;10;-;-;2;2;-;-;-;-;1;2;-;-;2;-;1;-;1;-;37
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";3;2;13;9;3;5;13;14;21;30;45;52;73;83;105;120;121;143;190;655;1;1701
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;35;-;38
". 102 Morte sem assistência médica";-;-;-;2;-;1;2;2;2;3;5;6;15;15;24;23;34;46;69;191;-;440
". 103 Rest sint, sin e ach anorm clín e laborat";3;2;13;7;3;4;11;12;19;27;40;46;58;68;81;97;87;96;119;429;1;1223
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;6;10;15;25;172;289;235;204;191;196;128;124;124;95;63;59;47;89;2;2074
". 104 Acidentes de transporte";-;-;2;4;3;9;45;82;71;60;60;76;46;43;53;40;26;15;9;9;-;653
". 105 Quedas";-;-;-;-;-;2;-;-;2;-;2;7;3;4;5;7;4;5;5;25;-;71
". 106 Afogamento e submersões acidentais";-;-;-;2;8;5;9;6;5;8;8;9;10;7;8;6;4;2;2;-;-;99
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;1;1;-;2;1;1;1;-;-;-;1;-;-;3;1;2;-;-;14
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;1;-;-;-;-;-;4
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;7;14;22;18;18;13;8;14;14;8;11;8;8;4;-;167
". 110 Agressões";-;-;-;1;2;3;86;150;111;97;75;67;35;35;24;14;8;9;1;6;1;725
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;2;1;-;3;13;17;14;11;15;13;15;12;11;11;2;11;11;29;1;192
". 112 Intervenções legais e operações de guerra";-;-;-;-;-;-;6;14;5;5;3;1;1;1;1;-;-;-;-;-;-;37
". 113 Todas as outras causas externas";-;-;2;1;1;3;4;4;4;4;10;9;9;7;8;8;5;8;9;16;-;112
"Total";208;48;112;57;28;52;220;352;334;355;417;474;496;653;708;852;853;1085;1264;3404;4;11976
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
