 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 240030 AFONSO BEZERRA, 240040 AGUA NOVA, 240050 ALEXANDRIA, 240060 ALMINO AFONSO, 240070 ALTO DO RODRIGUES, 240090 ANTONIO MARTINS, 240130 AUGUSTO SEVERO, 240150 BARCELONA, 240160 BENTO FERNANDES, 240165 BODO, 240190 CAICARA DO RIO DO VENTO, 240210 CAMPO REDONDO, 240250 CARNAUBAIS, 240270 CERRO CORA, 240280 CORONEL EZEQUIEL, 240290 CORONEL JOAO PESSOA, 240320 DOUTOR SEVERIANO, 240330 ENCANTO, 240370 FELIPE GUERRA, 240375 FERNANDO PEDROZA, 240380 FLORANIA, 240390 FRANCISCO DANTAS, 240400 FRUTUOSO GOMES, 240410 GALINHOS, 240430 GOVERNADOR DIX-SEPT ROSADO, 240440 GROSSOS, 240450 GUAMARE, 240460 IELMO MARINHO, 240470 IPANGUACU, 240480 IPUEIRA, 240510 JANDAIRA, 240520 JANDUIS, 240530 JANUARIO CICCO, 240550 JARDIM DE ANGICOS, 240590 JOAO DIAS, 240600 JOSE DA PENHA, 240610 JUCURUTU, 240620 LAGOA D'ANTA, 240630 LAGOA DE PEDRAS, 240640 LAGOA DE VELHOS, 240650 LAGOA NOVA, 240660 LAGOA SALGADA, 240680 LAJES PINTADAS, 240690 LUCRECIA, 240700 LUIS GOMES, 240725 MAJOR SALES, 240730 MARCELINO VIEIRA, 240740 MARTINS, 240780 MONTE ALEGRE, 240790 MONTE DAS GAMELEIRAS, 240840 OLHO-D'AGUA DO BORGES, 240850 OURO BRANCO, 240860 PARANA, 240870 PARAU, 240880 PARAZINHO, 240910 PASSA E FICA, 240920 PASSAGEM, 240933 SANTA MARIA, 240950 PEDRA GRANDE, 240960 PEDRA PRETA, 240970 PEDRO AVELINO, 240990 PENDENCIAS, 241000 PILOES, 241010 POCO BRANCO, 241020 PORTALEGRE, 241025 PORTO DO MANGUE, 241030 SERRA CAIADA, 241040 PUREZA, 241050 RAFAEL FERNANDES, 241060 RAFAEL GODEIRO, 241070 RIACHO DA CRUZ, 241080 RIACHO DE SANTANA, 241090 RIACHUELO, 241105 TIBAU, 241110 RUY BARBOSA, 241140 SANTANA DO MATOS, 241142 SANTANA DO SERIDO, 241150 SANTO ANTONIO, 241170 SAO BENTO DO TRAIRI, 241180 SAO FERNANDO, 241255 SAO MIGUEL DO GOSTOSO, 241270 SAO PEDRO, 241280 SAO RAFAEL, 241290 SAO TOME, 241300 SAO VICENTE, 241310 SENADOR ELOI DE SOUZA, 241330 SERRA DE SAO BENTO, 241335 SERRA DO MEL, 241340 SERRA NEGRA DO NORTE, 241350 SERRINHA, 241355 SERRINHA DOS PINTOS, 241360 SEVERIANO MELO, 241370 SITIO NOVO, 241380 TABOLEIRO GRANDE, 241390 TAIPU, 241400 TANGARA, 241410 TENENTE ANANIAS, 241415 TENENTE LAURENTINO CRUZ, 241430 TIMBAUBA DOS BATISTAS, 241440 TOUROS, 241445 TRIUNFO POTIGUAR, 241460 UPANEMA, 241475 VENHA-VER, 241480 VERA CRUZ, 241490 VICOSA
Sexo: Masc
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;1;-;-;-;1;3;6;5;3;12;10;41
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;2;9;6;10;50;81
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;1;5
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;2;-;2;-;-;-;2;1;-;1;1;-;-;1;1;1;4;16
". 048 Linfoma não-Hodgkin";-;-;-;-;-;1;-;-;-;1;-;-;-;1;1;-;1;-;-;-;5
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
". 050 Leucemia";-;-;-;-;1;-;-;1;-;1;-;-;-;-;2;-;-;2;4;1;12
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;3;4;1;11
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;-;2;-;1;2;3;-;1;5;3;8;14;13;19;71
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;1;-;-;2;-;-;1;-;1;-;2;-;-;1;2;3;13
". 053 Anemias";-;-;-;-;1;-;-;1;-;-;1;-;1;-;1;-;-;-;2;3;10
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;3
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;1;-;-;-;-;-;-;-;-;2;4;3;9;12;12;10;26;29;83;191
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;-;-;2;3;3;8;11;11;8;22;26;59;153
". 056 Desnutrição";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;3;13;20
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;2;2;-;11;18
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;1;2;2;3;4;6;1;6;2;3;2;-;8;40
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;2;2;3;4;6;1;4;2;2;1;-;3;30
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;2;2;3;3;6;1;3;2;2;1;-;2;27
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;1;1;-;5;10
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;-;-;-;-;-;1;-;-;4;1;1;1;1;-;4;8;27;48
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;5;20;27
". 062 Epilepsia";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;3
". 063 Restante das doenças do sistema nervoso";-;-;-;-;-;-;-;-;1;-;-;2;1;1;-;1;-;2;3;7;18
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;1;-;-;2;3;4;8;7;14;21;46;38;57;70;86;83;300;740
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;1;1;1;2;1;5;4;4;-;9;14;13;64;119
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;1;5;3;9;11;27;31;36;35;43;33;91;325
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;1;4;2;8;10;23;30;33;31;39;25;78;284
". 069 Outras doenças cardíacas";-;-;-;-;-;-;-;2;2;2;1;3;3;5;1;8;10;10;14;60;121
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;1;-;-;-;1;1;2;8;2;13;13;17;21;75;154
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
". 072 Rest doenças do aparelho circulatório";-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;2;2;2;8;17
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;5;3;-;-;2;-;-;1;2;6;5;7;8;10;20;16;44;163;292
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 074 Pneumonia";-;-;4;2;-;-;2;-;-;1;2;3;3;2;3;5;9;8;23;103;170
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
"... 075.1 Bronquiolite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;1;-;-;-;-;-;-;-;-;1;-;2;2;4;6;5;16;41;78
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
". 077 Restante  doenças do aparelho respiratório";-;-;-;1;-;-;-;-;-;-;-;2;2;3;3;1;5;3;5;16;41
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;1;2;-;-;1;-;1;-;3;13;21;12;29;11;11;17;14;16;41;193
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2;-;4;5;13
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;3
". 080 Doenças do fígado";-;-;1;-;-;1;-;-;-;3;7;17;11;23;8;7;4;6;8;6;102
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;2;6;11;8;16;6;4;1;4;6;-;64
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;1;1;6;1;5;1;2;1;2;-;2;22
"... 080.3 Outras doenças do fígado";-;-;1;-;-;1;-;-;-;-;-;-;2;2;1;1;2;-;2;4;16
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 082 Rest doenças do aparelho digestivo";-;1;1;-;-;-;-;-;-;-;6;4;-;5;3;3;10;8;4;29;74
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;7;12
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;1;9;13
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;1;-;-;1;-;-;-;1;2;2;5;5;4;9;6;36;72
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;3;6
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;4;-;4;2;18;33
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;1;-;-;1;-;-;-;-;1;1;2;1;3;4;4;15;33
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";29;3;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40
". 093 Feto e recemnasc afet fat mat e compl grav";5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
". 094 Transt relac duração gestação e cresc fetal";6;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
". 096 Trans resp e cardiovas espec per perinatal";14;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
". 097 Rest afec originadas no período perinatal";4;2;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";9;3;5;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;21
". 098 Malformações congênitas do sistema nervoso";2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 099 Malf congênitas do aparelho circulatório";1;2;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
". 100 Rest de malf cong, deform e anomal Cromoss";6;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;9
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;-;2;-;-;2;1;1;7;9;7;5;8;6;6;6;10;10;42;122
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;7
". 102 Morte sem assistência médica";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3;4
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;-;2;-;-;1;1;1;7;9;7;5;8;6;6;6;10;10;32;111
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";1;-;2;2;4;4;66;95;75;80;59;39;33;31;25;12;13;14;9;14;578
". 104 Acidentes de transporte";-;-;-;1;1;1;13;12;13;20;19;11;6;13;10;4;4;3;2;1;134
". 105 Quedas";-;-;-;-;-;1;-;-;-;2;-;1;-;-;4;-;1;1;3;4;17
". 106 Afogamento e submersões acidentais";-;-;-;-;-;-;-;1;1;2;2;1;1;2;1;3;1;1;-;-;16
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;1;8;1;3;4;3;2;5;2;-;4;4;-;2;39
". 110 Agressões";-;-;-;-;1;1;46;66;51;48;24;17;15;9;6;3;2;3;3;1;296
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;1;-;-;5;7;6;3;4;4;4;2;1;2;-;-;1;4;44
". 113 Todas as outras causas externas";1;-;1;-;2;1;1;1;3;2;6;2;5;-;1;-;1;2;-;2;31
"Total";40;8;27;14;8;10;73;110;83;112;108;115;104;158;144;150;192;236;284;870;2846
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
