 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 290035 ADUSTINA, 290040 AGUA FRIA, 290050 ERICO CARDOSO, 290115 AMERICA DOURADA, 290120 ANAGE, 290130 ANDARAI, 290135 ANDORINHA, 290140 ANGICAL, 290150 ANGUERA, 290160 ANTAS, 290170 ANTONIO CARDOSO, 290180 ANTONIO GONCALVES, 290200 ARACATU, 290210 ARACI, 290250 BAIANOPOLIS, 290260 BAIXA GRANDE, 290265 BANZAE, 290280 BARRA DA ESTIVA, 290300 BARRA DO MENDES, 290323 BARRO ALTO, 290327 BARROCAS, 290350 BELO CAMPO, 290360 BIRITINGA, 290370 BOA NOVA, 290380 BOA VISTA DO TUPIM, 290395 BOM JESUS DA SERRA, 290405 BONITO, 290420 BOTUPORA, 290430 BREJOES, 290440 BREJOLANDIA, 290480 CAATIBA, 290485 CABACEIRAS DO PARAGUACU, 290510 CAEM, 290515 CAETANOS, 290530 CAFARNAUM, 290550 CALDEIRAO GRANDE, 290590 CAMPO ALEGRE DE LOURDES, 290610 CANAPOLIS, 290620 CANARANA, 290640 CANDEAL, 290660 CANDIBA, 290680 CANSANCAO, 290682 CANUDOS, 290685 CAPELA DO ALTO ALEGRE, 290689 CARAIBAS, 290710 CARINHANHA, 290740 CATOLANDIA, 290760 CENTRAL, 290870 CONDEUBA, 290880 CONTENDAS DO SINCORA, 290890 CORACAO DE MARIA, 290900 CORDEIROS, 290920 CORONEL JOAO SA, 290930 CORRENTINA, 290940 COTEGIPE, 290950 CRAVOLANDIA, 290960 CRISOPOLIS, 290970 CRISTOPOLIS, 290990 CURACA, 291000 DARIO MEIRA, 291010 DOM BASILIO, 291030 ELISIO MEDRADO, 291070 EUCLIDES DA CUNHA, 291075 FATIMA, 291085 FILADELFIA, 291125 GAVIAO, 291130 GENTIO DO OURO, 291140 GLORIA, 291165 GUAJERU, 291185 HELIOPOLIS, 291200 IBIASSUCE, 291220 IBICOARA, 291240 IBIPEBA, 291260 IBIQUERA, 291310 IBITITA, 291330 ICHU, 291340 IGAPORA, 291370 INHAMBUPE, 291380 IPECAETA, 291420 IRAJUBA, 291430 IRAMAIA, 291440 IRAQUARA, 291450 IRARA, 291500 ITAETE, 291535 ITAGUACU DA BAHIA, 291650 ITAPICURU, 291670 ITAQUARA, 291700 ITIUBA, 291720 ITUACU, 291733 IUIU, 291735 JABORANDI, 291740 JACARACI, 291770 JAGUARARI, 291810 JEREMOABO, 291830 JITAUNA, 291850 JUSSARA, 291860 JUSSIAPE, 291870 LAFAIETE COUTINHO, 291875 LAGOA REAL, 291900 LAJEDINHO, 291905 LAJEDO DO TABOCAL, 291910 LAMARAO, 291930 LENCOIS, 291940 LICINIO DE ALMEIDA, 291950 LIVRAMENTO DE NOSSA SENHORA, 291960 MACAJUBA, 291995 MAETINGA, 292000 MAIQUINIQUE, 292010 MAIRI, 292020 MALHADA, 292030 MALHADA DE PEDRAS, 292040 MANOEL VITORINO, 292080 MARCIONILIO SOUZA, 292105 MATINA, 292130 MILAGRES, 292140 MIRANGABA, 292145 MIRANTE, 292150 MONTE SANTO, 292170 MORRO DO CHAPEU, 292180 MORTUGABA, 292190 MUCUGE, 292205 MULUNGU DO MORRO, 292210 MUNDO NOVO, 292225 MUQUEM DE SAO FRANCISCO, 292265 NORDESTINA, 292270 NOVA CANAA, 292273 NOVA FATIMA, 292280 NOVA ITARANA, 292285 NOVA REDENCAO, 292290 NOVA SOURE, 292305 NOVO TRIUNFO, 292335 OUROLANDIA, 292340 PALMAS DE MONTE ALTO, 292350 PALMEIRAS, 292360 PARAMIRIM, 292370 PARATINGA, 292380 PARIPIRANGA, 292405 PE DE SERRA, 292420 PEDRO ALEXANDRE, 292450 PINDAI, 292465 PINTADAS, 292470 PIRIPA, 292490 PLANALTINO, 292500 PLANALTO, 292525 PONTO NOVO, 292540 POTIRAGUA, 292560 PRESIDENTE DUTRA, 292570 PRESIDENTE JANIO QUADROS, 292580 QUEIMADAS, 292590 QUIJINGUE, 292593 QUIXABEIRA, 292595 RAFAEL JAMBEIRO, 292610 RETIROLANDIA, 292620 RIACHAO DAS NEVES, 292640 RIACHO DE SANTANA, 292650 RIBEIRA DO AMPARO, 292665 RIBEIRAO DO LARGO, 292670 RIO DE CONTAS, 292680 RIO DO ANTONIO, 292750 SANTA BARBARA, 292760 SANTA BRIGIDA, 292820 SANTANA, 292830 SANTANOPOLIS, 292850 SANTA TERESINHA, 292890 SAO DESIDERIO, 292895 SAO DOMINGOS, 292925 SAO GABRIEL, 292937 SAO JOSE DO JACUIPE, 292970 SATIRO DIAS, 292980 SAUDE, 292990 SEABRA, 293000 SEBASTIAO LARANJEIRAS, 293015 SERRA DO RAMALHO, 293020 SENTO SE, 293030 SERRA DOURADA, 293040 SERRA PRETA, 293060 SERROLANDIA, 293075 SITIO DO MATO, 293076 SITIO DO QUINTO, 293080 SOUTO SOARES, 293090 TABOCAS DO BREJO VELHO, 293100 TANHACU, 293105 TANQUE NOVO, 293110 TANQUINHO, 293150 TEOFILANDIA, 293180 TREMEDAL, 293190 TUCANO, 293200 UAUA, 293210 UBAIRA, 293240 UIBAI, 293245 UMBURANAS, 293260 URANDI, 293305 VARZEA DA ROCA, 293310 VARZEA DO POCO, 293315 VARZEA NOVA, 293340 WAGNER, 293345 WANDERLEY
Sexo: Fem
Período:2020
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;2;1;1;-;1;2;3;4;6;10;15;12;32;46;51;69;100;124;416;895
". 055 Diabetes mellitus";-;-;-;-;-;1;2;2;2;4;8;9;10;23;42;44;58;92;113;329;739
". 056 Desnutrição";-;2;-;-;-;-;-;-;1;2;-;1;1;1;3;1;4;3;5;54;78
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;1;1;-;-;-;1;1;-;2;5;1;8;1;6;7;5;6;33;78
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;1;-;1;-;1;2;3;6;4;5;4;4;6;24;61
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;1;-;-;2;2;3;4;5;1;1;2;11;32
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;1;-;-;2;1;3;2;3;1;-;1;2;16
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;1;-;-;-;1;-;1;3;-;-;3;3;4;13;29
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;7;2;-;4;6;3;4;3;4;4;4;6;5;3;5;12;12;108;192
". 060 Meningite";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;2
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;9;93;109
". 062 Epilepsia";-;-;2;-;-;1;2;-;1;-;-;2;-;1;2;2;-;1;1;1;16
". 063 Restante das doenças do sistema nervoso";-;-;5;2;-;3;3;3;3;3;4;2;4;5;2;1;5;4;2;14;65
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;2;2;-;3;1;6;7;16;24;42;65;79;101;149;170;260;355;1387;2669
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;1;-;-;-;1;1;1;2;1;1;1;2;1;-;3;15
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;2;1;2;8;7;15;20;33;32;61;78;433;692
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;1;1;5;5;16;19;31;36;38;57;70;86;267;632
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;1;1;5;5;15;17;29;33;36;54;65;84;245;590
". 069 Outras doenças cardíacas";-;-;2;2;-;1;1;3;1;5;3;7;12;16;13;27;29;45;68;241;476
". 070 Doenças cerebrovasculares";-;-;-;-;-;1;-;1;3;3;13;10;25;12;30;45;45;77;119;401;785
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;1;-;1;-;-;-;4;1;5;5;6;4;41;68
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;5;3;-;2;6;4;2;6;6;8;11;25;21;28;37;54;84;371;673
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;3
". 074 Pneumonia";-;-;4;1;-;1;4;2;2;3;3;5;5;11;5;5;13;24;30;170;288
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;2;5
"... 075.1 Bronquiolite";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;2;1;-;1;6;8;12;11;17;36;115;209
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;2;3;2;3;6;20
". 077 Restante  doenças do aparelho respiratório";-;-;1;1;-;1;2;1;-;1;2;3;5;8;8;11;10;13;18;83;168
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;1;1;2;1;5;2;3;10;9;6;15;20;18;34;31;21;34;113;326
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;2;4;7;17
". 079 Peritonite";-;-;1;-;-;-;-;-;-;-;-;1;1;2;-;1;-;-;-;1;7
". 080 Doenças do fígado";-;-;-;-;-;-;5;2;2;6;6;3;7;7;6;11;13;6;7;13;94
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;6;3;2;1;3;2;4;4;1;5;2;33
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;1;-;1;-;1;-;2;2;1;3;3;3;-;3;20
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;4;2;1;-;2;1;4;2;3;4;6;2;2;8;41
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;6;10
". 082 Rest doenças do aparelho digestivo";-;-;-;1;2;1;-;-;1;4;3;2;7;10;11;18;17;13;22;86;198
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;2;1;-;-;1;4;2;1;1;2;31;45
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;1;-;1;1;-;1;1;1;1;2;1;2;1;3;23;39
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;1;-;1;1;2;1;4;3;10;4;5;7;12;18;10;19;84;182
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;1;-;-;-;-;-;3;-;-;-;4;4;3;1;5;21
". 086 Insuficiência renal";-;-;-;1;-;-;1;1;-;3;2;6;1;4;6;3;8;5;12;46;99
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;1;1;1;1;1;3;1;1;5;6;2;6;33;62
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;1;4;1;5;8;8;2;-;-;-;-;-;-;-;-;29
". 088 Gravidez que termina em aborto";-;-;-;-;-;-;1;1;-;1;1;-;-;-;-;-;-;-;-;-;4
". 089 Outras causas obstétricas diretas";-;-;-;-;-;1;2;-;2;4;6;1;-;-;-;-;-;-;-;-;16
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;1;-;2;2;1;1;-;-;-;-;-;-;-;-;7
". 091 Causa obstétrica não espec direta/indireta";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";89;27;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;129
". 093 Feto e recemnasc afet fat mat e compl grav";14;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
". 094 Transt relac duração gestação e cresc fetal";17;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
". 096 Trans resp e cardiovas espec per perinatal";47;9;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
". 097 Rest afec originadas no período perinatal";11;16;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";29;8;11;4;-;1;2;3;-;1;2;-;-;1;-;1;-;-;1;2;66
". 098 Malformações congênitas do sistema nervoso";3;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
". 099 Malf congênitas do aparelho circulatório";10;4;5;2;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;24
". 100 Rest de malf cong, deform e anomal Cromoss";16;4;4;1;-;-;2;1;-;1;1;-;-;1;-;1;-;-;1;2;35
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";1;1;10;4;2;-;6;8;13;11;30;29;25;35;40;53;69;83;132;765;1317
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;90;95
". 102 Morte sem assistência médica";1;-;-;-;-;-;-;4;2;1;4;4;4;9;7;16;21;22;36;183;314
". 103 Rest sint, sin e ach anorm clín e laborat";-;1;10;4;2;-;6;4;11;10;26;25;21;26;33;37;48;59;93;492;908
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;2;3;7;5;10;28;25;20;13;29;24;26;16;10;10;14;15;19;85;361
". 104 Acidentes de transporte";-;-;-;2;-;-;9;6;7;6;12;9;10;3;7;5;2;-;4;1;83
". 105 Quedas";-;-;-;1;-;-;-;-;-;-;-;-;1;1;1;-;3;5;6;36;54
". 106 Afogamento e submersões acidentais";-;-;-;2;2;3;2;1;1;-;1;-;1;1;-;-;1;2;-;-;17
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;4;3;5;6;2;2;3;6;3;2;1;1;2;-;-;40
". 110 Agressões";-;-;-;-;2;3;11;12;5;3;8;7;5;4;-;-;-;-;1;1;62
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;2;1;-;-;3;1;1;1;3;2;2;2;-;1;3;1;5;35;63
". 113 Todas as outras causas externas";-;2;1;1;1;-;-;-;-;1;3;2;1;2;-;3;4;5;3;12;41
"Total";120;41;69;33;19;32;71;71;80;115;186;228;254;350;401;515;612;790;1022;3982;8991
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
