 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 290035 ADUSTINA, 290040 AGUA FRIA, 290050 ERICO CARDOSO, 290115 AMERICA DOURADA, 290120 ANAGE, 290130 ANDARAI, 290135 ANDORINHA, 290140 ANGICAL, 290150 ANGUERA, 290160 ANTAS, 290170 ANTONIO CARDOSO, 290180 ANTONIO GONCALVES, 290200 ARACATU, 290210 ARACI, 290250 BAIANOPOLIS, 290260 BAIXA GRANDE, 290265 BANZAE, 290280 BARRA DA ESTIVA, 290300 BARRA DO MENDES, 290323 BARRO ALTO, 290327 BARROCAS, 290350 BELO CAMPO, 290360 BIRITINGA, 290370 BOA NOVA, 290380 BOA VISTA DO TUPIM, 290395 BOM JESUS DA SERRA, 290405 BONITO, 290420 BOTUPORA, 290430 BREJOES, 290440 BREJOLANDIA, 290480 CAATIBA, 290485 CABACEIRAS DO PARAGUACU, 290510 CAEM, 290515 CAETANOS, 290530 CAFARNAUM, 290550 CALDEIRAO GRANDE, 290590 CAMPO ALEGRE DE LOURDES, 290610 CANAPOLIS, 290620 CANARANA, 290640 CANDEAL, 290660 CANDIBA, 290680 CANSANCAO, 290682 CANUDOS, 290685 CAPELA DO ALTO ALEGRE, 290689 CARAIBAS, 290710 CARINHANHA, 290740 CATOLANDIA, 290760 CENTRAL, 290870 CONDEUBA, 290880 CONTENDAS DO SINCORA, 290890 CORACAO DE MARIA, 290900 CORDEIROS, 290920 CORONEL JOAO SA, 290930 CORRENTINA, 290940 COTEGIPE, 290950 CRAVOLANDIA, 290960 CRISOPOLIS, 290970 CRISTOPOLIS, 290990 CURACA, 291000 DARIO MEIRA, 291010 DOM BASILIO, 291030 ELISIO MEDRADO, 291070 EUCLIDES DA CUNHA, 291075 FATIMA, 291085 FILADELFIA, 291125 GAVIAO, 291130 GENTIO DO OURO, 291140 GLORIA, 291165 GUAJERU, 291185 HELIOPOLIS, 291200 IBIASSUCE, 291220 IBICOARA, 291240 IBIPEBA, 291260 IBIQUERA, 291310 IBITITA, 291330 ICHU, 291340 IGAPORA, 291370 INHAMBUPE, 291380 IPECAETA, 291420 IRAJUBA, 291430 IRAMAIA, 291440 IRAQUARA, 291450 IRARA, 291500 ITAETE, 291535 ITAGUACU DA BAHIA, 291650 ITAPICURU, 291670 ITAQUARA, 291700 ITIUBA, 291720 ITUACU, 291733 IUIU, 291735 JABORANDI, 291740 JACARACI, 291770 JAGUARARI, 291810 JEREMOABO, 291830 JITAUNA, 291850 JUSSARA, 291860 JUSSIAPE, 291870 LAFAIETE COUTINHO, 291875 LAGOA REAL, 291900 LAJEDINHO, 291905 LAJEDO DO TABOCAL, 291910 LAMARAO, 291930 LENCOIS, 291940 LICINIO DE ALMEIDA, 291950 LIVRAMENTO DE NOSSA SENHORA, 291960 MACAJUBA, 291995 MAETINGA, 292000 MAIQUINIQUE, 292010 MAIRI, 292020 MALHADA, 292030 MALHADA DE PEDRAS, 292040 MANOEL VITORINO, 292080 MARCIONILIO SOUZA, 292105 MATINA, 292130 MILAGRES, 292140 MIRANGABA, 292145 MIRANTE, 292150 MONTE SANTO, 292170 MORRO DO CHAPEU, 292180 MORTUGABA, 292190 MUCUGE, 292205 MULUNGU DO MORRO, 292210 MUNDO NOVO, 292225 MUQUEM DE SAO FRANCISCO, 292265 NORDESTINA, 292270 NOVA CANAA, 292273 NOVA FATIMA, 292280 NOVA ITARANA, 292285 NOVA REDENCAO, 292290 NOVA SOURE, 292305 NOVO TRIUNFO, 292335 OUROLANDIA, 292340 PALMAS DE MONTE ALTO, 292350 PALMEIRAS, 292360 PARAMIRIM, 292370 PARATINGA, 292380 PARIPIRANGA, 292405 PE DE SERRA, 292420 PEDRO ALEXANDRE, 292450 PINDAI, 292465 PINTADAS, 292470 PIRIPA, 292490 PLANALTINO, 292500 PLANALTO, 292525 PONTO NOVO, 292540 POTIRAGUA, 292560 PRESIDENTE DUTRA, 292570 PRESIDENTE JANIO QUADROS, 292580 QUEIMADAS, 292590 QUIJINGUE, 292593 QUIXABEIRA, 292595 RAFAEL JAMBEIRO, 292610 RETIROLANDIA, 292620 RIACHAO DAS NEVES, 292640 RIACHO DE SANTANA, 292650 RIBEIRA DO AMPARO, 292665 RIBEIRAO DO LARGO, 292670 RIO DE CONTAS, 292680 RIO DO ANTONIO, 292750 SANTA BARBARA, 292760 SANTA BRIGIDA, 292820 SANTANA, 292830 SANTANOPOLIS, 292850 SANTA TERESINHA, 292890 SAO DESIDERIO, 292895 SAO DOMINGOS, 292925 SAO GABRIEL, 292937 SAO JOSE DO JACUIPE, 292970 SATIRO DIAS, 292980 SAUDE, 292990 SEABRA, 293000 SEBASTIAO LARANJEIRAS, 293015 SERRA DO RAMALHO, 293020 SENTO SE, 293030 SERRA DOURADA, 293040 SERRA PRETA, 293060 SERROLANDIA, 293075 SITIO DO MATO, 293076 SITIO DO QUINTO, 293080 SOUTO SOARES, 293090 TABOCAS DO BREJO VELHO, 293100 TANHACU, 293105 TANQUE NOVO, 293110 TANQUINHO, 293150 TEOFILANDIA, 293180 TREMEDAL, 293190 TUCANO, 293200 UAUA, 293210 UBAIRA, 293240 UIBAI, 293245 UMBURANAS, 293260 URANDI, 293305 VARZEA DA ROCA, 293310 VARZEA DO POCO, 293315 VARZEA NOVA, 293340 WAGNER, 293345 WANDERLEY
Sexo: Fem
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;1;-;1;1;1;1;2;2;1;1;1;1;5;-;18
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;5;1;3;2;1;3;4;4;9;11;22;31;52;49;74;125;137;465;-;998
". 055 Diabetes mellitus";-;-;-;1;1;1;1;2;3;3;7;9;18;23;47;41;66;116;119;348;-;806
". 056 Desnutrição";-;-;2;-;-;-;-;-;-;-;-;-;1;1;1;1;2;5;4;64;-;81
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;3;-;2;1;-;1;1;1;2;2;3;7;4;7;6;4;14;53;-;111
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;1;1;3;4;6;4;7;3;3;7;5;5;31;-;80
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;1;1;2;4;5;3;6;2;3;3;2;-;16;-;48
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;1;2;4;5;1;2;1;-;2;-;-;6;-;24
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;-;4;3;5;15;-;32
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;1;7;5;7;7;7;8;-;2;7;5;9;10;8;6;8;24;169;-;290
". 060 Meningite";-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;4;16;142;-;166
". 062 Epilepsia";-;-;-;5;-;2;1;2;3;-;1;2;-;5;3;-;1;-;3;3;-;31
". 063 Restante das doenças do sistema nervoso";-;-;1;1;4;5;6;5;5;-;-;4;5;4;5;7;5;4;5;24;-;90
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;3;3;1;5;5;9;11;11;20;44;62;77;127;147;182;278;418;1606;-;3009
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;2;-;2;1;4;-;2;2;-;2;1;-;-;1;-;17
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;2;5;4;17;17;24;26;32;52;91;525;-;795
". 068 Doenças isquêmicas do coração";-;-;-;-;-;1;2;1;2;2;5;15;18;25;46;45;64;75;114;305;-;720
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;1;2;1;2;2;5;13;17;24;42;42;60;65;111;287;-;674
". 069 Outras doenças cardíacas";-;-;3;3;1;-;1;3;2;3;3;11;9;12;15;31;29;54;78;260;-;518
". 070 Doenças cerebrovasculares";-;-;-;-;-;4;-;3;5;2;3;14;16;18;39;37;49;88;118;471;-;867
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;2;-;1;-;-;-;3;3;6;7;9;17;42;-;90
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;8;14;2;5;7;3;8;3;10;11;15;27;31;41;57;100;125;686;-;1153
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;1;-;2;1;-;1;1;-;3;2;1;20;-;32
". 074 Pneumonia";-;-;5;11;2;3;2;3;3;1;6;5;6;9;8;16;19;33;54;336;-;522
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;1;5;13;-;22
"... 075.1 Bronquiolite";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;2;-;-;1;1;-;2;1;7;6;12;17;39;33;175;-;296
"... 076.1 Asma";-;-;-;-;-;2;-;-;-;1;-;1;-;2;1;1;-;1;5;20;-;34
". 077 Restante  doenças do aparelho respiratório";-;-;3;2;-;-;5;-;3;1;1;3;8;10;16;13;17;25;32;142;-;281
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;2;2;2;-;-;2;7;6;10;17;19;29;16;26;35;41;47;158;-;419
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;-;1;1;2;5;-;15
". 079 Peritonite";-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;1;1;-;3;1;-;9
". 080 Doenças do fígado";-;-;-;-;-;-;-;1;4;5;3;9;13;15;7;12;5;8;8;14;-;104
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;1;3;2;4;5;9;4;2;2;3;1;-;-;36
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;1;1;1;3;4;1;2;4;1;1;2;8;-;29
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;1;2;1;-;2;4;5;1;6;2;4;5;6;-;39
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;4;8;-;15
". 082 Rest doenças do aparelho digestivo";-;-;2;1;2;-;-;1;3;-;7;7;5;11;7;13;26;31;30;130;-;276
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;1;1;-;1;3;2;3;4;10;40;-;65
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;1;-;-;1;1;1;2;2;3;-;1;3;3;2;2;4;2;25;-;53
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;1;-;4;4;-;5;10;7;10;8;11;12;29;26;101;-;228
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;1;-;1;3;-;1;1;1;4;11;-;23
". 086 Insuficiência renal";-;-;-;-;-;-;-;2;1;-;3;8;6;3;5;8;4;17;12;45;-;114
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;1;-;2;3;-;1;2;-;4;3;2;7;11;10;45;-;91
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;3;6;3;1;4;3;1;1;-;-;-;-;-;-;-;22
". 088 Gravidez que termina em aborto";-;-;-;-;-;-;1;3;-;-;-;-;-;1;-;-;-;-;-;-;-;5
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;1;2;2;1;3;3;1;-;-;-;-;-;-;-;-;13
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;4
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";96;30;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;135
". 093 Feto e recemnasc afet fat mat e compl grav";19;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
". 094 Transt relac duração gestação e cresc fetal";15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
". 096 Trans resp e cardiovas espec per perinatal";33;8;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;45
". 097 Rest afec originadas no período perinatal";29;19;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";26;13;24;1;1;2;1;-;-;1;-;1;-;-;1;1;-;-;-;-;-;72
". 098 Malformações congênitas do sistema nervoso";3;4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
". 099 Malf congênitas do aparelho circulatório";11;4;12;-;1;2;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;32
". 100 Rest de malf cong, deform e anomal Cromoss";12;5;11;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;31
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;8;4;2;2;1;6;5;10;15;27;29;29;28;45;39;77;104;741;-;1172
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;4;125;-;130
". 102 Morte sem assistência médica";-;-;1;-;-;-;-;-;-;1;1;2;1;3;5;7;8;8;14;102;-;153
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;7;4;2;2;1;6;5;9;14;24;28;26;23;38;31;69;86;514;-;889
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";1;1;1;10;5;6;23;27;18;18;26;29;25;15;20;17;19;19;20;115;1;416
". 104 Acidentes de transporte";1;-;-;-;2;2;10;15;5;10;13;13;7;6;6;5;2;4;4;2;-;107
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;-;2;1;3;3;3;7;8;11;65;-;103
". 106 Afogamento e submersões acidentais";-;-;-;5;2;-;-;-;-;-;2;-;1;-;-;1;-;1;1;-;-;13
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;2;6;-;5;3;1;5;2;2;7;3;2;-;-;-;-;38
". 110 Agressões";-;-;-;1;1;1;7;6;7;3;7;6;8;-;-;-;1;1;-;-;1;50
". 111 Eventos(fatos) cuja intenção é indeterminada";-;1;-;1;-;-;-;3;-;2;2;-;2;3;2;1;5;2;2;32;-;58
". 113 Todas as outras causas externas";-;-;1;2;-;1;-;3;1;-;1;2;4;1;2;3;2;3;2;15;-;43
"Total";125;44;69;53;29;39;61;80;89;93;167;237;285;359;450;516;608;892;1148;4778;1;10123
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
