 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 220005 ACAUA, 220010 AGRICOLANDIA, 220025 ALAGOINHA DO PIAUI, 220027 ALEGRETE DO PIAUI, 220030 ALTO LONGA, 220050 AMARANTE, 220060 ANGICAL DO PIAUI, 220070 ANISIO DE ABREU, 220090 AROAZES, 220095 AROEIRAS DO ITAIM, 220100 ARRAIAL, 220105 ASSUNCAO DO PIAUI, 220120 BARRAS, 220140 BARRO DURO, 220150 BATALHA, 220157 BELEM DO PIAUI, 220160 BENEDITINOS, 220173 BETANIA DO PIAUI, 220177 BOA HORA, 220180 BOCAINA, 220191 BOM PRINCIPIO DO PIAUI, 220192 BONFIM DO PIAUI, 220194 BOQUEIRAO DO PIAUI, 220196 BRASILEIRA, 220198 BREJO DO PIAUI, 220200 BURITI DOS LOPES, 220202 BURITI DOS MONTES, 220205 CABECEIRAS DO PIAUI, 220207 CAJAZEIRAS DO PIAUI, 220209 CALDEIRAO GRANDE DO PIAUI, 220210 CAMPINAS DO PIAUI, 220213 CAMPO GRANDE DO PIAUI, 220217 CAMPO LARGO DO PIAUI, 220240 CAPITAO DE CAMPOS, 220250 CARACOL, 220253 CARAUBAS DO PIAUI, 220255 CARIDADE DO PIAUI, 220265 CAXINGO, 220270 COCAL, 220271 COCAL DE TELHA, 220272 COCAL DOS ALVES, 220273 COIVARAS, 220277 COLONIA DO PIAUI, 220280 CONCEICAO DO CANINDE, 220285 CORONEL JOSE DIAS, 220325 CURRALINHOS, 220327 CURRAL NOVO DO PIAUI, 220330 DEMERVAL LOBAO, 220335 DIRCEU ARCOVERDE, 220340 DOM EXPEDITO LOPES, 220342 DOMINGOS MOURAO, 220345 DOM INOCENCIO, 220350 ELESBAO VELOSO, 220375 FARTURA DO PIAUI, 220385 FLORESTA DO PIAUI, 220410 FRANCISCO AYRES, 220415 FRANCISCO MACEDO, 220420 FRANCISCO SANTOS, 220430 FRONTEIRAS, 220435 GEMINIANO, 220465 ILHA GRANDE, 220470 INHUMA, 220480 IPIRANGA DO PIAUI, 220490 ISAIAS COELHO, 220500 ITAINOPOLIS, 220510 ITAUEIRA, 220515 JACOBINA DO PIAUI, 220520 JAICOS, 220525 JARDIM DO MULATO, 220527 JATOBA DO PIAUI, 220530 JERUMENHA, 220535 JOAO COSTA, 220540 JOAQUIM PIRES, 220551 JUAZEIRO DO PIAUI, 220553 JUREMA, 220554 LAGOINHA DO PIAUI, 220555 LAGOA ALEGRE, 220556 LAGOA DO BARRO DO PIAUI, 220557 LAGOA DE SAO FRANCISCO, 220558 LAGOA DO PIAUI, 220559 LAGOA DO SITIO, 220570 LUIS CORREIA, 220605 MASSAPE DO PIAUI, 220610 MATIAS OLIMPIO, 220620 MIGUEL ALVES, 220630 MIGUEL LEAO, 220635 MILTON BRANDAO, 220640 MONSENHOR GIL, 220650 MONSENHOR HIPOLITO, 220669 MURICI DOS PORTELAS, 220670 NAZARE DO PIAUI, 220672 NAZARIA, 220675 NOSSA SENHORA DE NAZARE, 220680 NOSSA SENHORA DOS REMEDIOS, 220690 NOVO ORIENTE DO PIAUI, 220695 NOVO SANTO ANTONIO, 220710 OLHO D'AGUA DO PIAUI, 220720 PADRE MARCOS, 220750 PALMEIRAIS, 220755 PAQUETA, 220775 PASSAGEM FRANCA DO PIAUI, 220777 PATOS DO PIAUI, 220779 PAU D'ARCO DO PIAUI, 220795 NOVA SANTA RITA, 220820 PIO IX, 220850 PORTO, 220860 PRATA DO PIAUI, 220865 QUEIMADA NOVA, 220910 SANTA CRUZ DO PIAUI, 220915 SANTA CRUZ DOS MILAGRES, 220935 SANTANA DO PIAUI, 220937 SANTA ROSA DO PIAUI, 220940 SANTO ANTONIO DE LISBOA, 220945 SANTO ANTONIO DOS MILAGRES, 220950 SANTO INACIO DO PIAUI, 220955 SAO BRAZ DO PIAUI, 220960 SAO FELIX DO PIAUI, 220970 SAO FRANCISCO DO PIAUI, 220980 SAO GONCALO DO PIAUI, 220985 SAO JOAO DA CANABRAVA, 220987 SAO JOAO DA FRONTEIRA, 220990 SAO JOAO DA SERRA, 220995 SAO JOAO DA VARJOTA, 220997 SAO JOAO DO ARRAIAL, 221005 SAO JOSE DO DIVINO, 221020 SAO JOSE DO PIAUI, 221030 SAO JULIAO, 221035 SAO LOURENCO DO PIAUI, 221037 SAO LUIS DO PIAUI, 221038 SAO MIGUEL DA BAIXA GRANDE, 221040 SAO MIGUEL DO TAPUIO, 221050 SAO PEDRO DO PIAUI, 221065 SIGEFREDO PACHECO, 221070 SIMOES, 221080 SIMPLICIO MENDES, 221093 SUSSUAPARA, 221095 TAMBORIL DO PIAUI, 221097 TANQUE DO PIAUI, 221110 UNIAO, 221135 VARZEA BRANCA, 221140 VARZEA GRANDE, 221150 VERA MENDES, 221160 VILA NOVA DO PIAUI, 221170 WALL FERRAZ
Sexo: Fem
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;-;1;1;1;-;1;1;2;5;11;11;18;25;32;64;60;184;417
". 055 Diabetes mellitus";-;-;-;-;-;-;1;-;1;1;1;5;10;10;15;22;30;61;51;147;355
". 056 Desnutrição";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;5;8;15
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;1;-;-;-;-;1;-;1;1;3;3;2;2;4;29;47
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;1;-;-;-;-;2;-;2;-;1;3;1;1;-;4;4;6;25
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;1;-;2;2;4;14
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;1;-;-;5
". 059 Rest transtornos mentais e comportamentais";-;-;-;1;-;-;-;-;2;-;1;-;-;1;-;-;-;2;2;2;11
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;3;1;2;2;1;1;2;-;6;1;4;1;1;5;5;9;16;71;131
". 060 Meningite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;11;53;68
". 062 Epilepsia";-;-;-;-;-;-;-;-;1;-;1;-;2;-;-;-;1;1;-;1;7
". 063 Restante das doenças do sistema nervoso";-;-;3;1;2;2;1;1;1;-;5;-;2;1;1;5;2;6;5;17;55
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;1;1;-;1;2;3;7;7;16;21;26;25;53;60;103;126;131;689;1272
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;1;-;4
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;2;-;2;3;3;3;14;11;14;15;26;213;306
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;1;2;-;3;8;7;10;12;19;22;31;50;37;169;371
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;1;2;-;3;7;7;9;10;17;20;30;42;34;156;338
". 069 Outras doenças cardíacas";-;-;1;-;-;-;1;-;2;-;4;3;2;3;8;9;14;19;21;86;173
". 070 Doenças cerebrovasculares";-;-;-;1;-;1;-;1;1;2;1;6;10;7;11;18;40;38;42;209;388
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;1;1;1;1;1;-;1;-;4;4;3;12;29
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;2;5;-;1;2;2;3;4;3;3;8;10;11;20;26;41;56;238;435
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;2;-;1;1;1;-;-;1;3;3;17;29
". 074 Pneumonia";-;-;2;5;-;1;1;1;2;-;2;1;6;5;6;12;16;24;30;144;258
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
"... 075.1 Bronquiolite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;1;-;-;3;2;5;9;6;15;48;89
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;3;1;3;8;18
". 077 Restante  doenças do aparelho respiratório";-;-;-;-;-;-;1;1;1;2;-;1;1;1;3;3;-;8;8;27;57
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;1;1;1;-;2;2;5;4;2;1;8;7;10;14;12;18;20;47;155
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;1;4;7;17
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;3
". 080 Doenças do fígado";-;-;-;1;-;-;1;2;4;-;-;1;5;3;4;3;3;3;4;1;35
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;1;2;-;-;-;2;2;-;-;1;1;1;-;10
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;2;1;-;1;-;10
"... 080.3 Outras doenças do fígado";-;-;-;1;-;-;1;1;2;-;-;-;2;-;1;1;1;2;2;1;15
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;3
". 082 Rest doenças do aparelho digestivo";-;-;1;-;1;-;1;-;1;4;2;-;3;2;5;9;6;13;12;37;97
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;3;-;2;5;14;26
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;1;-;1;-;-;-;2;-;2;1;-;-;-;6;13
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;2;-;-;2;1;1;2;4;1;2;5;3;14;10;26;73
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;3;-;1;6
". 086 Insuficiência renal";-;-;-;-;-;1;-;-;-;1;1;-;3;1;1;2;2;8;7;13;40
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;1;-;-;2;-;-;1;1;-;1;2;1;3;3;12;27
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;1;1;7;2;3;1;-;-;-;-;-;-;-;-;15
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;-;1;3;1;1;1;-;-;-;-;-;-;-;-;7
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;-;-;3;-;1;-;-;-;-;-;-;-;-;-;4
". 092 Causas maternas tardias e sequelas";-;-;-;-;-;-;1;-;1;1;1;-;-;-;-;-;-;-;-;-;4
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";33;12;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53
". 093 Feto e recemnasc afet fat mat e compl grav";15;7;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
". 094 Transt relac duração gestação e cresc fetal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 095 Traumatismo de parto";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";14;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
". 097 Rest afec originadas no período perinatal";2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";5;1;12;3;1;-;3;-;-;-;-;1;-;-;-;1;-;-;-;-;27
". 098 Malformações congênitas do sistema nervoso";1;-;4;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;7
". 099 Malf congênitas do aparelho circulatório";2;-;4;1;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;10
". 100 Rest de malf cong, deform e anomal Cromoss";2;1;4;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;10
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;2;-;1;3;2;2;6;4;5;7;3;9;12;7;7;8;19;123;220
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;19;20
". 102 Morte sem assistência médica";-;-;2;-;-;1;1;-;1;1;2;2;1;4;5;6;4;4;9;45;88
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;-;-;1;2;1;2;5;3;3;5;2;5;7;1;3;4;9;59;112
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;3;5;3;4;5;11;12;6;20;6;7;9;15;7;5;8;4;29;159
". 104 Acidentes de transporte";-;-;-;1;1;2;3;7;4;2;10;2;1;2;5;5;1;3;1;-;50
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;5;3;25;36
". 106 Afogamento e submersões acidentais";-;-;-;4;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;8
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;1;-;6;3;3;1;2;2;7;-;3;-;-;-;28
". 110 Agressões";-;-;1;-;-;-;1;3;2;1;3;1;-;3;1;1;-;-;-;-;17
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;-;1;-;-;1;-;2;-;-;-;-;-;-;2;6
". 113 Todas as outras causas externas";-;-;2;-;1;-;-;-;-;-;1;-;2;2;2;1;-;-;-;2;13
"Total";39;14;39;22;11;19;24;26;53;36;76;77;113;114;182;211;265;388;412;1650;3771
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
