 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 290100 AMARGOSA, 290290 BARRA DO CHOCA, 290500 CACULE, 290520 CAETITE, 290600 CAMPO FORMOSO, 290670 CANDIDO SALES, 290730 CASTRO ALVES, 290780 CICERO DANTAS, 290790 CIPO, 291040 ENCRUZILHADA, 291110 FORMOSA DO RIO PRETO, 291190 IACU, 291350 IGUAI, 291400 IPIRA, 291510 ITAGI, 291685 ITATIM, 291690 ITIRUCU, 291835 JOAO DOURADO, 291915 LAPAO, 292050 MARACAS, 292120 MIGUEL CALMON, 292310 OLINDINA, 292460 PINDOBACU, 292480 PIRITIBA, 292600 REMANSO, 292630 RIACHAO DO JACUIPE, 292710 RODELAS, 292720 RUY BARBOSA, 292790 SANTA INES, 292800 SANTALUZ, 292840 SANTA RITA DE CASSIA, 292880 SANTO ESTEVAO, 292930 SAO GONCALO DOS CAMPOS, 293130 TAPIRAMUTA, 293280 UTINGA, 293300 VALENTE
Sexo: Fem
Período:2020
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;2;-;3;10;-;20
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;2;-;3;10;-;20
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3
". 031 Restante algumas doenç infec e parasitárias";-;-;1;-;1;-;1;1;2;2;2;7;7;10;14;9;12;22;29;75;-;195
"032-052 NEOPLASIAS";-;-;-;-;-;-;3;3;3;6;15;19;26;30;40;33;50;55;39;91;-;413
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;2;5;-;11
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;1;2;1;2;-;11
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;1;-;-;2;1;1;2;1;2;2;2;4;7;-;25
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;1;-;1;-;3;2;1;6;3;10;-;27
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;2;-;1;1;1;6;4;4;3;4;-;26
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;3;1;-;1;2;4;2;2;2;-;17
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;1;-;5;5;10;6;4;8;-;39
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;1;-;3;4;9;5;5;3;3;6;2;6;-;47
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;1;-;2;2;3;4;2;5;2;1;3;3;6;-;34
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;1;-;1;1;1;1;1;2;3;-;2;3;-;16
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;1;-;2;2;1;1;1;3;2;1;2;-;16
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;4
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;1;-;1;-;1;-;1;2;2;1;2;1;2;5;-;19
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;1;-;5
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;2;4;-;1;-;11
". 050 Leucemia";-;-;-;-;-;-;1;1;-;-;-;-;-;2;-;-;-;3;2;1;-;10
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;-;2;3;-;2;-;11
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;1;-;-;3;2;2;2;7;10;6;8;8;7;25;-;81
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;1;1;-;-;1;1;-;1;2;1;1;-;3;1;1;2;7;-;23
". 053 Anemias";-;-;-;-;1;-;-;1;1;-;1;2;1;1;-;1;1;1;1;6;-;18
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;-;5
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;-;1;-;-;2;-;3;3;9;7;6;15;18;21;25;37;140;-;287
". 055 Diabetes mellitus";-;-;-;-;1;-;-;1;-;2;3;5;3;6;13;15;15;22;30;123;-;239
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;4;6;-;14
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;1;-;1;-;4;4;-;2;3;3;2;3;11;-;34
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;2;4;1;1;1;2;1;3;1;1;5;-;22
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;2;3;1;1;1;1;1;2;-;1;2;-;15
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;1;3;1;1;1;1;1;2;-;-;-;-;11
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;-;3;-;7
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;1;1;3;2;1;1;1;-;1;-;-;-;2;1;2;1;4;32;-;53
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;29;-;33
". 062 Epilepsia";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 063 Restante das doenças do sistema nervoso";-;-;1;1;3;1;1;1;1;-;1;-;-;-;2;1;1;-;2;3;-;19
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;1;-;2;1;6;5;6;3;9;18;24;39;43;69;90;97;438;-;851
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;1;-;5
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;-;1;-;8;6;5;11;22;24;137;-;214
". 068 Doenças isquêmicas do coração";-;-;-;-;-;1;-;-;2;2;-;2;8;6;14;13;25;22;22;99;-;216
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;1;-;-;1;2;-;1;8;6;13;12;23;20;21;85;-;193
". 069 Outras doenças cardíacas";-;-;-;1;-;-;-;2;1;3;2;1;4;5;9;13;12;14;19;62;-;148
". 070 Doenças cerebrovasculares";-;-;-;-;-;1;-;1;1;-;1;4;6;5;8;11;19;31;32;117;-;237
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;8
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;1;-;1;-;1;-;-;2;1;2;1;-;14;-;23
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;-;1;-;-;2;-;-;-;3;3;6;3;7;13;18;15;16;129;-;216
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;2;-;5
". 074 Pneumonia";-;-;-;-;-;-;2;-;-;-;1;1;2;2;4;4;3;6;5;56;-;86
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;3;-;5
"... 075.1 Bronquiolite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;8;6;8;46;-;73
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;9;-;14
". 077 Restante  doenças do aparelho respiratório";-;-;-;1;-;-;-;-;-;-;1;1;3;-;1;6;6;3;3;22;-;47
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;2;-;1;-;1;-;-;2;4;1;5;8;10;11;11;12;9;46;-;123
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;-;3;-;7
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;3
". 080 Doenças do fígado";-;-;1;-;1;-;1;-;-;1;4;1;1;4;4;4;6;4;2;9;-;43
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;1;-;-;1;1;-;-;2;3;1;2;1;-;-;-;12
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;-;1;-;2;4;-;12
"... 080.3 Outras doenças do fígado";-;-;1;-;1;-;-;-;-;-;2;1;-;-;-;3;3;3;-;5;-;19
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 082 Rest doenças do aparelho digestivo";-;-;1;-;-;-;-;-;-;1;-;-;3;3;4;6;5;6;7;33;-;69
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;8;-;10
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;1;-;-;-;-;-;-;-;1;1;-;1;3;1;1;1;6;-;16
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;1;-;1;-;-;-;-;-;1;2;-;2;2;5;4;5;26;-;49
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;3
". 086 Insuficiência renal";-;-;-;-;-;1;-;-;-;-;-;1;2;-;1;1;3;2;5;15;-;31
". 087 Rest doenças do aparelho geniturinário";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;9;-;15
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;3
". 088 Gravidez que termina em aborto";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";26;9;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;39
". 093 Feto e recemnasc afet fat mat e compl grav";6;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
". 094 Transt relac duração gestação e cresc fetal";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
". 095 Traumatismo de parto";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";9;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;13
". 097 Rest afec originadas no período perinatal";7;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";9;5;7;2;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;25
". 098 Malformações congênitas do sistema nervoso";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 099 Malf congênitas do aparelho circulatório";1;3;7;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;13
". 100 Rest de malf cong, deform e anomal Cromoss";6;2;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;10
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;2;1;1;1;3;5;7;4;7;9;18;11;11;23;31;36;37;333;-;540
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33;-;33
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;6;7;4;6;57;-;82
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;2;1;1;1;3;5;7;4;7;9;18;11;9;17;24;32;31;243;-;425
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;1;2;-;2;1;9;9;14;6;9;5;4;7;7;4;6;6;5;18;-;115
". 104 Acidentes de transporte";-;-;1;-;1;-;1;2;3;1;1;3;1;2;2;3;1;4;1;-;-;27
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;6;-;8
". 106 Afogamento e submersões acidentais";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;-;3;1;2;1;-;1;2;1;-;-;-;-;-;-;11
". 110 Agressões";-;-;-;-;-;1;4;4;6;3;6;2;1;2;2;-;-;-;-;-;-;31
". 111 Eventos(fatos) cuja intenção é indeterminada";-;1;-;-;-;-;1;-;2;-;-;-;1;1;1;1;3;-;3;9;-;23
". 113 Todas as outras causas externas";-;-;1;-;-;-;1;-;1;-;1;-;-;-;1;-;-;1;1;3;-;10
"Total";35;15;19;9;10;7;21;29;34;34;53;69;100;107;154;172;239;276;292;1396;1;3072
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
