 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 310090 AGUAS FORMOSAS, 310110 AIMORES, 310340 ARACUAI, 310860 BRASILIA DE MINAS, 311370 CARLOS CHAGAS, 311840 CONSELHEIRO PENA, 312235 DIVISA ALEGRE, 312430 ESPINOSA, 312670 FRANCISCO SA, 312690 FREI INOCENCIO, 312800 GUANHAES, 313270 ITAMBACURI, 313330 ITAOBIM, 313890 MACHACALIS, 313920 MALACACHETA, 313960 MANTENA, 314055 MATA VERDE, 314140 MEDINA, 314290 MONTE AZUL, 314630 PADRE PARAISO, 315000 PESCADOR, 315430 RESPLENDOR, 315710 SALTO DA DIVISA, 316670 SERRA DOS AIMORES, 316970 TURMALINA
Sexo: Fem
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
". 093 Feto e recemnasc afet fat mat e compl grav";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 094 Transt relac duração gestação e cresc fetal";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
". 096 Trans resp e cardiovas espec per perinatal";5;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
". 097 Rest afec originadas no período perinatal";2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";4;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
". 098 Malformações congênitas do sistema nervoso";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 099 Malf congênitas do aparelho circulatório";1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 100 Rest de malf cong, deform e anomal Cromoss";2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;2;2;-;-;-;1;1;2;1;1;10;7;9;6;9;10;19;92;172
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13;13
". 102 Morte sem assistência médica";-;-;2;-;-;-;-;1;1;1;-;-;5;1;2;3;4;4;4;30;58
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;-;2;-;-;-;-;-;1;1;1;5;6;7;3;5;6;15;49;101
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;1;2;-;1;4;2;2;2;1;6;6;3;4;-;3;-;2;17;56
". 104 Acidentes de transporte";-;-;-;1;-;-;3;1;1;2;-;1;3;2;2;-;-;-;-;1;17
". 105 Quedas";-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;1;15;19
". 106 Afogamento e submersões acidentais";-;-;-;1;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;4
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;2
". 110 Agressões";-;-;1;-;-;-;1;-;1;-;-;2;1;-;-;-;1;-;-;-;7
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;3
". 113 Todas as outras causas externas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2
"Total";17;3;11;13;1;2;9;13;11;21;25;33;51;72;87;86;105;121;195;701;1577
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
