 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 250030 ALAGOA GRANDE, 250110 AREIA, 250250 BOQUEIRAO, 250430 CATOLE DO ROCHA, 250440 CONCEICAO, 250480 COREMAS, 250520 CUITEGI, 250600 ESPERANCA, 250680 INGA, 250760 JUAREZ TAVORA, 250880 MALTA, 250915 MARIZOPOLIS, 250970 MONTEIRO, 251130 PIANCO, 251140 PICUI, 251180 PIRPIRITUBA, 251230 PRINCESA ISABEL, 251490 SAO MAMEDE, 251630 SUME, 251690 UIRAUNA
Sexo: Masc
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 053 Anemias";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;2;-;6
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;-;1;-;1;1;1;1;1;3;2;8;9;4;7;13;19;36;-;107
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;1;-;-;1;2;7;7;4;6;10;18;27;-;83
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4;-;5
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;1;-;1;1;-;1;1;1;-;1;2;-;1;3;1;5;-;19
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;2;2;4;5;1;-;5;2;2;1;-;6;-;30
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;2;2;4;5;-;-;4;2;2;1;-;5;-;27
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;2;2;3;5;-;-;4;2;2;-;-;-;-;20
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;3
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;1;1;1;-;1;1;-;-;1;1;-;2;3;-;1;5;6;14;-;38
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;4;11;-;18
". 062 Epilepsia";-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;-;-;-;1;-;5
". 063 Restante das doenças do sistema nervoso";-;-;1;1;1;-;1;1;-;-;-;-;-;1;2;-;1;2;2;2;-;15
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;1;1;-;-;-;-;1;4;10;15;15;21;26;39;46;52;55;156;-;442
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;3
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;1;1;1;2;3;5;5;-;10;6;16;34;-;84
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;-;2;4;5;9;11;16;26;17;19;16;46;-;171
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;2;4;4;8;11;15;18;13;15;12;39;-;141
". 069 Outras doenças cardíacas";-;-;1;1;-;-;-;-;-;-;4;1;1;2;3;4;8;14;7;35;-;81
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;-;-;-;1;5;1;3;2;6;10;13;14;33;-;88
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;3;1;-;2;7;-;15
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;3;2;-;-;-;-;2;2;1;2;3;7;5;9;13;23;22;86;-;180
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;3
". 074 Pneumonia";-;-;2;1;-;-;-;-;1;2;1;1;1;5;4;6;6;17;16;48;-;111
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;5;3;3;23;-;39
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
". 077 Restante  doenças do aparelho respiratório";-;-;1;1;-;-;-;-;1;-;-;1;1;-;-;2;2;3;1;14;-;27
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;-;-;-;-;-;-;-;2;6;9;6;7;9;7;8;7;6;8;-;75
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 080 Doenças do fígado";-;-;-;-;-;-;-;-;-;1;6;7;6;4;4;5;5;2;3;1;-;44
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;1;5;2;2;2;3;4;1;-;2;-;-;22
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;1;3;3;2;1;1;1;-;-;-;-;12
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;3;2;1;1;-;10
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
". 082 Rest doenças do aparelho digestivo";-;-;-;-;-;-;-;-;-;1;-;2;-;2;5;1;1;5;3;5;-;25
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;3;-;6
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;-;-;-;3;1;1;1;2;2;4;4;8;10;25;-;61
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;3
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;2;1;-;1;1;-;2;2;3;6;11;-;29
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;1;-;1;-;1;2;1;2;4;4;13;-;29
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";12;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
". 093 Feto e recemnasc afet fat mat e compl grav";4;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
". 094 Transt relac duração gestação e cresc fetal";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 096 Trans resp e cardiovas espec per perinatal";4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
". 097 Rest afec originadas no período perinatal";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";4;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;9
". 099 Malf congênitas do aparelho circulatório";1;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;6
". 100 Rest de malf cong, deform e anomal Cromoss";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;1;-;-;-;-;2;2;2;5;10;4;4;6;13;16;11;10;43;-;129
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;5
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;1;1;2;8;-;17
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;1;-;-;-;-;2;2;2;5;9;4;3;5;11;15;9;8;31;-;107
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;1;1;1;3;18;25;23;21;24;25;27;16;12;9;14;7;8;14;2;251
". 104 Acidentes de transporte";-;-;-;-;-;1;5;7;6;10;6;9;10;7;6;7;7;-;2;2;-;85
". 105 Quedas";-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;-;-;1;5;-;10
". 106 Afogamento e submersões acidentais";-;-;-;-;1;-;1;-;-;-;1;3;-;-;2;-;3;1;1;-;-;13
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;1;2;4;2;1;4;3;4;2;2;1;2;3;2;1;1;35
". 110 Agressões";-;-;-;1;-;1;9;12;11;7;10;9;11;6;-;-;1;2;-;1;1;82
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;4
". 113 Todas as outras causas externas";-;-;1;-;-;-;-;2;2;2;2;1;2;-;1;-;1;1;1;5;-;21
"Total";16;7;13;7;3;4;20;32;33;38;61;78;72;83;95;120;146;174;177;503;3;1685
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
