 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 260030 AGRESTINA, 260050 AGUAS BELAS, 260070 ALIANCA, 260080 ALTINHO, 260110 ARARIPINA, 260160 BELEM DE SAO FRANCISCO, 260300 CABROBO, 260450 CHA GRANDE, 260510 CUSTODIA, 260550 FERREIROS, 260570 FLORESTA, 260610 GLORIA DO GOITA, 260660 IBIMIRIM, 260730 IPUBI, 260810 JOAO ALFREDO, 260845 LAGOA DO CARRO, 260875 LAGOA GRANDE, 260900 MACAPARANA, 260990 OURICURI, 261100 PETROLANDIA, 261130 POMBOS, 261300 SAO BENTO DO UNA, 261310 SAO CAITANO, 261330 SAO JOAQUIM DO MONTE, 261360 SAO JOSE DO EGITO, 261380 SAO VICENTE FERRER, 261410 SERTANIA, 261460 TABIRA, 261500 TAQUARITINGA DO NORTE, 261630 VICENCIA
Sexo: Masc
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;-;-;2;2;2;1;1;3;1;3;5;-;20
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;3;-;6
". 082 Rest doenças do aparelho digestivo";-;-;1;-;1;-;-;-;2;1;4;2;3;6;9;6;5;8;9;18;-;75
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;1;7;-;11
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;1;-;-;-;7
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;-;1;-;1;2;3;1;3;2;1;10;6;12;47;-;89
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;1;-;4
". 086 Insuficiência renal";-;-;-;-;-;-;-;1;-;-;1;2;-;2;1;-;6;3;7;17;-;40
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;4;2;5;29;-;45
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";45;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52
". 093 Feto e recemnasc afet fat mat e compl grav";13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
". 094 Transt relac duração gestação e cresc fetal";5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
". 096 Trans resp e cardiovas espec per perinatal";18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
". 097 Rest afec originadas no período perinatal";9;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";18;3;13;3;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;39
". 098 Malformações congênitas do sistema nervoso";6;1;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
". 099 Malf congênitas do aparelho circulatório";2;2;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
". 100 Rest de malf cong, deform e anomal Cromoss";10;-;5;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";1;-;-;-;1;2;2;2;9;3;8;7;12;9;11;5;15;16;17;80;-;200
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18;-;18
". 102 Morte sem assistência médica";-;-;-;-;1;-;-;-;3;2;1;1;1;1;4;1;9;5;10;31;-;70
". 103 Rest sint, sin e ach anorm clín e laborat";1;-;-;-;-;2;2;2;6;1;7;6;11;8;7;4;6;11;7;31;-;112
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;2;5;5;8;92;144;122;111;89;61;50;37;37;35;13;14;12;9;1;847
". 104 Acidentes de transporte";-;-;1;-;1;2;12;33;33;28;23;17;18;13;9;17;7;2;-;2;-;218
". 105 Quedas";-;-;-;-;-;-;-;-;-;1;1;1;4;4;2;-;1;3;2;4;-;23
". 106 Afogamento e submersões acidentais";-;-;-;3;2;2;4;1;2;1;2;2;3;1;2;2;-;1;-;-;-;28
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;2;1;7;3;10;6;1;1;4;6;6;3;2;-;1;-;53
". 110 Agressões";-;-;-;-;-;1;75;96;75;67;49;31;21;10;15;5;1;2;4;-;1;453
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;1;-;-;-;1;4;2;6;7;1;4;3;3;1;2;4;-;-;39
". 112 Intervenções legais e operações de guerra";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
". 113 Todas as outras causas externas";-;-;1;1;1;1;-;6;5;1;2;2;2;1;-;2;-;2;2;2;-;31
"Total";64;10;30;21;10;18;112;164;157;156;152;159;165;175;204;240;284;289;376;922;1;3709
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
