 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 230015 ACARAPE, 230210 BATURITE, 230270 CAMPOS SALES, 230380 CEDRO, 230495 GUAIUBA, 230540 ICO, 230580 IPU, 230690 JAGUARIBE, 230790 MARTINOPOLE, 230870 MORADA NOVA, 230930 NOVA RUSSAS, 230950 OROS, 231050 PEDRA BRANCA, 231070 PENTECOSTE, 231150 QUIXERE, 231160 REDENCAO, 231310 TABULEIRO DO NORTE, 231330 TAUA, 231380 URUBURETAMA, 231395 VARJOTA, 231400 VARZEA ALEGRE
Sexo: Fem
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;1;1;-;1;-;4;-;-;-;1;-;-;3;2;3;3;4;33;56
". 060 Meningite";-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;3;2;26;34
". 062 Epilepsia";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;1;1;5
". 063 Restante das doenças do sistema nervoso";-;-;-;1;-;1;-;3;-;-;-;-;-;-;2;-;1;-;1;6;15
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;1;2;-;1;-;-;2;2;6;5;17;26;28;29;58;71;86;351;685
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;1;-;2;2;1;1;1;2;10;7;21;102;150
". 068 Doenças isquêmicas do coração";-;-;-;1;-;-;-;-;-;-;1;1;6;11;9;11;20;26;26;110;222
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;-;1;1;6;9;8;8;16;23;24;97;193
". 069 Outras doenças cardíacas";-;-;1;1;-;1;-;-;1;1;-;-;5;3;7;5;9;14;10;45;103
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;-;-;1;2;1;5;11;9;10;17;22;29;83;190
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;2;2;-;10;17
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;3;1;-;-;-;2;2;2;-;1;7;9;9;12;28;18;44;189;327
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;3
". 074 Pneumonia";-;-;1;1;-;-;-;1;2;2;-;-;2;7;3;3;10;12;22;117;183
". 075 Out infec agudas das vias aéreas inferiores";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 075.1 Bronquiolite";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;1;-;-;-;-;3;1;5;8;15;3;13;43;92
"... 076.1 Asma";-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;1;-;-;4;8
". 077 Restante  doenças do aparelho respiratório";-;-;1;-;-;-;-;-;-;-;-;1;2;1;-;1;3;3;9;27;48
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;1;-;-;-;-;-;-;-;-;3;5;4;4;9;8;9;6;39;88
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;1;4
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;3
". 080 Doenças do fígado";-;-;-;-;-;-;-;-;-;-;-;-;2;3;1;7;3;1;2;4;23
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;-;-;-;-;5
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;3;2;1;1;-;9
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;1;4;9
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 082 Rest doenças do aparelho digestivo";-;-;1;-;-;-;-;-;-;-;-;2;2;1;3;2;4;7;3;32;57
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;1;18;23
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;2;2;-;-;2;-;1;1;-;-;2;-;-;4;14
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;1;-;-;1;-;-;-;4;1;2;2;1;4;6;5;21;48
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;1;4
". 086 Insuficiência renal";-;-;-;-;1;-;-;1;-;-;-;1;1;1;1;1;2;1;2;10;22
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;1;5;3;10;22
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;-;2;-;1;1;-;1;-;-;-;-;-;-;-;5
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;-;2;-;1;-;-;1;-;-;-;-;-;-;-;4
". 092 Causas maternas tardias e sequelas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";17;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
". 093 Feto e recemnasc afet fat mat e compl grav";4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
". 094 Transt relac duração gestação e cresc fetal";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 096 Trans resp e cardiovas espec per perinatal";7;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
". 097 Rest afec originadas no período perinatal";4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";6;-;3;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;13
". 098 Malformações congênitas do sistema nervoso";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 099 Malf congênitas do aparelho circulatório";1;-;3;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
". 100 Rest de malf cong, deform e anomal Cromoss";3;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;5
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;-;-;-;-;1;-;-;2;-;-;3;3;3;4;5;4;7;51;83
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;4
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;-;-;-;-;1;-;-;2;-;-;3;3;3;4;5;4;7;44;76
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;-;1;-;3;10;10;3;9;4;9;5;1;3;3;2;5;5;13;86
". 104 Acidentes de transporte";-;-;-;-;-;-;6;5;-;5;1;3;2;-;1;1;1;1;1;-;27
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;3;3;10;18
". 106 Afogamento e submersões acidentais";-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;4
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;1;-;-;-;1;3;1;-;-;-;1;-;-;-;7
". 110 Agressões";-;-;-;-;-;3;3;5;3;4;2;2;2;-;1;1;-;-;-;1;27
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Total";23;3;13;8;4;7;14;23;12;25;31;37;56;86;99;125;187;193;237;944;2127
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
