 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 290100 AMARGOSA, 290290 BARRA DO CHOCA, 290500 CACULE, 290520 CAETITE, 290600 CAMPO FORMOSO, 290670 CANDIDO SALES, 290730 CASTRO ALVES, 290780 CICERO DANTAS, 290790 CIPO, 291040 ENCRUZILHADA, 291110 FORMOSA DO RIO PRETO, 291190 IACU, 291350 IGUAI, 291400 IPIRA, 291510 ITAGI, 291685 ITATIM, 291690 ITIRUCU, 291835 JOAO DOURADO, 291915 LAPAO, 292050 MARACAS, 292120 MIGUEL CALMON, 292310 OLINDINA, 292460 PINDOBACU, 292480 PIRITIBA, 292600 REMANSO, 292630 RIACHAO DO JACUIPE, 292710 RODELAS, 292720 RUY BARBOSA, 292790 SANTA INES, 292800 SANTALUZ, 292840 SANTA RITA DE CASSIA, 292880 SANTO ESTEVAO, 292930 SAO GONCALO DOS CAMPOS, 293130 TAPIRAMUTA, 293280 UTINGA, 293300 VALENTE
Sexo: Masc
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
". 062 Epilepsia";-;-;1;-;-;-;-;-;-;-;1;-;3;3;3;1;2;3;-;1;-;18
". 063 Restante das doenças do sistema nervoso";-;-;2;-;1;-;2;2;1;2;2;4;3;3;2;2;4;9;7;9;-;55
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;3;1;-;-;2;3;3;4;12;24;29;45;70;99;107;147;136;379;-;1064
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;1;-;4
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;1;1;5;6;7;11;24;21;18;23;120;-;237
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;1;2;4;8;6;19;24;40;29;57;37;68;-;295
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;1;2;3;7;6;17;21;36;27;53;33;61;-;267
". 069 Outras doenças cardíacas";-;-;3;1;-;-;-;2;-;-;2;3;2;7;7;15;19;24;18;72;-;175
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;1;1;1;1;3;5;11;12;25;18;34;44;51;104;-;311
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;3
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;1;-;1;3;4;-;3;2;3;4;7;11;-;39
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;1;1;-;-;4;3;3;4;4;7;6;11;21;16;31;41;61;162;-;376
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;2;-;-;-;1;-;2;-;2;-;1;4;-;12
". 074 Pneumonia";-;-;1;1;-;-;2;1;-;4;3;3;1;-;5;6;14;12;21;60;-;134
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;3;3;-;9
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;1;2;4;5;6;8;17;23;67;-;133
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;-;2;5;-;11
". 077 Restante  doenças do aparelho respiratório";-;-;-;-;-;-;2;2;1;-;-;3;2;6;9;3;7;12;13;28;-;88
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;2;2;2;-;-;1;1;9;7;16;17;30;30;26;21;29;18;42;-;253
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;1;2;1;2;-;11
". 079 Peritonite";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;1;-;4
". 080 Doenças do fígado";-;-;-;-;-;-;-;-;1;5;6;13;15;25;18;16;12;8;4;4;-;127
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;1;3;4;7;11;14;10;5;4;4;-;1;-;64
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;1;3;3;4;4;6;3;3;-;1;-;28
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;2;1;3;1;7;4;5;5;1;4;2;-;35
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 082 Rest doenças do aparelho digestivo";-;-;2;2;2;-;-;1;-;3;1;3;2;4;9;8;7;19;13;34;-;110
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;1;-;2;1;1;1;1;-;2;1;5;5;-;20
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;2;1;-;6
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;1;1;-;-;-;-;1;1;2;3;4;5;3;6;14;15;38;-;94
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;-;-;1;2;-;8
". 086 Insuficiência renal";-;-;-;-;1;-;-;-;-;1;1;1;2;4;1;-;4;10;6;18;-;49
". 087 Rest doenças do aparelho geniturinário";-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;2;2;4;8;18;-;37
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";43;9;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;57
". 093 Feto e recemnasc afet fat mat e compl grav";9;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
". 094 Transt relac duração gestação e cresc fetal";6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
". 096 Trans resp e cardiovas espec per perinatal";16;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;21
". 097 Rest afec originadas no período perinatal";12;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";7;3;6;1;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;1;-;21
". 098 Malformações congênitas do sistema nervoso";1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4
". 099 Malf congênitas do aparelho circulatório";2;1;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;6
". 100 Rest de malf cong, deform e anomal Cromoss";4;1;3;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;11
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;5;4;1;1;1;6;7;11;11;20;29;26;34;52;47;53;55;205;-;568
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;19
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;1;1;2;1;2;3;1;1;3;11;-;26
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;5;4;1;1;1;6;7;11;10;19;27;25;32;49;46;52;52;175;-;523
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;4;6;7;8;56;121;106;84;68;83;54;47;47;22;16;11;20;28;2;790
". 104 Acidentes de transporte";-;-;1;1;2;1;11;18;19;26;19;24;19;16;16;7;7;4;4;4;-;199
". 105 Quedas";-;-;-;-;1;-;-;1;1;-;-;4;2;2;1;4;3;1;4;6;-;30
". 106 Afogamento e submersões acidentais";-;-;1;3;1;1;3;-;1;4;3;5;4;2;4;-;-;-;-;1;-;33
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;1;-;-;4
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;3;7;7;4;8;10;5;3;5;3;1;-;4;3;-;63
". 110 Agressões";-;-;-;-;-;-;31;68;68;40;30;33;17;16;8;4;4;1;1;2;1;324
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;1;2;-;3;1;4;5;3;4;3;2;5;7;2;1;4;3;9;1;60
". 112 Intervenções legais e operações de guerra";-;-;-;-;-;1;7;20;4;3;1;-;1;-;-;-;-;-;-;-;-;37
". 113 Todas as outras causas externas";-;-;1;-;3;2;-;3;1;3;3;4;3;3;5;2;-;1;3;3;-;40
"Total";50;12;37;19;12;11;71;143;137;138;136;197;198;246;297;336;362;476;486;1231;4;4599
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
