 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 250030 ALAGOA GRANDE, 250110 AREIA, 250250 BOQUEIRAO, 250430 CATOLE DO ROCHA, 250440 CONCEICAO, 250480 COREMAS, 250520 CUITEGI, 250600 ESPERANCA, 250680 INGA, 250760 JUAREZ TAVORA, 250880 MALTA, 250915 MARIZOPOLIS, 250970 MONTEIRO, 251130 PIANCO, 251140 PICUI, 251180 PIRPIRITUBA, 251230 PRINCESA ISABEL, 251490 SAO MAMEDE, 251630 SUME, 251690 UIRAUNA
Sexo: Fem
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;-;-;-;-;-;-;3;2;1;3;7;8;8;12;12;22;45;124
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;-;3;2;-;2;5;8;7;10;10;16;38;101
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;5;7
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;1;-;-;-;-;-;-;-;-;1;-;2;-;1;2;2;5;2;16
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;3;3;9
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;2;1;6
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;-;-;2;-;-;-;-;-;1;1;-;-;2;1;4;7;24;42
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;19;26
". 062 Epilepsia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
". 063 Restante das doenças do sistema nervoso";-;-;-;-;-;2;-;-;-;-;-;1;1;-;-;1;1;1;2;5;14
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;-;-;-;2;-;1;-;4;4;8;11;14;19;32;52;36;206;389
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
". 067 Doenças hipertensivas";-;-;-;-;-;-;1;-;-;-;-;1;-;1;3;2;3;9;8;73;101
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;1;-;1;2;4;5;5;11;18;21;13;46;127
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;1;-;1;2;4;5;4;10;16;20;12;41;116
". 069 Outras doenças cardíacas";-;-;-;-;-;-;-;-;-;-;-;1;-;4;3;2;6;9;4;32;61
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;1;-;-;-;2;-;3;1;3;3;4;11;11;47;86
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;8;12
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;-;1;-;-;-;-;2;-;-;2;6;4;4;3;11;8;11;94;146
". 074 Pneumonia";-;-;-;1;-;-;-;-;-;-;-;1;4;1;1;1;4;6;8;51;78
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;2;2;-;2;20;32
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;3
". 077 Restante  doenças do aparelho respiratório";-;-;-;-;-;-;-;-;2;-;-;-;1;1;1;-;5;2;1;23;36
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;1;-;-;-;2;-;-;-;-;1;-;-;4;-;1;5;4;8;26
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;3
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 080 Doenças do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;4
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;3
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 082 Rest doenças do aparelho digestivo";-;-;1;-;-;-;1;-;-;-;-;-;-;-;3;-;1;3;4;4;17
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;3;6
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;1;-;3;5;12
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;1;-;-;-;-;1;1;1;-;3;1;4;4;2;21;39
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;3
". 086 Insuficiência renal";-;-;-;-;-;1;-;-;-;-;-;1;-;-;2;-;-;1;2;7;14
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;2;3;-;13;22
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;1;2;1;2;-;1;-;-;-;-;-;-;-;-;7
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;3
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;-;1;-;2;-;1;-;-;-;-;-;-;-;-;4
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";11;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;17
". 093 Feto e recemnasc afet fat mat e compl grav";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 094 Transt relac duração gestação e cresc fetal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";6;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;10
". 097 Rest afec originadas no período perinatal";3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";4;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;7
". 099 Malf congênitas do aparelho circulatório";3;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;6
". 100 Rest de malf cong, deform e anomal Cromoss";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;-;-;2;-;-;-;-;1;3;1;3;2;3;5;1;8;6;68;103
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;6
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;13;17
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;-;-;2;-;-;-;-;1;2;1;3;2;3;5;-;7;3;51;80
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;-;1;1;2;2;1;4;4;4;2;2;3;1;-;3;-;1;11;42
". 104 Acidentes de transporte";-;-;-;-;-;2;1;-;1;2;1;1;1;2;-;-;1;-;-;-;12
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;11;12
". 106 Afogamento e submersões acidentais";-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;-;-;2;-;1;-;-;1;1;-;1;-;1;-;7
". 110 Agressões";-;-;-;-;1;-;1;1;1;2;1;1;-;-;-;-;-;-;-;-;8
". 113 Todas as outras causas externas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Total";15;4;4;3;4;5;8;6;12;17;32;41;50;59;88;83;135;140;146;610;1462
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
