 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 260030 AGRESTINA, 260050 AGUAS BELAS, 260070 ALIANCA, 260080 ALTINHO, 260110 ARARIPINA, 260160 BELEM DE SAO FRANCISCO, 260300 CABROBO, 260450 CHA GRANDE, 260510 CUSTODIA, 260550 FERREIROS, 260570 FLORESTA, 260610 GLORIA DO GOITA, 260660 IBIMIRIM, 260730 IPUBI, 260810 JOAO ALFREDO, 260845 LAGOA DO CARRO, 260875 LAGOA GRANDE, 260900 MACAPARANA, 260990 OURICURI, 261100 PETROLANDIA, 261130 POMBOS, 261300 SAO BENTO DO UNA, 261310 SAO CAITANO, 261330 SAO JOAQUIM DO MONTE, 261360 SAO JOSE DO EGITO, 261380 SAO VICENTE FERRER, 261410 SERTANIA, 261460 TABIRA, 261500 TAQUARITINGA DO NORTE, 261630 VICENCIA
Sexo: Masc
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;-;-;-;2;-;2;3;6;7;10;7;22;24;17;37;28;68;-;234
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;1;2;5;3;9;5;17;22;16;31;21;53;-;185
". 056 Desnutrição";-;-;-;-;-;-;1;-;-;-;-;2;-;1;2;-;1;-;3;7;-;17
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;1;-;-;-;1;-;1;1;1;2;1;1;3;2;-;6;4;8;-;32
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;2;1;4;3;7;6;10;9;13;6;3;5;9;9;-;87
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;2;1;4;3;6;5;10;7;13;6;3;5;7;5;-;77
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;1;1;2;3;4;5;8;6;11;6;3;2;1;1;-;54
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;-;-;-;2;4;-;10
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;2;1;1;2;1;3;1;-;2;2;1;-;5;4;4;5;8;28;-;70
". 060 Meningite";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;6;21;-;32
". 062 Epilepsia";-;-;-;-;-;-;-;1;1;-;-;2;-;-;2;-;-;-;-;-;-;6
". 063 Restante das doenças do sistema nervoso";-;-;-;1;1;2;1;2;-;-;2;-;1;-;3;3;3;1;2;7;-;29
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;1;-;1;-;7;4;11;13;25;30;50;76;80;102;126;111;330;-;967
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;2
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;1;2;-;3;6;11;12;16;16;29;102;-;198
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;1;2;6;4;16;12;22;37;32;49;47;38;82;-;348
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;1;2;6;4;13;11;17;36;30;49;41;33;76;-;319
". 069 Outras doenças cardíacas";-;-;-;1;-;1;-;4;-;3;3;5;8;9;9;14;13;21;9;53;-;153
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;2;1;1;3;4;7;11;19;19;21;36;30;86;-;240
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3;3;6;5;6;-;26
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;3;1;-;-;1;-;2;5;9;11;13;14;15;20;20;27;28;139;-;308
". 074 Pneumonia";-;-;2;1;-;-;1;-;-;1;4;3;5;1;7;10;6;12;9;49;-;111
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;3
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;1;-;1;-;4;3;5;7;6;10;44;-;81
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;1;-;4
". 077 Restante  doenças do aparelho respiratório";-;-;1;-;-;-;-;-;2;3;5;6;7;9;5;5;7;9;9;45;-;113
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;1;-;-;-;1;3;3;13;10;13;18;23;18;27;17;22;22;52;-;243
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;-;3;1;4;-;12
". 079 Peritonite";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;1;-;4
". 080 Doenças do fígado";-;-;1;-;-;-;1;-;2;10;5;9;14;12;10;18;12;9;7;9;-;119
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;6;4;5;12;9;7;8;6;3;2;1;-;63
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;1;1;-;2;-;1;-;5;2;1;1;4;-;18
"... 080.3 Outras doenças do fígado";-;-;1;-;-;-;1;-;1;3;1;2;2;2;3;5;4;5;4;4;-;38
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;1;-;4
". 082 Rest doenças do aparelho digestivo";-;-;-;-;-;-;-;2;1;3;4;4;4;8;7;6;5;10;13;37;-;104
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;1;3;6;1;8;-;22
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;-;-;-;3;10;-;17
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;1;-;-;-;-;-;1;-;2;3;2;5;7;1;9;13;4;44;-;92
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;1;1;2;-;7
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;1;-;-;2;-;4;5;-;3;5;-;15;-;35
". 087 Rest doenças do aparelho geniturinário";-;-;1;-;-;-;-;-;-;-;1;1;2;1;2;1;4;7;3;27;-;50
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";55;15;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;76
". 093 Feto e recemnasc afet fat mat e compl grav";12;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;18
". 094 Transt relac duração gestação e cresc fetal";8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
". 096 Trans resp e cardiovas espec per perinatal";25;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
". 097 Rest afec originadas no período perinatal";10;5;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";14;-;8;-;1;1;-;1;-;1;-;-;1;-;-;-;-;-;1;1;-;29
". 098 Malformações congênitas do sistema nervoso";1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 099 Malf congênitas do aparelho circulatório";3;-;3;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;9
". 100 Rest de malf cong, deform e anomal Cromoss";10;-;3;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;17
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";2;-;-;-;2;1;1;4;6;6;6;7;8;19;21;18;20;22;23;91;2;259
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;-;11
". 102 Morte sem assistência médica";1;-;-;-;-;1;-;1;-;-;2;1;-;4;5;4;8;8;4;26;-;65
". 103 Rest sint, sin e ach anorm clín e laborat";1;-;-;-;2;-;1;3;6;6;4;6;8;15;16;14;12;14;19;54;2;183
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";1;-;4;9;4;6;74;116;93;78;84;66;49;45;24;29;16;22;14;25;5;764
". 104 Acidentes de transporte";-;-;-;1;-;4;20;35;30;25;20;18;14;9;10;9;4;7;4;3;2;215
". 105 Quedas";-;-;-;-;-;-;1;2;1;-;4;1;2;3;2;3;-;4;1;8;-;32
". 106 Afogamento e submersões acidentais";-;-;-;2;2;1;2;3;-;3;3;2;2;2;1;1;1;2;1;1;-;29
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;1;6;8;6;6;8;5;4;5;2;2;4;2;4;1;-;64
". 110 Agressões";-;-;-;-;-;-;42;62;53;40;44;32;19;15;3;5;3;-;3;1;2;324
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;2;3;2;-;-;4;2;4;2;7;6;7;4;6;2;5;1;8;1;66
". 112 Intervenções legais e operações de guerra";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;2
". 113 Todas as outras causas externas";1;-;2;3;-;-;3;2;1;-;2;-;1;3;2;2;2;2;-;3;-;29
"Total";72;15;28;16;11;13;88;143;131;140;184;203;203;257;301;309;350;422;391;1082;8;4367
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
