 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 310650 BERILO, 310825 BONITO DE MINAS, 311700 COMERCINHO, 311783 CONEGO MARINHO, 311950 CORONEL MURTA, 312650 FRANCISCO BADARO, 312733 GAMELEIRAS, 313065 INDAIABIRA, 313652 JOSE GONCALVES DE MINAS, 313657 JOSENOPOLIS, 313695 JUVENILIA, 314225 MIRAVANIA, 314270 MONTALVANIA, 314537 NOVORIZONTE, 315560 RIO PARDO DE MINAS, 315650 RUBELITA, 315660 RUBIM, 316245 SAO JOAO DAS MISSOES, 317065 VARGEM GRANDE DO RIO PARDO, 317160 VIRGEM DA LAPA
Sexo: Fem
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;3
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;1;-;-;4
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;2
". 082 Rest doenças do aparelho digestivo";-;-;-;-;-;-;-;1;-;-;-;2;-;1;-;-;1;4;2;3;-;14
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;1;4;-;9
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;3;1;1;10;-;17
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;4;-;7
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;5;-;8
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";11;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;15
". 093 Feto e recemnasc afet fat mat e compl grav";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3
". 094 Transt relac duração gestação e cresc fetal";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 096 Trans resp e cardiovas espec per perinatal";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;5
". 097 Rest afec originadas no período perinatal";2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3
". 099 Malf congênitas do aparelho circulatório";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
". 100 Rest de malf cong, deform e anomal Cromoss";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;-;-;-;-;-;-;1;2;-;-;1;4;2;2;1;3;6;36;-;58
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;4
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;3;-;5
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;-;-;-;-;-;-;1;2;-;-;1;3;2;2;-;3;5;30;-;49
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;1;-;1;-;2;-;-;-;-;1;-;1;1;1;-;-;-;4;-;12
". 104 Acidentes de transporte";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 106 Afogamento e submersões acidentais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 110 Agressões";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;5
". 113 Todas as outras causas externas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Total";12;3;3;2;3;2;5;1;7;4;8;12;16;21;23;26;43;46;59;246;1;543
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
